src_segmentnr	src_original	tgt_segmentnr	tgt_original
T07vabhdicu:3597	 satkārādiguṇopetaṃ phalaṃ tasmādavāpnute /  ataḥ satkṛtya dānātsatkāralābhī bhavati /	T07D4093-2:82b-22	གུས་པར་སྦྱིན་པས་ནི་བཀུར་སྟི་རྙེད་པར་འགྱུར་རོ་༎
T07vabhdicu:3599	 svahastadānādudāreṣu bhogaparibhogeṣu ruciṃ labhate /	T07D4093-2:83a-0	རང་གི་ལག་གིས་སྦྱིན་པས་ལོངས་༄༨༣ཨ་༌་༎ སྤྱོད་རྒྱ་ཆེན་པོ་ལ་དད་པ་རྙེད་པར་འགྱུར་རོ་༎
T07vabhdicu:3600	 kāladānātkālabhogāna labhate /	T07D4093-2:83a-2	དུས་སུ་སྦྱིན་པ་ནི་གང་གི་ཚེ་ལོངས་སྤྱོད་ལོངས་སྤྱད་པར་ནུས་ཤིང་དུས་ལས་མི་ཡོལ་བར་དུས་སུ་རྙེད་པར་འགྱུར་རོ་༎
T07vabhdicu:3601	 parānupaghātādanācchedyāṃllabhate nirapakṣālamanyādibhirasādhāraṇān /  etāvaddātā viśiṣyate /	T07D4093-2:83a-3	གཞན་ལ་མི་གནོད་པར་སྦྱིན་པས་ནི་ལོངས་སྤྱོད་རྒྱལ་པོ་དང་། རྐུན་པོ་དང་ཤ་ཁོན་ཅན་དང་། མེ་དང་ཆུ་དག་གིས་བར་ཆད་མེད་པ་རྙེད་པར་འགྱུར་རོ་༎
T07vabhdicu:4239	 tadiha saṃyogavastvadhikṛtaṃ veditavyam /	T07D4093-2:110b-20	འདིར་ནི་ལྡན་པའི་དངོས་པོ་ཁོ་ན་མངོན་པར་འདོད་དོ་༎
T07vabhdicu:4240	 tad dvividhamāśrayālambananaiyamyena prakāranaiyamyena ca /	T07D4093-2:110b-21	དེ་ཡང་རྣམ་པ་གཉིས་ཏེ་རྟེན་དང་དམིགས་པ་ངེས་པ་དང་། རྣམ་པར་ངེས་པས་སོ་༎
T07vabhdicu:4241	 tatrāśrayālambananaiyamyena tāvaccakṣurvijñānakāyikairanuśayaiḥ,  rūpeṣvālambanataḥ saṃyuktaḥ /	T07D4093-2:110b-22	དེ་ལ་རེ་ཞིག་རྟེན་དང་དམིགས་པ་ངེས་པ་ནི་། མིག་གི་རྣམ་པར་ཤེས་པའི་ཕྲ་རྒྱས་རྣམས་ཀྱིས་ནི་དམིགས་པའི་སྒོ་ནས་གཟུགས་དག་དང་ལྡན་པར་བྱེད་ལ་དེ་དང་མཚུངས་པར་ལྡན་པ་དག་དང་ནི་མཚུངས་པར་ལྡན་པའི་སྒོ་ནས་ལྡན་པར་བྱེད་དོ་༎ ལུས་ཀྱི་རྣམ་པར་ཤེས་པའི་ཕྲ་རྒྱས་རྣམས་ཀྱིས་ནི་།
T07vabhdicu:4243	 tatsaṃprayukteṣu saṃprayogataḥ /	T07D4093-2:110b-25	དམིགས་པའི་སྒོ་ནས་རེག་བྱ་དང་ལྡན་པར་བྱེད་ལ་། དེ་དང་མཚུངས་པར་ལྡན་པ་དག་དང་ནི་མཚུངས་པར་ལྡན་པའི་སྒོ་ནས་ལྡན་པར་བྱེད་༄༡༡༡ཨ་༌་༎ པའི་བར་དུ་ཡང་དེ་དང་འདྲའོ་༎ ཡིད་ཀྱི་རྣམ་པར་ཤེས་པའི་ཕྲ་རྒྱས་རྣམས་ཀྱིས་ནི་དམིགས་པའི་སྒོ་ནས་སྐྱེ་མཆེད་བཅུ་གཉིས་དང་ལྡན་པར་བྱེད་ལ་དེ་དང་མཚུངས་པར་ལྡན་པ་དག་དང་ནི་མཚུངས་པར་ལྡན་པའི་སྒོ་ནས་ལྡན་པར་བྱེད་དོ་༎
T07vabhdicu:4250	 prakāranaiyamyena tu duḥkhadarśanaprahātavyaiḥ sarvatragaiḥ pañcasu nikāyeṣvālambanataḥ saṃyuktaḥ /	T07D4093-2:111a-4	རྣམ་པར་ངེས་པའི་སྡུག་བསྔལ་མཐོང་བས་སྤང་བར་བྱ་བའི་ཀུན་དུ་འགྲོ་བ་རྣམས་ཀྱིས་ནི་དམིགས་པའི་སྒོ་ནས་རིས་ལྔ་དང་ལྡན་པར་བྱེད་དོ་༎
T07vabhdicu:4251	 tatsaṃprayukteṣu saṃprayogataḥ /	T07D4093-2:111a-5	དེ་དང་མཚུངས་པར་ལྡན་པ་དག་དང་མཚུངས་པར་ལྡན་པའི་སྒོ་ནས་ལྡན་པར་བྱེད་དོ་༎
T07vabhdicu:4252	 asarvatragaistu svanaikāyikeṣvālambanataḥ /	T07D4093-2:111a-6	ཀུན་དུ་འགྲོ་བ་མ་ཡིན་པ་རྣམས་ཀྱིས་ནི་དམིགས་པའི་སྒོ་ནས་ནི་རང་གི་ས་པ་དག་དང་ལྡན་པར་བྱེད་དོ་༎
T07vabhdicu:4253	 saṃprayukteṣu saṃprayogataḥ /	T07D4093-2:111a-7	དེ་དང་མཚུངས་པར་ལྡན་པ་དག་ནི་མཚུངས་པར་ལྡན་པའི་སྒོ་ནས་ལྡན་པར་བྱེད་དོ་༎
T07vabhdicu:4254	 ityevaṃ sarvatra yathāsaṃbhavaṃ vaktavyam //	T07D4093-2:111a-8	དེ་བཞིན་དུ་ཐམས་ཅད་ལ་ཅི་རིགས་པར་ཁོང་དུ་ཆུད་པར་བྱའོ་༎
T07vabhdicu:4255	 athedānīmatītānāgatapratyutpannanaiyamyena kaḥ pudgalaḥ kasminvastuni katamenānuśayena saṃyuktaḥ ?	T07D4093-2:111a-9	འདས་པ་དང་མ་འོངས་པ་དང་ད་ལྟར་བའི་ངེས་པས་འདས་པས་ནི་གང་དང་ལྡན་ཞེས་བྱ་བ་ནས་ད་ལྟར་བྱུང་བས་ནི་གང་དང་ལྡན་ཞེས་བྱ་བའི་བར་དེ་བརྗོད་པར་བྱ་སྟེ་།
T07vabhdicu:4259	 ete hi mānapratigharāgāḥ svalakṣaṇakleśāḥ sadvastuviṣayatvāt /	T07D4093-2:111a-17	ཡང་ན་རིས་ཀྱི་རང་གི་མཚན་ཉིད་ལས་ཏེ་ཇི་ལྟར་ཞེ་ན་། སྡུག་བསྔལ་མཐོང་བས་སྤང་བར་བྱ་བའི་འདོད་ཆགས་དང་ཁོང་ཁྲོ་དང་ང་རྒྱལ་རྣམས་ཀྱི་དམིགས་པ་ནི་སྡུག་བསྔལ་མཐོང་བས་སྤང་བར་བྱ་བ་ཁོ་ན་ཡིན་ལ་བསྒོམ་པས་སྤང་བར་བྱ་བ་རྣམས་ཀྱི་བསྒོམ་པས་སྤང་བར་བྱ་བ་ཁོ་ན་ཡིན་པའི
T07vabhdicu:4260	 sāmānyalakṣaṇakleśāstu dṛṣṭivicikitsādyāḥ /	T07D4093-2:111a-20	ལྟ་བ་དང་ཐེ་ཚོམ་དང་མ་རིག་པ་རྣམས་ཀྱི་དམིགས་པ་ནི་རིས་ལྔ་ཆར་ཡིན་ཏེ་།
T07vabhdicu:2993	 abhidhyāviṣṭasya tatprayogeṇa rūpidvayaniṣṭhāgamane tribhireva /	T07D4093-2:65b-15	དེ་ལ་ནི་ཡིད་ཀྱི་གཅིག་ཡིན་ལ་ཞེས་བྱ་བ་ནི་བརྣབ་སེམས་སམ་། གནོད་སེམས་སམ་། ལོག་པར་ལྟ་བའོ་༎ ངག་གི་ནི་གསུམ་ཡིན་ནོ་ཞེས་བྱ་བ་ནི་།
T07vabhdicu:2994	 caturbhiḥ saha vartate /  bhedābhiprāyasya nandanavacane paruṣavacane vā /	T07D4093-2:65b-19	བརྫུན་གྱི་ཚིག་སྨྲ་ན་ནི་བརྫུན་དུ་སྨྲ་བ་དང་། དབྱེན་དང་། ཚིག་ཀྱལ་པའོ་༎ ཚིག་རྩུབ་མོ་སྨྲ་ན་ནི་ཚིག་རྩུབ་མོ་དང་། ཕྲ་མ་དང་། ཚིག་ཀྱལ་པའོ་༎
T07vabhdicu:2997	 abhidhyādigatasya vā tatprayoge 'nyatrayaniṣṭhāgamane /	T07D4093-2:66a-0	༄༦༦ཨ་༌་༎ ཚིག་རྩུབ་མོ་སྨྲ་ན་སྟེ་ཞེས་བརྗོད་པར་བྱའོ་༎ ཡང་ན་བརྣབ་སེམས་ལ་སོགས་པར་གྱུར་པ་ཞེས་བྱ་བ་ལ་སོགས་པ་ཞེས་བྱ་བའི་སྒྲ་ནི་། གནོད་སེམས་དང་ལོག་པར་ལྟ་བ་དང་སྦྱར་རོ་༎
T07vabhdicu:2998	 evaṃ pañcaṣaṭsaptabhiryojyam /	T07D4093-2:66a-3	ལྔ་དང་དྲུག་དང་བདུན་དང་ཡང་དེ་བཞིན་དུ་སྦྱར་བར་བྱའོ་ཞེས་བྱ་བ་ནི་།
