src_segmentnr	src_original	tgt_segmentnr	tgt_original
K14mhvastuu:16017	 ayaṃ lokaḥ santāpajāto sparśoparato rāgaṃ vedeti ātmano /  yena yena hi madyanti tato na bhavati anyathā /	T07D4099:39a-44	དེ་ལྟ་དེ་ལྟར་གཞན་དུ་འགྱུར་༎ གཞན་དུ་འགྱུར་པའི་འཇིག་རྟེན་འདི་༎
K14mhvastuu:16019	 bhave ayaṃ loko sakto bhave rakto bhavābhinandito //	T07D4099:39a-46	སྲིད་པ་ལ་ཆགས་སྲིད་ལ་དགའ་༎ སྲིད་ལ་མངོན་ཆགས་སྲིད་ལ་དགའ་༎
K14mhvastuu:16020	 bhavo yatra bhavati duḥkhaṃ bhavati //	T07D4099:39b-0	སྲིད་པ་ཉིད་ལ་མངོན་པར་༄༣༩བ་དགའ་༎ དགའ་བྱ་གང་ཡིན་དེ་སྡུག་བསྔལ་༎ སྐྱི་ག-ཡའ་གང་ཡིན་དེ་བདེ་བས་༎
K14mhvastuu:16021	 prahāṇārthaṃ khalu punar bhikṣavas tathāgatena brahmacaryaṃ uṣyati //	T07D4099:39b-3	སྲིད་པ་རབ་ཏུ་སྤང་བའི་ཕྱིར་༎ འདི་ན་ཚངས་པར་སྤྱོད་པ་སྟེ་༎
K14mhvastuu:16022	 ye hi keci bhavena bhavasya niḥśaraṇam āhuḥ sarve te bhavā aniḥśaraṇā ti vademi /  ye vā punaḥ kecid bhikṣavo bhavena bhavasya vipramokṣam āhuḥ sarve te bhavā avimuktā ti vademi //	T07D4099:39b-5	དགེ་སྦྱོང་བྲམ་ཟེ་ཇི་སྙེད་པ་༎ སྲིད་པས་སྲིད་ལས་ངེས་འབྱུང་ཟེར་༎ དེ་དག་ཐམས་ཅད་སྲིད་པ་ལས་༎ ངེས་འབྱུང་མིན་ཞེས་བརྗོད་པར་བྱ་༎
K14mhvastuu:16024	 upadhiṃ pratītya duḥkhasya saṃbhavo sarvopadhikṣayato bhikṣavo nāsti duḥkhasya saṃbhavo //  lokam imaṃ paśya pṛthuṃ avidyāparīttaṃ bhūtaṃ bhūtasaṃbhavā aparimuktaṃ //	T07D4099:39b-9	དགེ་སྦྱོང་བྲམ་ཟེ་ཇི་སྙེད་པ་༎ སྲིད་པས་སྲིད་ལས་ངེས་འབྱུང་ཟེར་༎ དེ་དག་ཐམས་ཅད་སྲིད་པ་ལས་༎ རྣམ་གྲོལ་མིན་ཞེས་བརྗོད་པར་བྱ་༎ ལེན་པའི་རྒྱན་ལས་སྡུག་བསྔལ་བྱུང་༎ སྡུག་བསྔལ་ལས་ནི་ལེན་པ་བྱུང་༎
K14mhvastuu:16027	 sarve te bhavā anityā duḥkhadharmāḥ pariṇāmadharmāḥ //	T07D4099:39b-16	། སྡུག་བསྔལ་རབ་ཏུ་འབྱུང་བ་མེད་༎ ལེན་པ་ཐམས་ཅད་ན་སྲིད་པའི་རྣམ་པ་ཇི་སྙེད་ཡོད་པ་དེ་དག་ཐམས་ཅད་ནི་མི་རྟག་པ་༎ སྡུག་བསྔལ་བ་།
K14mhvastuu:16028	 evam etaṃ yathābhūtaṃ samyakprajñayā paśyate //	T07D4099:39b-19	ཡོངས་སུ་འགྱུར་བའི་ཆོས་ཅན་ཡིན་ནོ་ཞེས་དེ་ལྟར་དེ་དག་ལ་ཡང་དགེ་བའི་ཤེས་རབ་ཀྱིས་ཇི་ལྟ་བ་བཞིན་དུ་མཐོང་ན་༎
K14mhvastuu:16029	 kṣīyati bhavatṛṣṇā bhavaṃ nābhinandati sarvaśo tṛṣṇākṣayo nirvāṇaṃ //	T07D4099:39b-20	སྲིད་པའི་སྲེད་པ་རབ་ཏུ་སྤོང་བར་འགྱུར་ཞིང་༎ སྲིད་པ་མེད་པས་མངོན་པར་མི་དགའ་བར་འགྱུར་རོ་༎
K14mhvastuu:16030	 tasya nirvṛtasya bhikṣavaḥ punarbhavo na bhavati //	T07D4099:39b-22	དེ་ལྟར་མྱ་ངན་ལས་འདས་པའི་དགེ་སློང་སྐྱོབ་པ་ནི་གཞན་དུ་ལེན་པ་མེད་ཅིང་ཡང་སྲིད་མེད་པར་འགྱུར་ཏེ་།
