src_segmentnr	src_original	tgt_segmentnr	tgt_original
T06asmahsbu:2184	 ṣaṣṭyaṅgī sācintyā ghoṣo 'nantas tu sugatānāṃ // AMsa_12.9 //  ṣaṣṭyaṅgī sācintyā yā guhyakādhipatinirdeśe buddhasya ṣaṣṭyākārā vāg nirdiṣṭā /  punar aparaṃ śāntamate tathāgatasya ṣaṣṭyākāropetā vāg niścarati snigdhā ca mṛdukā ca manojñā ca manoramā ca śuddhā ceti vistaraḥ /	T04D3897:306a-23	དེ་བཞིན་གཤེགས་པ་རྣམས་ཀྱི་དབྱངས་ནི་ཡན་ལག་དྲུག་བཅུ་དང་ལྡན་པའོ་༎ དེ་ལ་དེ་བཞིན་གཤེགས་པའི་གསང་བའི་མདོ་ལས་གསུངས་པའི་དབྱངས་ཀྱི་ཡན་ལག་དྲུག་ཅུ་ནི་འདི་ལྟ་སྟེ་།
T06asmahsbu:2187	 tatra (Msa 80) snigdhā satvadhātukuśalamūlopastambhikatvāt /  mṛdukā duṣṭa eva dharme sukhasaṃsparśatvāt /  manojñā svarthatvāt /  manoramā suvyañjanatvāt /  śuddhā niruttaralokottarapṛṣṭhalabdhatvāt /	T04D3897:306b-0	སེམས་༄༣༠༦བ་ཅན་ཁམས་དགེ་བའི་རྩ་བ་ཉེ་བར་རྒྱས་པར་བྱེད་པའི་དེ་བཞིན་གཤེགས་པའི་གསུང་རབ་སྙན་སྣུམ་པ་དང་མཐོང་བའི་ཆོས་ལ་བདེ་བར་རེག་པས་འཇམ་པ་ཉིད་དང་། དོན་བཟང་བ་ཉིད་ཡིན་པས་ཡིད་དུ་འོང་བ་དང་།
T06asmahsbu:2192	 vimalā sarvakleśānuśayavāsanāvisaṃyuktatvāt /  prabhāsvarā pratītapadavyañjanatvāt /	T04D3897:306b-1	ཚིག་འབྲུ་བཟང་བས་ཡིད་དུ་འཐད་པ་དང་། འཇིག་རྟེན་ལས་འདས་པ་བླ་ན་མེད་པ་རྗེས་ལ་ཐོབ་པ་ཉིད་ཡིན་པས་དག་པ་དང་། ཉོན་མོངས་པ་བག་ཉལ་བག་ཆགས་བྲལ་བ་ཉིད་ཡིན་པས་དྲི་མ་མེད་པ་དང་། ཚིག་འབྲུ་གསལ་བ་ཤེས་པས་གསལ་བ་དང་།
T06asmahsbu:2194	 valguḥ sarvatīrthyakumatidṛṣṭivighātabalaguṇayuktatvāt /  śravaṇīyā pratipattinairyāṇikatvāt /  anantā sarvaparapravādibhir anāchedyatvāt /	T04D3897:306b-2	མུ་སྟེགས་ཐམས་ཅད་ཀྱི་བློ་གྲོས་ལྟ་བ་ངན་པ་རྣམ་པར་འཇོག་པས་སྟོབས་ཡོན་ཏན་ལྡན་པ་ཉིད་པས་སྙན་ཅི་འཇེབས་པ་དང་། སྒྲུབ་པ་རང་བཞིན་ངེས་པར་འབྱིན་པར་བྱེད་པར་ཉིད་པས་མཉན་པར་འོས་པ་དང་། ཕས་ཀྱི་རྒོལ་བ་གཞན་ཐམས་ཅད་ཀྱིས་མི་ཆོད་པ་ཉིད་པས་མི་ཚུགས་པ་དང་།
T06asmahsbu:2197	 kalā rañjikatvāt /  vinītā rāgādipratipakṣatvāt /  akarkaśā śikṣāprajñaptisukhopāyatvāt /  aparuṣā tadvyatikramasaṃpanniḥsaraṇopadeśakatvāt /	T04D3897:306b-3	རངས་པར་བྱེད་པས་བརྙན་པ་དང་འདོད་ཆགས་གཉེན་པོ་ཉིད་པས་དུལ་བ་དང་། བཅས་པའི་བསླབ་པ་ཐབས་བདེ་བ་ཉིད་པས་མི་རྩུབ་པ་དང་། བསླབ་པ་ལ་འདས་པ་ལས་ཡང་དག་པར་ངེས་པར་འབྱིན་པའི་གདམས་ངག་བྱེད་པ་ཉིད་པས་མི་སློང་བའོ་༎
T06asmahsbu:2201	 suvinītā yānatrayanayopadeśikatvāt /  karṇasukhā vikṣepapratipakṣatvāt /  kāyaprahlādanakarī samādhyāvāhakatvāt /	T04D3897:306b-4	ཐེག་པ་གསུམ་གདུལ་བྱ་ལ་གདམས་པར་བྱེད་པ་ཉིད་པས་རབ་ཏུ་དུལ་བ་དང་། རྣམ་པར་ག-ཡེང་བའི་གཉེན་པོ་ཉིད་པས་རྣར་སྙན་པ་དང་། ཏིང་ངེ་འཛིན་ཀུན་དུ་སྐྱེད་པར་བྱེད་པས་ལུས་སིམ་པར་བྱེད་པ་དང་། ལྷག་མཐོང་མཆོག་ཏུ་དགའ་བར་སྐྱེད་པར་བྱེད་པ་ཉིད་པས་སེམས་ཚིམ་པར་བྱེད་པ་དང་།
T06asmahsbu:2204	 cittāudvilyakarī vipaśyanāprāmodyāvāhaphalakatvāt /  hṛdayasaṃtuṣṭikarī saṃśayacchedikatvāt /  prītisukhasaṃjananī mithyāniścayāpakarṣikatvāt /  niḥparidāhā pratipattāvavipratisāratvāt /	T04D3897:306b-5	ཐེ་ཚོམ་ཐམས་ཅད་གཅོད་པར་བྱེད་པ་ཉིད་པས་སྙིང་དགའ་བར་བྱེད་པ་དང་། ལོག་པར་ངེས་པ་སེལ་བར་བྱེད་པ་ཉིད་པས་དགའ་བ་དང་བདེ་བ་སྐྱེད་པ་དང་། སྒྲུབ་པ་འགྱོད་པ་མེད་པར་བྱེད་པ་ཉིད་བས་ཡོངས་སུ་གདུང་བ་མེད་པ་དང་།
T06asmahsbu:2208	 ājñeyā saṃpannaśrutamayajñānāśrayatvāt /  vijñeyā saṃpannacintāmayajñānāśrayatvāt /  viṣpaṣṭā anācāryamuṣṭidharmavihitatvāt /  premaṇīyā 'nuprāptasvaka-arthānāṃ premakaratvāt /  abhinandanīyā 'nanuprāptasvakārthānāṃ spṛhaṇīyatvāt /  ājñāpanīyā acintyadharmasamyagdarśikatvāt /  vijñāpanīyā 'cintyadharmasamyagdeśikatvāt /  sahitā yathārhavineyadeśikatvāt /	T04D3897:307a-0	བདག་དོན་རྗེས་སུ་ཐོབ་པ་རྣམས་རེག་པར་བྱ་བ་ཉིད་པས་མངོན་པར་དགའ་བར་བྱེད་པ་དང་། བསམ་གྱིས་མི་ཁྱབ་པའི་ཆོས་ཡང་དག་པར་སྟོན་པར་བྱེད་པ་ཉིད་པས་ཀུར་ཤེས་པར་བྱེད་པ་དང་། བསམ་གྱིས་མི་ཁྱབ་པའི་ཆོས་ཡང་དག་པར་སྟོན་༄༣༠༧ཨ་པར་བྱེད་པ་ཉིད་པས་རྣམ་པར་རིག་པར་བྱེད་པ་དང་།
T06asmahsbu:2217	 punaruktadoṣajahā avandhyatvāt /  siṃhasvaravegā sarvatīrthyasaṃtrāsakatvāt /	T04D3897:307a-1	ཚད་མ་དང་མི་འགལ་བ་ཉིད་པས་རིགས་པ་དང་། གདུལ་བྱ་ལ་ཅི་ལྟར་འོས་པ་སྟོན་པར་བྱེད་པ་ཉིད་པས་འགྲེལ་པ་དང་། འབྲས་བུ་དང་བཅས་པ་ཉིད་པས་ཟློས་པའི་སྐྱོན་མི་སྐྱེད་པ་དང་། མུ་སྟེགས་རི་དགས་ཚོགས་ཐམས་ཅད་སྐྲོད་པར་བྱེད་པ་ཉིད་པས་སེང་གེའི་སྒྲའི་ཤུགས་དང་།
T06asmahsbu:2219	 nāgasvaraśabdā udāratvāt /  meghasvaraghoṣā gambhīratvāt /  nāgendrarutā ādeyatvāt /  kinnarasaṃgītighoṣā madhuratvāt /  kalaviṅkasvararutaravitā 'bhīkṣṇabhaṅgaratvāt /  brahmasvararutaravitā dūraṃgamatvāt /	T04D3897:307a-2	རྒྱ་ཆེ་བ་ཉིད་པས་གླང་པོའི་སྒྲ་སྐད་དང་། ཟབ་པ་ཉིད་པས་འབྲུག་གི་སྒྲ་དབྱང་དང་། སླང་བྱ་མཆོག་ཡིན་པ་ཉིད་པས་ཀླུའི་དབང་པོའི་སྒྲ་དང་། སྙན་པ་ཉིད་པས་མི་འམ་ཅིའི་གླུ་དབྱངས་དང་། བར་མཆད་པས་ཞུགས་ལྡན་པ་ཉིད་པས་ཀ་ལ་པིང་ཀའི་སྒྲ་དབྱངས་སྒྲོགས་པ་དང་། རིང་དུ་བགྲོད་པས་ཚངས་པའི་སྒྲ་དབྱངས་སྒྲོགས་པ་དང་། དངོས་གྲུབ་ཐམས་ཅད་ལ་བཀྲ་ཤེས་པ་ཉིད་དང་སྔོན་དུ་འགྲོ་བ་ཉིད་པས་ཤང་ཤང་ཏེའུའི་སྒྲ་དབྱངས་བསྒྲགས་པ་དང་། འདིར་དབྱངས་སྨོས་པ་ནི་དོན་དང་ཆོས་ལ་ཡིད་ཆེས་པའི་མཚན་ཉིད་ཀྱི་སྒྲ་ལས་ཡིད་ཆེ་པའི་དོན་དུའོ་༎
