src_segmentnr	src_original	tgt_segmentnr	tgt_original
GP12agp_bi_u:4272	 kūrpārasya bhavennāhaḥ triguṇaḥ kamalodbhava //AP_44.028cd/  nāhaḥ prabāhumadhye tu ṣoḍaśāṅgula ucyate /AP_44.029ab/	T17MW1PD95844_3552:45	བཞིན་ལག་ངར་བཅུ་དྲུག་གོ། །ཕྱག་མགུལ་འཁོར་བའང་དེ་བཞིན་ནོ། །
GP12agp_bi_u:4274	 agrahaste parīṇāho dvādaśāṅgula ucyate //AP_44.029cd/	T17MW1PD95844_3552:46	མཁྲིག་མ་ནས་ནི་ཕྱག་གི་རཚེར། །སོར་ནི་བཅུ་གཉིས་རབ་ཏུ་གྲགས། །ཕྱག
GP12agp_bi_u:4275	 vistareṇa karatalaṃ kīrtitaṃ tu ṣaḍaṅgulam /AP_44.030ab/  dairghyaṃ saptāṅgulaṃ kāryaṃ madhyā pajcāṅgulā matā	T17MW1PD95844_3552:47	མཐིལ་སྲིད་དུ་སོར་བདུན་ཏེ། །དེ་ཡི་ཞེང་ནི་ལྔ་ཡིན་ནོ། །མཐིལ་དུ་དུང་དང་འཁོར་ལོ་དང་། །པདྨ་ལྕགས་ཀྱུ་ཉིད་ཀྱང་ཡིན། །ཕྱག་མཚཧན་རྣམས་ཀྱི
GP12agp_bi_u:4277	 tarjanyanāmikā caiva tasmādardhāṅgulaṃ vinā /AP_44.031ab/  kaniṣṭhāṅguṣṭhakau kāryau caturaṅgulasammitau  1 bhrūdairghyāccaturaṅgulā iti ṅa,	T17MW1PD95844_3552:48	གཟུགས་དག་གི། །རྣམ་པ་ཐ་དད་བྲི་བར་བྱ། །གུང་མོའི་སྲིད་དང་སོར་ལྔ་སྟེ། ། ཚཧིག་ཕྱེད་ཀྱིས་ཐུང་འཛུབ་མོ་ཡིན། །སྲིན་ལག་དག་ནི་སོར་རྣམས་ཀྱིས། ། ཕྱེད་ཀྱིས་ཐུང་བ་ཉིད་དུ་བྱ། །མཐེའུ་ཆུང་དག་ནི་སྲིན་ལག་གི། །ཚཧིགས་ཀྱི
GP12agp_bi_u:4283	 dviparvoṅguṣṭhakaḥ kāryaḥ śeṣāgulyastriparvikāḥ	T17MW1PD95844_3552:51	བསྟན་སྣ་ཚཧོགསཕྱེད་ཀྱིས་ཐུང་བར་བྱ། །སོར་མོ་ཐམས་ཅད་ཚཧིགས་གསུམ་སྟེ། །དེ་དག་ཚཧིགས
GP12agp_bi_u:4284	 sarvāsāṃ parvaṇordhena nakhamānaṃ vidhīyate //AP_44.032cd/  vakṣaso yat pramāṇantu jaṭharaṃ tatpramāṇataḥ  aṅgulaikaṃ bhavennābhī vedhena ca pramāṇataḥ //AP_44.033cd/	T17MW1PD95844_3552:52	ཕྱེད་སེན་མོའོ། །མཁྲིག་ མ་ཡི་ནི་གོང་དག་གི། །སོར་བཞི་དང་བཅས་མཐེ་བོང་ངོ་། །སྦོམས་སུ་ཡང་ནི་དེ་སྲིད་དོ། །དེ་ནི་ཚཧིགས་གཉིས་ཕྱེད་སེན་མོ། །
GP12agp_bi_u:4287	 tato meḍhrāntaraṃ kāryaṃ tālamātraṃ pramāṇataḥ	T17MW1PD95844_3552:54	མཐེ་བོ་ནས་ནི་འཛུབ་མོའི་བར། །སོར་གསུམ་དག་ཏུ་བཤད་པ་ཡིན། །མཁྲིག་མ་ནས་ནི་མཐེའུ་ཆུང་དུ། །སྲིད་ནི་སོར་ལྔ་དག་ཏུ་བྱ། །མགུར་ནས་ཐུགས
GP12agp_bi_u:4288	 nābhimadhye prīṇāho dvicatvāriṃśadaṅgulaiḥ //AP_44.034cd/  antaraṃ stanayoḥ kāryaṃ tālamātraṃ pramāṇataḥ	T17MW1PD95844_3552:56	ཀའི་བར་དག་ནི། །ཐུགས་ཀ་ནས་ནི་ལྟེ་བ་དང་། །ནུ་མ་གཉིས་ཀྱི་བར་དག་ཏུ༎ སོར་ནི་ཕྱེད་དང་བཅུ་གསུམ་ཡིན། །ནུ་མ་གཉིས་ཀྱི་གོང་དག་ནས། །མཆན
GP12agp_bi_u:4290	 civukau(1) yavamānau tu maṇḍalaṃ dvipadaṃ bhavet //AP_44.035cd/  catuḥṣaṣṭyaṅgulaṃ kāryaṃ veṣṭanaṃ vakṣasaḥ  caturmukhañca tadadhoveṣṭanaṃ parikīrtitam //AP_44.036cd/	T17MW1PD95844_3552:58	ཁུང་དུ་ནི་སོར་དྲུག་བྱ། །མཐོང་ག་དག་གི་འཕེལ་ག་ནི། །སོར་ནི་ཉི་ཤུ་རཚ་ལྔ
GP12agp_bi_u:4294	 pariṇāhas tathā kaṭyā catuḥpañcāśadaṅgulaiḥ	T17MW1PD95844_3552:59	ཡིན། །མཐོང་ག་ནས་ནི་རྒྱབ་འཁོར་བར། །སོར་ནི་ལྔ་བཅུ་རཚ་དྲུག་ཡིན། །
