src_segmentnr	src_original	tgt_segmentnr	tgt_original
K03psp_2-3u:352	 atha khalu teṣāṃ devaputrāṇām etad abhavat:  kiyadrūpāḥ sthavirasya subhūter dharmaśravaṇikā eṣṭavyāḥ.  atha khalv āyuṣmān subhūtis teṣāṃ devaputrāṇāṃ cetasaiva cetaḥparivitarkam ājñāya tān devaputrān etad avocat:  māyopamā mama devaputrā dharmaśravaṇikā eṣṭavyā nirmitopamā mama dharmaśravaṇikā eṣṭavyāḥ. te naiva kiṃcic chroṣyanti na paryavāpsyanti na sākṣātkariṣyanti.	T08n0223_008:0276a19_3	「應用何等人聽須菩提所說法？ 」須菩提知諸天子心所念，語諸天子言： 「如幻化人聽法，我應用如是人。 何以故？ 如是人無聞無聽、無知無證故。
K03psp_2-3u:498	 atha khalu sarvasmiṃs trisāhasramahāsāhasre lokadhātau puṣpasaṃstaraḥ saṃstṛto 'bhūt. upariṣṭāc cāntarīkṣe puṣpakūṭāgāraṃ saṃsthitam abhūt ramaṇīyaṃ	T08n0223_008:0277a13_16	是時三千大千世界花悉周遍於虛空中，化成花臺，端嚴殊妙。
K03psp_2-3u:4818	 namaskaromi bhagavan bhagavatyai prajñāpāramitāyai yatra na kaścid dharma upalabhyate na nirudhyate,  śīlaskandhaś ca prajñāyate,  samādhiskandhaś ca prajñāyate,  prajñāskandhaś ca prajñāyate,  vimuktiskandhaś ca prajñāyate,	T08n0223_012:0309b18_8	「我禮般若波羅蜜。
K03psp_2-3u:4863	 svapnopamāḥ sarvadharmā māyopamā marīcyupamāḥ pratiśrutkopamāḥ pratibhāsopamā gandharvanagaropamā  nirmitopamāḥ sarvadharmāś caparijñātā bhavanti.	T08n0223_012:0309c19_13	「云何菩薩摩訶薩行般若波羅蜜，知見諸法如夢、如焰、如影、如響、如幻、如化？ 諸菩薩摩訶薩如所知見故，不念夢、不念是夢、不念用夢、不念我夢，焰、影、響、幻、化亦如是。
K03psp_2-3u:4865	 subhūtir āha:	T08n0223_012:0309c21_23	」須菩提言：
K03psp_2-3u:4873	 tadā bodhisattvair mahāsattvaiḥ svapnopamāḥ sarvadharmā yāvan nirmitopamāś ca sarvadharmāḥ parijñātā bhavanti. iti saptavidhābhijñānaprayoga ity uktaḥ prayogaḥ  punar aparaṃ kauśika bodhisattvo mahāsattvaḥ prajñāpāramitāyāṃ caran (PSP_2-3:177)  rūpaṃ na manyate,  rūpeṇa na manyate,  rūpaṃ mameti na manyate,  rūpe 'pi manyate. svapnaṃ na manyate,	T08n0223_012:0309c25_6	若菩薩摩訶薩行般若波羅蜜，不念色、不念是色、不念用色、不念我色，是菩薩摩訶薩亦能不念夢、不念是夢、不念用夢、不念我夢。
K03psp_2-3u:4879	 svapnena na manyate,  svapnaṃ mameti na manyate,  svapne 'pi na manyate,  yāvan nirmitaṃ na manyate,  nirmitena na manyate,  nirmitaṃ mameti na manyate,	T08n0223_012:0309c26_11	乃至化亦不念化、不念是化、不念用化、不念我化。
K03psp_2-3u:4885	 nirmite 'pi na manyate,  vedanāsaṃjñāsaṃskārā vijñānaṃ na manyate,  vijñānena na manyate,	T08n0223_012:0309c27_1	受想行識亦如是。
K03psp_2-3u:4888	 vijñānaṃ mameti na manyate,  vijñāne 'pi na manyate. evaṃ vyastasamastāḥ skandhadhātvāyatanāni pratityasamutpādaḥ  sarvapāramitāḥ sarvaśūnyatāḥ sarvasamādhayaḥ sarvadhāraṇīmukhāni saptatriṃśadbodhipakṣyā	T08n0223_012:0310a01_6	乃至一切智，不念一切智、不念是一切智、不念用一切智、不念我一切智，是菩薩摩訶薩亦能不念夢、不念是夢、不念用夢、不念我夢。
K03psp_2-3u:4908	 yāvac chuddhāvasakāyikā devaputrās te sarve divyāni candanacūrṇāny abhyavakīrya yena bhagavāṃs tenopasaṃkrāmanti sma,  upasaṃkramya bhagavataḥ pādau śirasābhivandyaikānte 'tiṣṭhan.  atha khalu catvāro mahārājānaḥ śakraś ca brahmāṇaś ca yāvac chuddhāvāsakāyikāś ca devaputrā buddhānubhāvena buddhasahasraṃ samanvāharanti sma,  dharmaṃ deśayamānam ebhir evākṣarair ebhir eva nāmadheyaiḥ subhūtināmadheyair bhikṣubhir imām eva prajñāpāramitāṃ paripraśnīkṛtāṃ,  deśayamānaṃ śakrāś ca devānām indrāḥ paripraśnayantīmām eva prajñāpāramitām. evaṃ	T08n0223_012:0310a08_6	」爾時佛神力故，三千大千世界中諸四天王天、三十三天、夜摩天、兜率陀天、化樂天、他化自在天、梵身天、梵輔天、梵眾天、大梵天、少光天乃至淨居天，是一切諸天以天栴檀華遙散佛上，來詣佛所，頭面禮佛足，却住一面。 爾時四天王天、釋提桓因及三十三天——梵天王乃至諸淨居天——佛神力故，見東方千佛說法，亦如是相、如是名字，說是般若波羅蜜品。
