src_segmentnr	src_original	tgt_segmentnr	tgt_original
T04bsa003_u:253	 yathā gṛhītaṃ sugatairbodhicittaṃ purātanaiḥ /	TZ36-CHI-034:66	ཇི་ལྟར་སྔོན་གྱི་བདེ་གཤེགས་ཀྱིས་༎ བྱང་ཆུབ་ཐུགས་ནི་བསྐྱེད་པ་དང་༎ བྱང་ཆུབ་སེམས་དཔའི་བསླབ་པ་ལ་༎
T04bsa003_u:254	 te bodhisattvaśikṣāyāmānupūrvyā yathā sthitāḥ // SBca_3.22 //	TZ36-CHI-034:68	དེ་དག་རིམ་བཞིན་གནས་པ་ལྟར་༎
T04bsa003_u:255	 tadvadutpādayāmyeṣa bodhicittaṃ jagaddhite /	TZ36-CHI-034:69	དེ་བཞིན་འགྲོ་ལ་ཕན་དོན་དུ་༎ བྱང་ཆུབ་སེམས་ནི་བསྐྱེད་བགྱི་ཞིང་༎
T04bsa003_u:256	 tadvadeva ca tāḥ śikṣāḥ śikṣiṣyāmi yathākramam // SBca_3.23 //	TZ36-CHI-034:71	དེ་བཞིན་དུ་ནི་བསླབ་པ་ལའང་༎ རིམ་པ་བཞིན་དུ་བསླབ་པར་བགྱི་༎
T04bsa003_u:257	 evaṃ gṛhītvā matimān bodhicittaṃ prasādataḥ /  punaḥ pṛṣṭasya puṣṭyarthaṃ cittamevaṃ praharṣayet // SBca_3.24 //	TZ36-CHI-034:73	ཞེས་ལན་གསུམ་གྱིས་སེམས་བསྐྱེད་བླངས་ལ་། མཇུག་ཏུ་དགའ་བ་བསྒོམ་པ་ནི་།
T04bsa003_u:259	 adya me saphalaṃ janma sulabdho mānuṣo bhavaḥ /	TZ36-CHI-034:75	དེང་དུས་བདག་ཚཧེ་འབྲས་བུ་ཡོད་༎ མི་ཡི་སྲིད་པ་ལེགས་པར་ཐོབ་༎
T04bsa003_u:260	 adya buddhakule jāto buddhaputro 'smi sāṃpratam // SBca_3.25 //	TZ36-CHI-034:77	དེ་རིང་སངས་རྒྱས་རིགས་སུ་སྐྱེས་༎ སངས་རྒྱས་སྲས་སུ་ད་གྱུར་ཏོ་༎
T04bsa003_u:261	 tathādhunā mayā kāryaṃ svakulocitakāriṇām /	TZ36-CHI-034:79	ད་ནི་བདག་གིས་ཅི་ནས་ཀྱང་༎ རིགས་དང་མཐུན་པའི་ལས་བརཚམས་ཏེ་༎
T04bsa003_u:262	 nirmalasya kulasyāsya kalaṅko na bhavedyathā // SBca_3.26 //	TZ36-CHI-034:81	སྐྱོན་མེད་བཚུན་པའི་རིགས་འདི་ལ་༎ རྙོག་པར་མི་འགྱུར་དེ་ལྟར་བྱ་༎
T04bsa003_u:263	 andhaḥ saṃkārakūṭebhyo yathā ratnamavāpnuyāt /	TZ36-CHI-034:83	ལོང་བས་ཕྱགས་དར་ཕུང་པོ་ལས་༎ ཇི་ལྟར་རིན་ཆེན་རྙེད་པ་ལྟར་༎
