src_segmentnr	src_original	tgt_segmentnr	tgt_original
K03psp_2-3u:1189	 vyāpādavirateś ca varṇaṃ bhāṣiṣyate,  ye 'pi cānye vyāpādāt prativiratā bhaviṣyanti teṣām api varṇavādī bhaviṣyati samanujñaḥ.  ātmanā ca mithyādṛṣṭeḥ prativirato bhaviṣyati,  parāṃś ca mithyādṛṣṭivairamaṇe pratiṣṭhāpayiṣyati,  mithyādṛṣṭivirateś ca varṇaṃ bhāṣiṣyate,	T03D3790-2:282b-0	དེ་བཞིན་དུ་བདག་ཉིད་ཀྱང་བརྫུན་གྱི་ཚིག་སྨྲ་བ་དང་། ༄༢༨༢བ་ཕྲ་མའི་ཚིག་དང་། ཞེ་གཅོད་པའི་ཚིག་དང་། ཚིག་ཀྱལ་པ་དང་། བརྣབ་སེམས་དང་། གནོད་སེམས་དང་། ལོག་པར་ལྟ་བ་ལས་ལྡོག་པར་བྱ་།
K03psp_2-3u:1194	 ye 'pi cānye mithyādṛṣṭeḥ prativiratā bhaviṣyanti teṣām api varṇavādī (PSP_2-3:47)	T03D3790-2:282b-1	གཞན་ཡང་ལོག་པར་ལྟ་བ་ལས་ལྡོག་པ་ལ་ཡང་དག་པར་བསྐུལ་བར་བྱ་།
K03psp_2-3u:1217	 prajñāpāramitāyāś ca varṇaṃ bhāṣiṣyate,  ye 'pi cānye prajñāpārmitāyāṃ caranti teṣām api varṇavādī bhaviṣyati samanujñaḥ.  ātmanā cādhyātmaśūnyatāyāṃ pratiṣṭhito bhaviṣyati,  parāṃś cādhyātmaśūnyatāyāṃ pratiṣṭhāpayiṣyati,	T03D3790-2:283a-15	གཞན་ཡང་ནང་སྟོང་པ་ཉིད་བསྒོམ་པ་ལ་ཡང་དག་པར་བསྐུལ་བར་བྱ་།
K03psp_2-3u:1221	 adhyātmaśūnyātāyāś ca varṇaṃ bhāṣiṣyate. ye 'pi cānye 'dhyātmaśūnyatāṃ bhāvayanti teṣām api varṇavādi bhaviṣyati samanujñaḥ.  ātmanā ca bahirdhāśūnyatāyāṃ pratiṣṭhito bhaviṣyati, parāṃś ca (PSP_2-3:48)  bahirdhāśūnyatāyāṃ pratiṣṭhāpayiṣyati,  bahirdhāśūnyatāyāś ca varṇaṃ bhāṣiṣyate,  ye 'pi cānye bahirdhāśūnyatāṃ bhāvayanti teṣām api varṇavādī bhaviṣyati samanujñaḥ.  ātmanā cādhyātmabahirdhāśūnyatāyāṃ pratiṣṭhito bhaviṣyati,  parāṃś cādhyātmabahirdhāśūnyatāyāṃ pratiṣṭhāpayiṣyati,	T03D3790-2:283a-16	ནང་སྟོང་པ་ཉིད་བསྒོམ་པའི་ལེགས་པ་བརྗོད་པར་བྱ་།
K03psp_2-3u:1228	 adhyātmabahirdhāśūnyatāyāś ca varṇaṃ bhāṣiṣyate,  ye 'pi cānye 'dhyātmabahirdhāśūnyatāṃ bhāvayanti teṣām api varṇavādī bhaviṣyati samanujñaḥ.  ātmanā ca yāvad abhāvasvabhāvaśūnyatāyāṃ pratiṣṭhito bhaviṣyati,	T03D3790-2:283a-17	སེམས་ཅན་གཞན་གང་ནང་སྟོང་པ་ཉིད་བསྒོམ་པ་དེ་དག་གི་ལེགས་པ་བརྗོད་ཅིང་མཐུན་པས་དགའ་བར་བྱའོ་༎ དེ་བཞིན་དུ་བདག་ཀྱང་ཕྱི་སྟོང་པ་ཉིད་དང་། ཕྱི་ནང་སྟོང་པ་ཉིད་དང་། དངོས་པོ་མེད་པའི་ངོ་བོ་ཉིད་༄༢༨༣བ་སྟོང་པ་ཉིད་ཀྱི་བར་བསྒོམ་པར་བྱ་།
K03psp_2-3u:1231	 parāṃś cābhāvasvabhāvaśūnyatāyāṃ pratiṣṭhāpayiṣyati,	T03D3790-2:283b-1	གཞན་ཡང་དངོས་པོ་མེད་པའི་ངོ་བོ་ཉིད་སྟོང་པ་ཉིད་ལ་ཡང་དག་པར་བསྐུལ་བར་བྱ་།
K03psp_2-3u:1232	 abhāvasvabhāvaśūnyatāyāś ca varṇaṃ bhāṣiṣyate,	T03D3790-2:283b-2	དངོས་པོ་མེད་པའི་ངོ་བོ་ཉིད་སྟོང་པ་ཉིད་ཀྱི་ལེགས་པ་བརྗོད་པར་བྱ་།
K03psp_2-3u:1233	 ye 'pi cānye 'bhāvasvabhāvaśūnyatāṃ bhāvayanti teṣām api varṇavādī bhaviṣyati samanujñaḥ.	T03D3790-2:283b-3	སེམས་ཅན་གཞན་གང་དངོས་པོ་མེད་པའི་ངོ་བོ་ཉིད་སྟོང་པ་ཉིད་བསྒོམ་པ་དེ་དག་གི་ལེགས་པ་བརྗོད་ཅིང་མཐུན་པས་དགའ་བར་བྱའོ་༎
K03psp_2-3u:1238	 ātmanā ca dhāraṇīpratilabdho bhaviṣyati,  parāṃś ca dhāraṇīpratilambhāya samādāpayiṣyati,	T03D3790-2:282b-5	གཞན་ཡང་བསམ་གཏན་དང་པོ་ལ་ཡང་དག་པར་བསྐུལ་བར་བྱ་།
K03psp_2-3u:1241	 ye 'pi cānye dhāraṇīpratilabdhā bhavanti teṣām api varṇavādī bhaviṣyati samanujñaḥ.  ātmanā ca prathamaṃ dhyānaṃ samāpatsyate,	T03D3790-2:282b-6	བསམ་གཏན་དང་པོ་ལ་སྙོམས་པར་འཇུག་པའི་ལེགས་པ་བརྗོད་པར་བྱ་།
K03psp_2-3u:1243	 parāṃś ca prathamadhyānasamāpattau pratiṣṭhāpayiṣyati,  prathamadhyānapratiṣṭhānasya ca varṇaṃ bhāṣiṣyate,  ye 'pi cānye prathamaṃ dhyānaṃ samāpadya viharanti teṣām api varṇavādī bhaviṣyati samanujñaḥ.	T03D3790-2:282b-7	གཞན་གང་བསམ་གཏན་དང་པོ་ལ་སྙོམས་པར་འཇུག་པ་དེ་དག་གི་ལེགས་པ་བརྗོད་ཅིང་མཐུན་པས་དགའ་བར་བྱའོ་༎
K03psp_2-3u:1246	 ātmanā ca dvitīyaṃ dhyānaṃ samāpatsyate yāvat tṛtīyaṃ dhyānaṃ samāpatsyate. ātmanā ca caturthaṃ dhyānaṃ samāpatsyate,	T03D3790-2:282b-8	དེ་བཞིན་དུ་བདག་ཉིད་ཀྱང་བསམ་གཏན་གཉིས་པ་ལ་སྙོམས་པར་འཇུག་པར་བྱ་། དེ་བཞིན་དུ་བསམ་གཏན་གསུམ་པ་ལ་སྙོམས་པར་འཇུག་པར་བྱ་། དེ་བཞིན་དུ་བསམ་གཏན་བཞི་པ་ལ་སྙོམས་པར་འཇུག་པར་བྱ་།
K03psp_2-3u:1247	 parāṃś ca caturthadhyāne pratiṣṭhāpayiṣyati,	T03D3790-2:282b-11	གཞན་ཡང་བསམ་གཏན་བཞི་པ་ལ་ཡང་དག་པར་བསྐུལ་བར་བྱ་།
K03psp_2-3u:1248	 caturthadhyānapratiṣṭhānasya varṇaṃ bhāṣiṣyate,  ye 'pi cānye caturthaṃ dhyānaṃ samāpadya viharanti teṣām api varṇavādī bhaviṣyati samanujñaḥ.	T03D3790-2:282b-12	བསམ་གཏན་བཞི་པ་ལ་སྙོམས་པར་འཇུག་པའི་ལེགས་པ་བརྗོད་པར་བྱ་། གཞན་གང་བསམ་གཏན་བཞི་པ་ལ་སྙོམས་པར་འཇུག་པ་དེ་དག་གི་ལེགས་པ་བརྗོད་ཅིང་མཐུན་པས་དགའ་བར་བྱའོ་༏
K03psp_2-3u:1250	 ātmanā ca maitrīṃ samāpatsyate,	T03D3790-2:282b-14	། བདག་ཉིད་ཀྱང་བྱམས་པ་བསྒོམ་པར་བྱ་།
K03psp_2-3u:1251	 parāṃś ca maitryāṃ samādāpayiṣyati,	T03D3790-2:282b-15	གཞན་ཡང་བྱམས་པ་བསྒོམ་པ་ལ་ཡང་དག་པར་བསྐུལ་བར་བྱ་།
K03psp_2-3u:1252	 maitrīsamādheś ca varṇaṃ bhāṣiṣyate,  samāpadyante teṣām api varṇavādī bhaviṣyati samanujñaḥ.  ātmanā ca karuṇāmuditopekṣāḥ samāpatsyate,	T03D3790-2:282b-16	བྱམས་པ་བསྒོམ་པའི་ལེགས་པ་བརྗོད་པར་བྱ་།
K03psp_2-3u:1256	 parāṃś ca karuṇāmuditopekṣāsu samādāpayiṣyati,  karuṇāmuditopekṣāṇāṃ ca varṇaṃ bhāṣiṣyate,	T03D3790-2:282b-17	གཞན་གང་བྱམས་པ་ལ་གནས་པ་དེ་དག་གི་ལེགས་པ་བརྗོད་ཅིང་མཐུན་པས་དགའ་བར་བྱའོ་༎
K03psp_2-3u:1267	 ātmanā ca catvāri smṛtyupasthānāni bhāvayiṣyati,  parāṃś ca smṛtyupasthānabhāvanāyāṃ samādāpayiṣyati,	T03D3790-2:283b-5	གཞན་ཡང་དྲན་པ་ཉེ་བར་གཞག་པ་བཞི་ལ་ཡང་དག་པར་བསྐུལ་བར་བྱ་།
K03psp_2-3u:1269	 smṛtyupasthānabhāvanāyāś ca varṇaṃ bhāṣiṣyate,	T03D3790-2:283b-6	དྲན་པ་ཉེ་བར་གཞག་པ་བཞིའི་ལེགས་པ་བརྗོད་པར་བྱ་།
K03psp_2-3u:1270	 ye 'pi cānye smṛtyupasthānāni bhāvayiṣyanti teṣām api varṇavādī bhaviṣyati samanujñaḥ.	T03D3790-2:283b-7	སེམས་ཅན་གཞན་གང་དྲན་པ་ཉེ་བར་གཞག་པ་བཞི་བསྒོམ་པ་དེ་དག་གི་ལེགས་པ་བརྗོད་ཅིང་མཐུན་པས་དགའ་བར་བྱའོ་༎
K03psp_2-3u:1271	 evam ātmanā ca catvāri samyakprahāṇāni bhāvayiṣyati,  catura ṛddhipādān pañcendriyāṇi pañcabalāni saptabodhyaṅgāni,	T03D3790-2:283b-8	དེ་བཞིན་དུ་བདག་ཉིད་ཀྱང་ཡང་དག་པར་སྤོང་བ་དང་། རྫུ་འཕྲུལ་གྱི་རྐང་པ་དང་། དབང་པོ་དང་། སྟོབས་དང་། བྱང་ཆུབ་ཀྱི་ཡན་ལག་དང་། འཕགས་པའི་ལམ་ཡན་ལག་བརྒྱད་པ་བསྒོམ་པར་བྱ་།
K03psp_2-3u:1273	 āttnanā cāryāṣṭāṅgaṃ mārgaṃ bhāvayiṣyati,  parāṃś ca mārgabhāvanāyāṃ samādāpayiṣyati,	T03D3790-2:283b-9	གཞན་ཡང་འཕགས་པའི་ལམ་ཡན་ལག་བརྒྱད་པ་ལ་ཡང་དག་པར་བསྐུལ་བར་བྱ་།
K03psp_2-3u:1275	 mārgabhāvanāyāś ca varṇaṃ bhāṣiṣyate,  ye 'pi cānye mārgaṃ bhāvayanti teṣām api varṇavādī bhaviṣyati samanujñaḥ.	T03D3790-2:283b-10	འཕགས་པའི་ལམ་ཡན་ལག་བརྒྱད་པའི་ལེགས་པ་བརྗོད་པར་བྱ་། སེམས་ཅན་གཞན་གང་འཕགས་པའི་ལམ་ཡན་ལག་བརྒྱད་པ་བསྒོམ་པ་དེ་དག་གི་ལེགས་པ་བརྗོད་ཅིང་མཐུན་པས་དགའ་བར་བྱའོ་༎
K03psp_2-3u:1277	 ātmanā ca catvāry āryasatyāni bhāvayiṣyati,	T03D3790-2:283b-12	བདག་ཉིད་ཀྱང་སྟོང་པ་ཉིད་དང་། མཚན་མ་མེད་པ་དང་། སྨོན་པ་མེད་པའི་ཏིང་ངེ་འཛིན་བསྒོམ་པར་བྱ་།
K03psp_2-3u:1278	 parāṃś ca caturṣv āryasatyeṣu pratiṣṭhāpayiṣyati,	T03D3790-2:283b-13	གཞན་ཡང་སྟོང་པ་ཉིད་དང་། མཚན་མ་མེད་པ་དང་། སྨོན་པ་མེད་པའི་ཏིང་ངེ་འཛིན་ལ་ཡང་དག་པར་བསྐུལ་བར་བྱ་།
K03psp_2-3u:1279	 caturṇāṃ āryasatyānāṃ ca varṇaṃ bhāṣiṣyate,	T03D3790-2:283b-14	སྟོང་པ་ཉིད་དང་། མཚན་མ་མེད་པ་དང་། སྨོན་པ་མེད་པའི་ཏིང་ངེ་འཛིན་གྱི་ལེགས་པ་བརྗོད་པར་བྱ་།
K03psp_2-3u:1280	 ye 'pi cānye catvāry āryasatyāni bhāvayanti teṣām api varṇavādī bhaviṣyati samanujñaḥ.  ātmanā ca śūnyatānimittāpraṇihitān samādhīn bhāvayiṣyati,	T03D3790-2:283b-15	སེམས་ཅན་གཞན་གང་སྟོང་པ་ཉིད་དང་། མཚན་མ་མེད་པ་དང་། སྨོན་པ་མེད་པའི་ཏིང་ངེ་འཛིན་བསྒོམ་པ་དེ་དག་གི་ལེགས་པ་བརྗོད་ཅིང་མཐུན་པས་དགའ་བར་བྱའོ་༎ བདག་ཉིད་ཀྱང་འཕགས་པའི་བདེན་པ་བཞི་བསྒོམ་པར་བྱ་།
K03psp_2-3u:1282	 parāṃś ca śūnyatānimittāpraṇihitasamādhibhāvanāyāṃ pratiṣṭhāpayiṣyati,	T03D3790-2:283b-17	གཞན་ཡང་འཕགས་པའི་བདེན་པ་བཞི་བསྒོམ་པ་ལ་ཡང་དག་པར་བསྐུལ་པར་བྱ་།
K03psp_2-3u:1284	 ye 'pi cānye śūnyatānimittāpraṇihitān samādhīn bhāvayanti teṣām api varṇavādi bhaviṣyati samanujñaḥ.	T03D3790-2:283b-19	སེམས་ཅན་གཞན་གང་འཕགས་པའི་བདེན་པ་བཞི་བསྒོམ་པ་དེ་དག་གི་ལེགས་པ་བརྗོད་ཅིང་མཐུན་པས་དགའ་བར་བྱའོ་༎
K03psp_2-3u:1285	 ātmanā cāṣṭavimokṣān samāpatsyate,	T03D3790-2:283b-20	བདག་ཉིད་ཀྱང་རྣམ་པར་ཐར་པ་བརྒྱད་བསྒོམ་པར་བྱ་།
K03psp_2-3u:1286	 parāṃś cāṣṭavimokṣasamāpattau samādāpayiṣyati,	T03D3790-2:284a-0	གཞན་ཡང་༄༢༨༤ཨ་༌་༎ རྣམ་པར་ཐར་པ་བརྒྱད་བསྒོམ་པ་ལ་ཡང་དག་པར་བསྐུལ་བར་བྱ་།
K03psp_2-3u:1287	 aṣṭānāṃ ca vimokṣāṇāṃ varṇaṃ bhāsiṣyate,	T03D3790-2:284a-2	རྣམ་པར་ཐར་པ་བརྒྱད་ཀྱི་ལེགས་པ་བརྗོད་པར་བྱ་།
K03psp_2-3u:1288	 ye 'pi cānye 'ṣṭavimokṣān samāpadyante teṣāṃ api varṇavādī bhaviṣyati samanujñaḥ.	T03D3790-2:284a-3	གཞན་གང་རྣམ་པར་ཐར་པ་བརྒྱད་ལ་སྙོམས་པར་འཇུག་པ་དེ་དག་གི་ལེགས་པ་བརྗོད་ཅིང་མཐུན་པས་དགའ་བར་བྱའོ་༎
K03psp_2-3u:1289	 ātmanā ca navānupūrvavihārasamāpattīḥ samāpatsyate,  parāṃś ca navānupūrvavihārasamāpattau samādāpayiṣyati,	T03D3790-2:284a-4	བདག་ཉིད་ཀྱང་མཐར་གྱིས་གནས་པའི་སྙོམས་པར་འཇུག་པ་དགུ་བསྒོམ་པར་བྱ་། གཞན་ཡང་མཐར་གྱིས་གནས་པའི་སྙོམས་པར་འཇུག་པ་དགུ་ལ་ཡང་དག་པར་བསྐུལ་བར་བྱ་།
K03psp_2-3u:1291	 navānupūrvavihārasamāpattīnāṃ ca varṇaṃ bhāṣiṣyate,	T03D3790-2:284a-6	མཐར་གྱིས་གནས་པའི་སྙོམས་པར་འཇུག་པ་དགུའི་ལེགས་པ་བརྗོད་པར་བ་།
K03psp_2-3u:1292	 ye 'pi cānye navānupūrvavihārasamāpattīḥ samāpadyante teṣām api varṇavādī bhaviṣyati samanujñaḥ.	T03D3790-2:284a-7	སེམས་ཅན་གཞན་གང་མཐར་གྱིས་གནས་པའི་སྙོམས་པར་འཇུག་པ་དགུ་བསྒོམ་པ་དེ་དག་གི་ལེགས་པ་བརྗོད་ཅིང་མཐུན་པས་དགའ་བར་བྱའོ་༎
K03psp_2-3u:1295	 daśānāṃ tathāgatabalānāṃ caturṇāṃ vaiśāradyānāṃ catasṛṇāṃ pratisaṃvidāṃ ca varṇaṃ bhāṣiṣyate,	T03D3790-2:284a-10	མངོན་པར་ཤེས་པ་རྣམས་ཀྱི་ལེགས་པ་བརྗོད་པར་བྱ་། སེམས་ཅན་གཞན་གང་མངོན་པར་ཤེས་པ་རྣམས་ཐོབ་པ་དེ་དག་གི་ལེགས་པ་བརྗོད་ཅིང་མཐུན་པས་དགའ་བར་བྱའོ་༎ བདག་ཉིད་ཀྱང་དེ་བཞིན་གཤེགས་པའི་སྟོབས་བཅུ་ཡོངས་སུ་རྫོགས་པར་བྱ་།
K03psp_2-3u:1293	 ātmanā ca daśatathāgatabalāni catvāri vaiśāradyāni catasraḥ pratisaṃvidaḥ samāpatsyate,  parāṃś ca daśatathāgatabaleṣu caturṣu vaiśāradyeṣu catasṛṣu pratisaṃvitsu samādāpayiṣyati	T03D3790-2:284a-8	བདག་ཉིད་ཀྱང་མངོན་པར་ཤེས་པ་རྣམས་ཡོངས་སུ་རྫོགས་པར་བྱ་། གཞན་ཡང་མངོན་པར་ཤེས་པ་རྣམས་ཐོབ་པ་ལ་ཡང་དག་པར་བསྐུལ་བར་བྱ་།
K03psp_2-3u:2580	 bhagavān āha:	T03D3790-2:100b-29	བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་།
K03psp_2-3u:2582	 tac cānupalambhayogena sa dānapāramitāṃ nopalabhate dāyakam api nopalabhate pratigrāhakam api nopalabhate,	T03D3790-2:100b-31	ཡོངས་སུ་གཏོང་བ་མི་དམིགས་། སྦྱིན་པ་མི་དམིགས་། ལེན་པ་མི་དམིགས་པ་འདི་ནི་སྦྱིན་པའི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ཞེས་བརྗོད་དོ་༎
K03psp_2-3u:2581	 sarvāsu kauśika pāramitāsu bodhisattvo mahāsattvaś carati na kevalaṃ prajñāpāramitāyāṃ.	T03D3790-2:100b-30	ཀོཨོ་ཤི་ཀ་འདི་ལ་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་སྦྱིན་པ་གཏོང་པའི་ཚེ་།
K03psp_2-3u:2583	 śīlapāramitāṃ nopalabhate śīlavantam api nopalabhate dauḥśīlyam api nopalabhate,	T03D3790-2:100b-34	ཚུལ་ཁྲིམས་མི་དམིགས་། ཚུལ་ཁྲིམས་དང་ལྡན་པ་མི་དམིགས་། སེམས་ཅན་མི་དམིགས་པ་འདི་ནི་ཚུལ་ཁྲིམས་ཀྱི་ཕ་༄༡༠༡ཨ་༌་༎ རོལ་ཏུ་ཕྱིན་པ་ཞེས་བརྗོད་དོ་༎
K03psp_2-3u:2584	 kṣāntipāramitāṃ nopalabhate kṣamiṇam api nopalabhate kṣamyam api nopalabhate vīryapāramitāṃ nopalabhate kartavyam api nopalabhate kāyacittam api nopalabhate,	T03D3790-2:101a-2	བཟོད་པ་མི་དམིགས་། བཟོད་པར་བྱ་བ་མི་དམིགས་། བཟོད་པ་པོ་མི་དམིགས་པ་འདི་ནི་བཟོད་པའི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ཞེས་བརྗོད་དོ་༎ བརྩོན་འགྲུས་མི་དམིགས་། བརྩོན་པར་བྱ་བ་མི་དམིགས་།
