src_segmentnr	src_original	tgt_segmentnr	tgt_original
T07vakobhau:12278	 sa eva kulaṅkulo dvividhaḥ / [357/18-357/19]	T16D4358-2:71a-15	རིགས་ནས་རིགས་སུ་སྐྱེ་བ་ཞེས་བྱ་བ་ནི་རྣམ་པ་གཉིས་ཏེ་།
T07vakobhau:12279	 devakulaṅkulo yo deveṣa dve trīṇi vā kulāni saṃśritya parinirvāti tatra vā 'nyatra vā devanikāye / [357/19-357/20]  manuṣyakulaṅkulo yo manuṣyeṣu tatra vā 'nyatra va dvīpe parinirvāti / [357/20]	T16D4358-2:71a-16	ལྷའི་རིགས་ནས་རིགས་སུ་སྐྱེ་བ་དང་། མིའི་རིགས་ནས་རིགས་སུ་སྐྱེ་བའོ་༎ དེ་ལ་ལྷའི་རིགས་ནས་རིགས་སུ་སྐྱེ་བ་ནི་འདོད་པ་ན་སྤྱོད་པའི་ལྷ་རྣམས་ཀྱི་ནང་དུ་སྐྱེ་བ་གཉིས་སམ་གསུམ་དུ་འཁོར་ནས་ལྷའི་རིགས་དེ་ཉིད་དམ་གཞན་དུ་ཡོངས་སུ་མྱ་ངན་ལས་འདའ་བ་གང་ཡིན་པའོ་༎ མིའི་རིགས་ནས་རིགས་སུ་སྐྱེ་བ་ནི་མི་རྣམས་ཀྱི་ནང་དུ་སྐྱེ་བ་གཉིས་སམ་གསུམ་དུ་འཁོར་ནས་གླིང་དེ་ཉིད་དམ་གཞན་དུ་ཡོངས་སུ་མྱ་ངན་ལས་འདའ་བ་གང་ཡིན་པའོ་༎
T07vakobhau:12281	 sa eva punaḥ phalasthaḥ [357/21]	T16D4358-2:71a-19	ལན་ཅིག་ཕྱིར་འོང་བའི་འབྲས་བུ་མངོན་སུམ་དུ་བྱ་བའི་ཕྱིར་ཞུགས་པ་གང་ཞེ་ན་།
T07vakobhau:12282	 āpañcamaprakāraghno dvitīyapratīpannakaḥ / [357/22-357/23]  yasya phalasthasyaikaprakāroyāvatpañcamaḥ prahīṇo bhavati asau dvitīyaphalapratipannako veditavyaḥ / [357/24]  kṣīṇaṣaṣṭhaprakārastu sakṛdāgāmyasau punaḥ // VAkK_6.35 // [358/01]  dvitīyaphalaprāpto bhavati / [358/01-358/02]	T16D4358-2:71a-20	རྒྱུན་དུ་ཞུགས་པའི་འབྲས་བུ་ལ་གནས་པ་དེ་ཉིད་ཀྱིས་འདོད་པའི་ཁམས་ཀྱི་བསྒོམ་པས་སྤང་བར་བྱ་བའི་ཉོན་མོངས་པ་རྣམ་པ་དགུ་ལས་རྣམ་པ་གཅིག་ནས་རྣམ་པ་ལྔའི་བར་དུ་སྤངས་པ་གང་ཡིན་པའོ་༎
T07vakobhau:12286	 devān gatvā sakṛnmanuṣyalokāgamanātsakṛdāgāmī / [358/02]  pareṇa janmāghāvāt /	T16D4358-2:71a-21	ལན་ཅིག་ཕྱིར་འོང་བ་གང་ཞེ་ན་།
T07vakobhau:12332	 sa dhyāne vyavakīrṇo 'kaniṣṭhagaḥ // VAkK_6.37 // [359/12]  ūrdhvasrotā dvivadho hetutaḥ phalataśca /	T16D4358-2:72b-5	རྒྱུའི་སྒོ་ནས་ནི་བསམ་གཏན་སྤེལ་བ་དང་། བསམ་གཏན་མ་སྤེལ་བ་གཉིས་སོ་༎ འབྲས་བུའི་སྒོ་ནས་ནི་འོག་མིན་གྱི་བར་དུ་འགྲོ་བ་དང་། སྲིད་པའི་རྩེ་མོའི་བར་དུ་འགྲོ་བ་གཉིས་སོ་༎ དེ་ལ་གང་གིས་བསམ་གཏན་སྤེལ་བ་དེ་ནི་འོག་མིན་གྱི་བར་དུ་སོང་ནས་དེར་ཡོངས་སུ་མྱ་ངན་ལས་འདའ་བའི་ངང་ཚུལ་ཅན་ཡིན་ནོ་༎
T07vakobhau:12334	 hetuto vyavakorṇāvyavakīrṇadhyānatvāt / [359/13-359/14]  phalato 'kaniṣṭhabhavāgraparamatvāt tatra yena dhyānaṃ vyavakīrṇaṃ so 'kaniṣṭhān gatvā parinirvāti / [359/15]	T16D4358-2:72b-8	གང་གིས་བསམ་གཏན་མ་སྤེལ་བ་དེ་ནི་སྲིད་པའི་རྩེ་མོའི་བར་དུ་སོང་ནས་དེར་ཡོངས་སུ་མྱ་ངན་ལས་འདའ་བའི་ངང་ཚུལ་ཅན་ཡིན་ནོ་༎ དེའི་གོང་དུ་འཕོ་བ་བསམ་གཏན་སྤེལ་བས་འོག་མིན་གྱི་བར་དུ་འགྲོ་བ་དེ་ཡང་རྣམ་པ་གསུམ་སྟེ་།
T07vakobhau:12336	 sa pluto 'rdhaplutaḥ sarvacyutaśca [359/16]	T16D4358-2:72b-10	འཕར་བ་དང་། ཁྱད་པར་དུ་འཕར་བ་དང་། གནས་ཐམས་ཅད་དུ་འཆི་འཕོ་བའོ་༎
T07vakobhau:12340	 brahmakāyikeṣūpapannaḥ pūrvābhyāsavaśāccaturthaṃ dhyānaṃ vyavakīrya tasmāt pracyuto	T16D4358-2:72b-13	ཚངས་རིས་སུ་སྐྱེས་ནས་། བསམ་གཏན་གཉིས་པ་དང་། གསུམ་པར་མི་སྐྱེ་བར་སྔོན་གོམས་པའི་དབང་གིས་བསམ་གཏན་བཞི་བའི་སོ་སོའི་སྐྱེ་བོའི་གནས་དང་གནས་གཙང་མའི་ཟག་པ་དང་བཅས་པ་དང་ཟག་པ་མེད་པ་སྤེལ་མར་བསྒོམས་ཏེ་།
T07vakobhau:12341	 'kaniṣṭheṣūpapadyate / [359/19]	T16D4358-2:72b-15	ཚངས་རིས་ནས་ཤི་འཕོས་ནས་གནས་པར་མ་དག་ཏུ་མི་སྐྱེ་བ་ཐལ་བྱུང་འོག་མིན་དུ་སྐྱེ་བ་གང་ཡིན་པའོ་༎
