src_segmentnr	src_original	tgt_segmentnr	tgt_original
K12manjn1pu:359	 prasūtiḥ sarvaśrāvakapratyekabuddhānāṃ /	T02D2533:107a-10	ཉན་ཐོས་དང་རང་སངས་རྒྱས་ཐམས་ཅད་ཀྱི་སྐྱེ་གནས་ནི་དེ་རྣམས་ཀྱི་འབྱུང་བའི་གནས་ཉིད་ཀྱི་ཕྱིར་རོ་༎
K12manjn1pu:360	 kṣetraṃ sarvadevamanuṣyasaṃpatteḥ /	T02D2533:107a-11	ལྷ་དང་མི་ཐམས་ཅད་ཀྱི་ཕུན་སུམ་ཚོགས་པ་ཐམས་ཅད་ཀྱི་ཞིང་ངོ་ཞེས་པ་ནི་༎
K12manjn1pu:361	 pratiṣṭhā mahāyānasya /	T02D2533:107a-12	དེ་ལ་ཞིང་ནི་ཕུན་སུམ་ཚོགས་པ་ཐམས་ཅད་ཀྱི་འབྱུང་གནས་ཀྱི་ཕྱིར་རོ་༎ ཐེག་པ་ཆེན་པོའི་གཞིའོ་ཞེས་པ་ནི་སྔར་མཚན་ཉིད་གསུངས་པའི་ཐེག་པ་ཆེན་པོའི་གནས་པའི་ངོ་བོ་ཉིད་ཀྱི་ཕྱིར་རོ་༎
K12manjn1pu:362	 saṃbhavo bodhisatvacaryāyāḥ /	T02D2533:107a-14	བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་རྣམས་ཀྱི་འབྱུང་ཁུངས་སོ་ཞེས་པ་ནི་།
K12manjn1pu:363	 niṣṭhā samyagāryamārgasya /	T02D2533:107a-16	འཕགས་པའི་ལམ་ཐམས་ཅད་ཀྱི་མཐའོ་ཞེས་པ་ནི་།
K12manjn1pu:364	 nikaṣo vimuktīnāṃ /	T02D2533:107a-17	དེ་ལ་མཐའ་ནི་མཇུག་བསྡུ་བའོ་༎ རྣམ་པར་གྲོལ་བ་རྣམས་ཀྱི་བརྟག་པའི་ཞེས་པ་ནི་དེ་ལ་བརྟག་པ་ནི་ཡོངས་སུ་བརྟག་པའི་གནས་ཏེ་། ཇི་ལྟར་གསེར་ལ་སྲེག་པ་དང་བཅད་པ་དང་བདར་བའི་གནས་ལྟ་བུའོ་༎
K12manjn1pu:365	 utpattir niryāṇamārgasya /	T02D2533:107a-20	དེས་པར་འབྱུང་བའི་ལམ་སྐྱེ་བའི་གནས་སོ་ཞེས་པ་ནི་མྱ་ངན་ལས་འདས་པའི་ཐབས་ཀྱི་རྒྱུར་བ་ཡིན་པའི་ཕྱིར་རོ་༎
K12manjn1pu:366	 anucchedas tathāgatavaṃśasya /	T02D2533:107a-21	དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་གདུང་མི་འཆད་པའོ་ཞེས་པ་ནི་། དེ་ལ་གདུང་མི་འཆད་པ་ནི་རྒྱུན་རྣམ་པར་མི་འཆད་པ་སྟེ་། དེ་བཞིན་གཤེགས་པའི་བྱ་བ་བྱེད་པའི་ཕྱིར་རོ་༎
K12manjn1pu:367	 pravṛddhir mahābodhisatvakulagotrasya /	T02D2533:107b-0	བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོའི་རིགས་དང་རྒྱུད་རབ་ཏུ་འཕེལ་བའོ་ཞེས་པ་ནི་དེ་ཁོ་ནར་ཕུལ་དུ་བྱུང་༄༡༠༧བ་བས་མཆོག་ཏུ་དགའ་བ་འཕེལ་བར་འགྱུར་རོ་༎
K12manjn1pu:368	 nigrahaḥ sarvaparapravādināṃ /  vidhvaṃsanaṃ sarvatīrthikānāṃ /	T02D2533:107b-1	ཕ་རོལ་རྒོལ་བ་ཐམས་ཅད་ཚར་གཅོད་པའོ་ཞེས་པ་ནི་གང་གིས་ཚར་གཅོད་པར་བྱེད་པ་ནི་གཅོད་པའོ་༎ དེ་ལྟར་ཡང་དཔལ་བདེ་མཆོག་གི་རྒྱུད་ལས་གསུངས་པ་། ཁ་ཅིག་ཕ་རོལ་མུ་སྟེགས་རྣམས་༎ ཆོས་དང་མཐུན་པར་ཚར་གཅོད་དོ་༎ ཞེས་སོ་༎ མུ་སྟེགས་ཐམས་ཅད་རྣམ་པར་འཇོམས་པའོ་ཞེས་པ་ནི་༎ དེ་ལ་འཇོམས་པ་ནི་ཆང་གི་ཆེ་བའི་བདག་ཉིད་རབ་ཏུ་བསྟན་པའི་སྒོ་ནས་སྦ་འགོང་བར་བྱེད་པ་སྟེ་།
K12manjn1pu:370	 parājayaś caturmārabalacamūsenānāṃ /	T02D2533:107b-8	བདུད་བཞིའི་སྟོབས་ཀྱི་དཔུང་དང་སྡེ་ཕམ་པར་བྱེད་པའོ་ཞེས་པ་ནི་། དེ་ལ་སྟོབས་ནི་ཡན་ལག་བཞིའི་སྟོབས་སོ་༎ དཔུང་ནི་རྣམ་པར་བཀོད་པའོ་༎ དེ་ནི་བསྡུས་པའོ་༎ དེའི་ཕྱིར་ན་དོན་འདི་ལྟར་འགྱུར་རོ་༎ བདུད་བཞི་རྣམས་ཀྱི་སྟོབས་དང་དཔུང་དང་སྡེ་ཕམ་པར་བྱེད་པའི་མཚན་ཡང་དག་པར་བརྗོད་པ་དེའོ་༎
K12manjn1pu:391	 bhāvanādhigamaḥ prajñāpāramitābhiyuktānāṃ /  śūnyatāprativedhaḥ advayaprativedhabhāvanābhiyuktānāṃ /  niṣpattiḥ sarvapāramitāsaṃbhārasya /	T02D2533:108b-5	སྟོང་བ་ཉིད་ལ་སོར་སོར་རྟོགས་པ་ནི་སྟོང་བ་ཉིད་ལ་སོ་སོར་རྟོགས་པའོ་༎ ཕ་རོལ་ཏུ་ཕྱིན་པ་དང་ཚོགས་ཐམས་ཅད་ངེས་པར་འགྲུབ་པའོ་ཞེས་པ་ལ་ངེས་པར་འགྱུར་བ་ནི་ཕུན་སུམ་ཚོགས་པ་རྫོགས་པའོ་༏
K12manjn1pu:394	 pariśuddhiḥ  sarvabhūmipāramitāparipūryai /	T02D2533:108b-7	། ས་ཐམས་ཅད་ཡོངས་སུ་རྫོགས་པ་ཡོངས་སུ་དག་པའོ་ཞེས་པ་ནི་། ཀུན་དུ་ཡོངས་སུ་དག་པའི་ཡོངས་སུ་དག་པའོ་༎
K12manjn1pu:396	 prativedhaḥ samyakcaturāryasatyānāṃ /	T02D2533:108b-9	འཕགས་པའི་བདེན་པ་བཞི་པོ་ཡང་དག་པའོ་ཞེས་པ་ནི་གྲུབ་པའི་རྟོགས་པའོ་༎
K12manjn1pu:397	 sarvadharmaikacittaprativedhaś catuḥsmṛtyupasthānānāṃ /	T02D2533:108b-10	ཆོས་ཐམས་ཅད་ཀྱི་དྲན་པ་ཉེ་བར་གཞག་པ་བཞི་པོ་རྣམས་ཀྱི་ཆོས་ཐམས་ཅད་སེམས་རྩེ་གཅིག་གིས་རྟོགས་པའོ་ཞེས་པ་ནི་།
K12manjn1pu:398	 yāvat parisamāptiḥ sarvabuddhaguṇānām iyaṃ nāmasaṃgītiḥ //	T02D2533:108b-11	དེ་ལ་ཆོས་ཐམས་ཅད་ནི་ཉེ་བར་ལེན་པའི་ཕུང་པོ་ལྔའོ་༎ དེ་རྣམས་ལ་སེམས་རྩེ་གཅིག་གི་དམིགས་པ་ཉིད་ཀྱིས་དེ་རྟོགས་པའོ་༎ དེའི་དོན་ནི་བཤད་ཟིན་ཏོ་༎ མཚན་ཡང་དག་ཕར་བརྗོད་པ་འདི་ནི་སངས་རྒྱས་བྱི་ཡོན་ཏན་ཐམས་ཅད་ཀྱི་བར་དུ་ཡོངས་སུ་རྫོགས་པར་བྱེད་པའོ་ཞེས་པའི་བར་དུའོ་༎
K12manjn1pu:399	 dvitīyacakrasyeyam anuśaṃsā tatpadāni dvāpañcāśat //	T02D2533:108b-15	རྣམ་པར་སྣང་མཛད་ཆེན་པོའི་འཁོར་ལོ་གཉིས་པའི་ཡོན་ཏན་ཏེ་ཚིག་རྐང་ལྔ་བཅུ་རྩ་གཉིས་སོ་༎ དེ་ནས་ད་ནི་འཁོར་ལོ་གསུམ་པའི་ཡོན་ཏན་གྱི་དབང་དུ་བྱས་ནས་གསུངས་པ་། ལག་ན་རྡོ་རྗེ་རྡོ་རྗེ་འཆང་གཞན་ཡང་མཚན་ཡང་དག་པར་བརྗོད་པ་འདི་ནི་སེམས་ཅན་ཐམས་ཅད་ཀྱི་ལུས་དང་ངག་དང་ཡིད་ལ་ཀུན་དུ་སྤྱོད་པའི་སྡིག་པ་མ་ལུས་པར་རབ་ཏུ་ཞི་བར་བྱེད་པའོ་ཞེས་པ་ནི་མ་ལུས་མི་ལུས་པའི་ལུས་ངག་ཡིད་གསུམ་གྱི་སྤྱོད་པ་སྟེ་།
K12manjn1pu:400	 punar aparaṃ vajrapāṇe vajradhara iyaṃ nāmasaṃgītiḥ sarvasatvānāṃ aśeṣakāyavāṅmanaḥsamudācārapāpapraśamanī /	T02D2533:108b-19	ལུས་དང་ངག་དང་ཡིད་ཀྱི་ལས་ཀྱི་སྡིག་པ་གང་ཡིན་པ་ཞི་བར་བྱེད་པའོ་༎ སེམས་ཅན་ཐམས་ཅད་ཀྱི་ངན་སོང་ཐམས་ཅད་རྣམ་པར་སྦྱོང་བའོ་༎ ལས་ཀྱི་སྒྲིབ་པ་ཐམས་ཅད་ཡང་དག་པར་གཅོད་པའོ་ཞེས་པ་ནི་ལས་ཀྱི་སྒྲིབ་པ་ཐམས་ཅད་ཡང་དག་པར་གཅོད་པའི་༄༡༠༩ཨ་༌་༎ ཕྱིར་རོ་༎ མི་ཁོམ་པ་བརྒྱད་པོ་ཐམས་ཅད་ཀྱི་སྐྱེ་བའི་རྒྱུན་མི་སྐྱེ་བར་བྱེད་པའོ་ཞེས་པ་ནི་། དེ་ལ་མི་ཁོམ་པ་ཐམས་ཅད་ནི་།
K12manjn1pu:402	 sarvadurgatinivāraṇī /  sarvakarmāvaraṇānāṃ samucchedanī /  sarvāṣṭākṣaṇasamutpādasyānutpādakarī /	T02D2533:109a-8	ལྟ་བ་ལོག་པ་ཉིད་དང་། སངས་རྒྱས་མེད་པའི་སྐལ་བ་ལ་སྐྱེས་པ་རྣམས་སོ་༎ འཇིག་པ་ཆེན་པོ་བརྒྱད་རྣམ་པར་ཞི་བར་བྱེད་པའོ་༎ རྨི་ལམ་ངན་པ་ཐམས་ཅད་སེལ་བར་བྱེད་པའོ་༎ ལྟ་བ་ངན་པ་ཐམས་ཅད་སེལ་བར་བྱེད་པའོ་༎
K12manjn1pu:405	 aṣṭamahābhayavyupaśamanakarī /	T02D2533:109a-12	སྡང་བ་དང་དགྲ་བགེགས་ཐམས་ཅད་ཞི་བར་བྱེད་པའོ་༎ བདུད་ཀྱི་དགྲའི་ལས་ཐམས་ཅད་རིང་དུ་སྦོང་བར་བྱེད་པའོ་༎ དགེ་བའི་རྩ་བ་དང་བསོད་རྣམས་ཐམས་ཅད་འཕང་བར་བྱེད་པའོ་ཞེས་པ་རྣམས་ཀྱི་དོན་གོ་བར་ཟད་དོ་༎ ཚུལ་བཞིན་མ་ཡིན་པ་ཡིད་ལ་བྱེད་པ་ཐམས་ཅད་མི་སྐྱེ་བར་བྱེད་པའོ་ཞེས་པ་ནི་ཚུལ་བཞིན་མ་ཡིན་པ་ཡིད་ལ་བྱེད་པ་ནི་ཏིང་ངེ་འཛིན་གྱི་མི་མཐུན་པའི་ཕྱོགས་སུ་གྱུར་བ་རྣམས་མེད་པར་བྱེད་པའི་ཕྱིར་རོ་༎ རྒྱགས་པ་དང་། དྲེགས་པ་དང་། ང་རྒྱལ་དང་། ང་ཡིར་འཛིན་པ་ཐམས་ཅད་མ་ལུས་པར་འཇོམས་པར་བྱེད་པའོ་ཞེས་པ་ནི་།
K12manjn1pu:413	 sarvaduḥkhadaurmanasyānutpādanakarī /	T02D2533:109a-22	སྡུག་བསྔལ་བ་དང་ཡིད་མི་བདེ་བ་ཐམས་ཅད་མི་སྐྱེ་བར་བྱེད་པའོ་ཞེས་པ་ནི་།
K12manjn1pu:423	 sarvavyādhimahābhayapraśamanakarī /	T02D2533:110a-0	ནད་དང་འཇིགས་པ་ཆེན་པོ་ཐམས་ཅད་རབ་ཏུ་ཞི་བར་བྱེད་པའོ་ཞེས་༄༡༡༠ཨ་༌་༎ པ་ནི་ནད་ཐམས་ཅད་ཁོ་ན་འཇིགས་པ་ཆེན་པོ་རྣམས་ཡིན་པས་ནད་ཉིད་འཇིགས་པ་ཆེན་པོའོ་༎ དེ་རྣམས་རབ་ཏུ་ཞི་བར་བྱེད་པའོ་༎
K12manjn1pu:424	 pūtatarā pūtatarāṇāṃ /  pavitratarā pavitratarāṇāṃ /	T02D2533:110a-3	ཤིན་ཏུ་རྣམ་པར་དག་པ་རྣམས་ཀྱི་ཡང་ཤིན་ཏུ་རྣམ་པར་དག་པའོ་༎ ཤིན་ཏུ་དག་པར་བྱེད་པ་རྣམས་ཀྱི་ཡང་ཤིན་ཏུ་དག་པར་བྱེད་པའོ་ཞེས་པ་ནི་༏
K12manjn1pu:426	 dhanyatamā dhanyatamānāṃ /  māṅgalyatamā sarvamāṅgalyatamānāṃ /	T02D2533:110a-5	ཧ་རི་ནི་རྐྱེན་གྱི་སྒོ་ནས་སོ་༎ རབ་ཏུ་བྱང་བ་རྣམས་ཀྱི་ཡང་རབ་ཏུ་བྱང་བའོ་༎ རབ་ཏུ་བཀྲ་ཤིས་པ་ཐམས་ཅད་ཀྱི་ཡང་རབ་ཏུ་བཀྲ་ཤིས་པའོ་ཞེས་པ་ནི་ཏ་མའི་རྐྱེན་གྱི་རང་བཞིན་བསྟན་པ་ཡིན་ནོ་༎
K12manjn1pu:428	 śaraṇaṃ śaraṇārthināṃ /  layanaṃ layanārthināṃ /  trāṇaṃ trāṇārthināṃ /	T02D2533:110a-8	སྐྱབས་འདོད་པ་རྣམས་ཀྱི་ཡང་སྐྱབས་སོ་ཞེས་པ་ནི་སྐྱབས་ཉིད་དོ་༎ གནས་མེད་པ་རྣམས་ཀྱི་གནས་སོ་ཞེས་པ་ནི་ཆེར་གནས་པ་ཉིད་དོ་༎
K12manjn1pu:431	 parāyaṇam aparāyaṇānāṃ /	T02D2533:110a-10	སྐྱོབ་པ་འདོད་པ་རྣམས་ཀྱི་ཡང་རབ་ཏུ་བྱ་ཞེས་པ་ནི་སྲུང་བ་ཉིད་དོ་༎ དཔུང་གཉེན་འདོད་པ་རྣམས་ཀྱི་ཡང་དཔུང་གཉེན་ནོ་ཞེས་པ་ནི་གཞན་དོན་ཉིད་དོ་༎
K12manjn1pu:432	 dvīpabhūtā dvīpārthināṃ /	T02D2533:110a-12	གླིང་འདོད་པ་རྣམས་ཀྱི་གླིང་ངོ་ཞེས་པ་ནི་།
K12manjn1pu:441	 ṣaṭpāramitāparipūribhūtā āmiṣābhayadharmadānotsarjanatayā /	T02D2533:110a-24	ཟང་ཟིང་དང་མི་འཇིགས་པ་དང་ཆོས་ཀྱི་སྦྱིན་པ་གཏོང་བའི་ཕྱིར་ཕ་རོལ་ཏུ་ཕྱིན་པ་དྲུག་ཡོངས་སུ་རྫོགས་པའོ་ཞེས་པ་ནི་།
K12manjn1pu:442	 daśabhūmipratilambhabhūtā  puṇyajñānasaṃbhārasamādhiparipūraṇatayā /	T02D2533:110b-2	བསོད་ནམས་ལ་སོགས་པ་རྣམས་ཡོངས་སུ་མཐར་བྱིན་པའི་ཕྱིར་རོ་༎
K12manjn1pu:444	 advayadharmatā dvayadharmavigatatvāt /	T02D2533:110b-3	ཆོས་གཉིས་དང་བྲལ་བའི་ཕྱིར་གཉིས་སུ་མེད་པའི་ཆོས་ཉིད་ངོ་ཞེས་པ་ནི་གཟུང་འཛིན་གཉིས་སུ་མེད་པའི་ཕྱིར་རོ་༎
K12manjn1pu:445	 tathatārūpatānanyadharmatādhyāropavigatatvāt /	T02D2533:110b-4	སྒྲོ་བཏགས་བ་མེད་པའི་ཕྱིར་དེ་བཞིན་ཉིད་ཀྱི་རང་བཞིན་དང་གཞན་མ་ཡིན་པའི་ཆོས་ཉིད་དོ་ཞེས་པ་ནི་སྒྲོ་འདོགས་པ་དང་སྐུར་བ་འདེབས་པའི་མཐའ་ལས་འདས་པའི་ཕྱིར་རོ་༎
K12manjn1pu:446	 bhūtakoṭirūpatā pariśuddhatathāgatajñānakāyasvabhāvatayā /	T02D2533:110b-5	དེ་བཞིན་གཤེགས་པའི་ཡེ་ཤེས་ཡོངས་སུ་དག་པའི་ངོ་བོ་ཉིད་ཡིན་པའི་ཕྱིར་ཡང་དག་པའི་མཐའི་རང་བཞིན་ཉིད་དོ་ཞེས་པ་ནི་ཆོས་ཀྱི་དབྱིངས་ཀྱི་བཞིན་ཉིད་ཀྱི་ཕྱིར་རོ་༎
