src_segmentnr	src_original	tgt_segmentnr	tgt_original
T16D4358-2:57a-10	གཟུགས་ཀྱི་ཁམས་ན་ཡང་སྐྱེ་བ་རྣམ་པ་གསུམ་ཡོད་དེ་།	T06n1394u_003:2987	 rūpadhātau trividhaṃ janma |  pṛthagjanānāṃ sasaṃjñakaṃ janma |
T16D4358-2:57a-11	སོ་སོའི་སྐྱེ་བོ་རྣམས་ཀྱི་འདུ་ཤེས་དང་བཅས་པར་སྐྱེ་བ་དང་། འདུ་ཤེས་མེད་པར་སྐྱེ་བ་དང་། འཕགས་པ་རྣམས་ཀྱི་གནས་གཙང་མར་སྐྱེ་བའོ་༎	T06n1394u_003:2989	 asaṃjñakaṃ janma |  śuddhāvāsajanma ca |
T16D4358-2:57a-12	གཟུགས་མེད་པའི་ཁམས་ན་ཡང་སྐྱེ་བ་རྣམ་པ་གསུམ་ཡོད་དེ་།	T06n1394u_003:2991	 ārūpyadhātau trividhaṃ janma |
T16D4358-2:57a-13	འདུ་ཤེས་རྒྱ་ཆེ་བ་རྣམས་ཀྱི་ནང་དུ་སྐྱེ་བ་དང་། འདུ་ཤེས་ཚད་མེད་པ་རྣམས་ཀྱི་ནང་དུ་སྐྱེ་བ་དང་། འདུ་ཤེས་མེད་འདུ་ཤེས་མེད་མིན་གྱི་ལྷ་རྣམས་ཀྱི་ནང་དུ་སྐྱེ་བ་སྟེ་།	T06n1394u_003:2992	 apramāṇasaṃjñiṣu akiñcanasaṃjñiṣu naivasaṃjñānāsaṃjñiṣu ca deveṣu janma ||
T16D4358-2:57a-6	གནས་གཞན་གྱི་རབ་ཏུ་དབྱེ་བ་ནི་འདོད་པའི་ཁམས་ན་གནས་གཞན་སུམ་ཅུ་རྩ་དྲུག་དང་། གཟུགས་ཀྱི་ཁམས་ན་གནས་གཞན་བཅོ་བརྒྱད་དང་། གཟུགས་མེད་པའི་ཁམས་ན་གནས་གཞན་ལྔ་བཅུ་རྩ་བརྒྱད་དུ་སྐྱེའོ་༎	T06n1394u_003:2971	 sthānāntaraprabhedataḥ kāmadhātau ṣaṭtriṃśatsu sthānāntareṣu |  rūpadhātāvaṣṭādaśasu |  ārūpyadhātau caturṣu sthānāntareṣu janma |  tadabhisamasyāṣṭapañcāśajjanmāni bhavanti ||
T16D4358-2:57a-7	རིགས་ཀྱི་རབ་ཏུ་དབྱེ་བ་ནི་འདོད་པའི་ཁམས་ན་མི་རྣམས་ལ་སྐྱེ་བ་རྣམ་པ་གསུམ་ཡོད་དེ་།	T06n1394u_003:2975	 abhijātiprabhedataḥ kāmadhātau manuṣyeṣu kṛṣṇābhijātikaṃ janma |  yathāpīhaikatyaścaṇḍālakuleṣu vā pukkasakuleṣu vā rathakārakuleṣu vā veṇukārakuleṣu vā iti yāni vā punaranyāni nīcāni adhamāni kṛcchrāṇi kṛcchravṛttīni parīttāni parīttānnapānabhojanāni ityevaṃrūpeṣu kuleṣvabhijāto bhavati |  ta eva manuṣyadurbhagā ityucyante |  śuklābhijātikaṃ janma |  yathāpīhaikatyaḥ kṣatriyamahāśālakuleṣu brāhmaṇamahāśālakuleṣu vā gṛhapatimahāśālakuleṣu vā iti yāni vā punaranyāni kulānyāḍhyāni mahādhanāni mahābhogāni prabhūtavittopakaraṇāni prabhūtakṣetra svāpateyāni prabhūtadhanadhānyakośakoṣṭhāgārasannicayāni ityevaṃrūpeṣu kuleṣvabhijāto bhavati
T16D4358-2:57a-8	རིགས་ངན་པར་སྐྱེ་བ་དང་། རིགས་བཙུན་པ་དང་། རིགས་ངན་པ་ཡང་མ་ཡིན་བཙུན་པ་ཡང་མ་ཡིན་པར་སྐྱེ་བ་དང་། འདོད་པ་ན་སྤྱོད་པའི་ལྷ་རྣམས་ལ་ཡང་སྐྱེ་བ་རྣམ་པ་གསུམ་ཡོད་དེ་།	T06n1394u_003:2980	 ta eva manuṣyasubhagā ityucyante ||  naivākṛṣṇāśuklābhijātikaṃ janma |  yathāpīhaikatyastadubhayavivarjiteṣu madhyeṣu kuleṣvabhijāto bhavati |  kāmāvacareṣu vā trividhaṃ janma |
T16D4358-2:57a-9	ལྷ་མ་ཡིན་དུ་སྐྱེ་བ་དང་། ས་གཞི་ལ་བརྟེན་པའི་ནང་དུ་སྐྱེ་བ་དང་། ནམ་མཁའི་གཞལ་མེད་ཁང་ལ་བརྟེན་པའི་ནང་དུ་སྐྱེ་བའོ་༎	T06n1394u_003:2984	 āsuraṃ janma |  bhūmibhāgasaṃniśritaṃ janma |  ākāśavimānasaṃniśritaṃ janma |
T16D4358-2:81a-18	དགེ་བ་དང་མི་དགེ་བའི་ལས་སྔོན་བྱས་པ་རྣམས་དང་ཕྱིས་འབྲས་བུ་འདོད་པ་དང་མི་འདོད་པ་རྣམ་པར་སྨིན་པར་འགྱུར་བའི་བདག་པོའི་རྐྱེན་ཡིན་ནོ་༎ ཞིང་དང་ལུད་དང་ཆུ་ལ་སོགས་པ་ནི་ལོ་ཏོག་མངོན་པར་འགྲུབ་པའི་བདག་པོའི་རྐྱེན་ཡིན་ནོ་༎	T06n1394u_003:715	 apekṣāhetuḥ |  ākṣepahetuḥ |  abhinirvṛttihetuḥ |  parigrahahetuḥ āvāhakahetuḥ |  pratiniyamahetuḥ |  sahakārihetu |  virodhahetuḥ |  avirodhahetuśca ||
T16D4358-2:81b-10	བྲལ་བའི་འབྲས་བུ་གང་ཞེ་ན་། འཕགས་པའི་ལམ་ཡན་ལག་བརྒྱད་པས་ཉོན་མོངས་པ་འགོག་པ་གང་ཡིན་པ་དེ་ནི་བྲལ་བའི་འབྲས་བུའོ་༎ སྐྱེས་བུ་བྱེད་པའི་འབྲས་བུ་གང་ཞེ་ན་། ལ་ལ་ཆོས་འདི་ཉིད་ལ་བཟོ་དང་ལས་ཀྱི་གནས་ཀྱི་གནས་གང་ཡང་རུང་བ་ལ་བརྟེན་ནས་སྐྱེས་བུའི་བྱེད་པས་ཡང་ན་ཞིང་རྨེད་དམ་། ཡང་ན་ཚོང་བྱེད་དམ་། ཡང་ན་རྒྱལ་པོའི་ཞ་འབྲིང་བྱེད་དམ་།	T06n1394u_003:731	 visaṃyogaphala puruṣakāraphalaṃ |
