src_segmentnr	src_original	tgt_segmentnr	tgt_original
T17O2MS163914CZ189836:221	spo ti 'dzin pa/_sbyin pa'i pha rol tu phyin pa dkar dmar 'bras kyi snye ma 'dzin	T17MW1PD95844_2860:1660	རོལ་ཏུ་ཕྱིན་པ་ནི་དམར་པོ་པདྨ་ལ་གནས་པའི་ཟླ་བའི་དཀྱིལ་འཁོར་འཛིན་པའོ། ། སྦྱིན་པའི་ཕ་རོལ་ཏུ་ཕྱིན་པ་དཀར་དམར་གྱི་མདོག་ཅན་འབྲས་སོ་བ་སྣ་ཚཧོགས་ཀྱི
T17O2MS163914CZ189836:222	pa/_tshhul khrims kyi pha rol tu phyin pa/_mya ngan med pa'i yal ga me tog dang bcas pa 'dzin pa/_bzod pa'i pha rol tu phyin pa ser mo chu skyes dkar po 'dzin pa/_brtshon 'grus kyi pha rol tu phyin pa dmar po ud pa la 'dzin pa/	T17MW1PD95844_2860:1662	སྙེ་མ་འཛིན་པའོ། །ཚཧུལ་ཁྲིམས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་མ་དཀར་མོ་ཡལ་ག་དང་བཅས་པའི་མེ་ཏོག་གི་སྡོང་པོ་འཛིན་པའོ། །བཟོད་པའི་ཕ་རོལ་ཏུ་ཕྱིན་མ་ནི་སེར་མོ་ཆུ་སྐྱེས་དཀར་པོ་འཛིན་པའོ། །བརཚོན་འགྲུས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་མ་མ་ར
T17O2MS163914CZ189836:224	bsam gtan gyi pha rol tu phyin pa sngon mo pad+ma 'dzin pa/_thabs kyi pha rol tu phyin pa ljang khu rdo rje 'dzin pa/_smon lam gyi pha rol tu phyin pa sngon mo ral gri	T17MW1PD95844_2860:1665	རོལ་ཏུ་ཕྱིན་མ་ནི་ནམ་མཁའ་ལྟར་སྔོ་བསངས་པདྨ་དཀར་པོ་འཛིན་པའོ། །ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་མ་གསེར་གྱི་མདོག་ལྟར་ཡིད་དུ་འོང་བ་པདྨ་ལ་གནས་པའི་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་པོ་ཏི་འཛིན་པའོ། །ཕྱག་ལྷག་མ་གཉིས་ཀྱིས
T17O2MS163914CZ189836:226	'dzin pa/_stobs kyi pha rol tu phyin pa dmar mo chos gos 'dzin pa/_ye shes	T17MW1PD95844_2860:1668	ཆོས་ཀྱི་འཁོར་ལོའི་ཕྱག་རྒྱ་མཛད་པའོ། །ཐབས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་མ་ནི་མེ་ཏོག་པྲི་ཡང་ཀུའི་མདོག་ལྟར་ལྗང་ཁུ་པདྨ་སེར་པོ་ལ་གནས་པའི་རྡོ་རྗེ་འཛིན་པའོ། ། སྨོན་ལམ་གྱི་ཕ་རོལ་ཏུ་ཕྱིན་མ་ནི་སྔོན་མོ་ཨུད་པ་ལ་ལྟ་བུའི་མདོག་ཅན་ཨུད་པ་ལ་སྔོན་པོ་ལ་གནས་པའི་རལ་གྲི་འཛིན་པའོ། །སྟོབས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་མ་དམར་མོ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་སྤོ་ཏི་འཛིན་པའོ། །ཡེ་ཤེས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན
T17O2MS163914CZ189836:227	kyi pha rol tu phyin pa dkar mo byang chub kyi shing 'dzin pa/_rdo rje las kyi pha rol tu phyin pa mthing kha rdo rje thogs pa/_pad+ma las kyi pha rol tu phyin pa dmar mo zla	T17MW1PD95844_2860:1673	མ་དཀར་མོ་རིན་པོ་ཆེ་ཐ་དད་ཀྱི་འབྲས་བུ་ཅན་བྱང་ཆུབ་ཀྱི་ཤིང་གི་ཡལ་ག་འཛིན་པའོ། །རྡོ་རྗེ་ལས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་མ་ནི་སྐུ་མདོག་སྣ་ཚཧོགས་ཨུད་པ་ལ་སྔོན་པོ་ལ་གནས་པའི་སྣ་ཚཧོགས་རྡོ་རྗེ་འཛིན་པའོ། །ནུབ་ནས་བརཚམས་ནས་ནུབ་དུ
T17O2MS163914CZ189836:229	ba 'dzin pa'o/_/nub tu dbang bcu'i lha mo ni/_phyag gnyis kyi g.yas pa rnams kyis pad+ma 'dzin pa/_g.yon pa rnams kyis rang rang gi phyag mtshhan 'dzin	T17MW1PD95844_2860:1676	དབང་བཅུའི་ལྷ་མོ་ཕྱག་གཉིས་པ། གཡས་པ་རྣམས་ཀྱིས་པདྨ་འཛིན་ཅིང་གཡོན་པ་རྣམས་འགྱིང་བ་དང་བཅས་པས་རང་རང་གི་ཕྱག་མཚཧན་འཛིན་པ་སྟེ། ཚཧེ
T17O2MS163914CZ189836:231	mngon par rtogs pa mu tig gi phreng ba zhes bya ba/ pa ni tshhe la dbang ba ma ni dkar dmar gyi mdog can sangs rgyas tshhe dpag med	T17MW1PD95844_2860:1678	ལ་དབང་བ་དཀར་མོ་ནི་དཀར་དམར་གྱི་མདོག་ཅན་ནོར་བུ་པདྨ་ར་ག་ལ་གནས་པའི་སྣང་བ་མཐའ་ཡས་ཀྱི་སྐུ་འཛིན་པའོ། །སེམས་ལ་དབང་བ་མ་ནི་དཀར་མོ
T17O2MS163914CZ189836:233	kyi sku 'dzin pa/_sems la dbang ma ni dkar mo rdo rje rtshe lnga 'dzin pa/_po byad la dbang ma ser mo rgyal mtshhan 'dzin pa/_las la dbang ma ljang khu sna	T17MW1PD95844_2860:1680	རྡོ་རྗེ་དམར་པོ་རཚེ་ལྔ་པ་འཛིན་པའོ། །ཡོ་བྱད་ལ་དབང་བ་མ་ནི་སེར་མོ་ཡིད་བཞིན་གྱི་ནོར་བུ་འཛིན་པའོ། །ལས་ལ་དབང་བ་ལྗང་ཁུ་སྣ་ཚཧོགས་རྡོ་རྗེ་འཛིན
T17O2MS163914CZ189836:234	tshhogs rdo rje 'dzin pa/_skye ba la dbang ba mo sku mdog sna tshhogs pa sman 'dzin pa/	T17MW1PD95844_2860:1682	པའོ། །སྐྱེ་བ་ལ་དབང་བ་མོ་སྐུ་མདོག་སྣ་ཚཧོགས་ཁ་དོག་སྣ་ཚཧོགས་པའི་ཁྲི་ཤིང
T17O2MS163914CZ189836:235	rdzu 'phrul dbang mo sngon mo nyi zla 'dzin pa/_mos pa la dbang ba mo dkar mo me	T17MW1PD95844_2860:1683	འཛིན་པའོ། །རྫུ་འཕྲུལ་ལ་དབང་བ་མོ་ནམ་མཁའ་ལྟར་སྔོ་བསངས་པདྨ་ལ་གནས་པའི་ཉི་མ་དང་ཟླ་བའི་དལ་འཛིན་པའོ། །མོས་པ་ལ་དབང་བ་མ་ནི
