src_segmentnr	src_original	tgt_segmentnr	tgt_original
K05dsp1-2_u:0	 Daśasāhasrikā Prajñāpāramitā  evaṃ mayā śrutam:	K02D0008_H0009:2a-0	འདི་སྐད་བདག་༄༢ཨ་༅༎ གིས་ཐོས་པ་དུས་གཅིག་ན་།
K05dsp1-2_u:11	 sarvair dhāraṇīpratilabdhaiḥ samādhipratilabdhaiḥ śūnyatāvihāribhir animittagocarair	K02D0008_H0009:3a-2	ཏིང་ངེ་འཛིན་རབ་ཏུ་ཐོབ་པ་། སྟོང་པ་ཉིད་ཀྱིས་རྣམ་པར་སྤྱོད་པ་། མཚན་མ་མེད་པའི་སྤྱོད་ཡུལ་ཅན་། རྟོག་པ་མེད་པའི་སྨོན་ལམ་དང་ལྡན་པ་། ཆོས་ཐམས་ཅད་ལ་མཉམ་པ་ཉིད་ཀྱི་བཟོད་པ་རབ་ཏུ་ཐོབ་པ་།
K05dsp1-2_u:12	 avikalpitapraṇidhānaiḥ samatākṣāntipratilabdhair asaṃgapratibhāṇapratilabdhaiḥ sarvaiś	K02D0008_H0009:3a-7	ཐོགས་པ་མེད་པའི་སྤོབས་པ་དང་ལྡན་པ་། བསྟན་པ་ཟད་མི་ཤེས་པ་ལ་སོ་སོ་ཡང་དག་པར་རིག་པའི་ཚུལ་ཁོང་དུ་ཆུད་པ་། མངོན་པར་ཤེས་པ་ཆེན་པོས་རྣམ་པར་རྩེ་བ་། མངོན་པར་ཤེས་པ་ཤིན་ཏུ་མ་ཉམས་པ༏་མཉན་པར་འོས་པའི་ཚིག་དང་ལྡན་པ་། ལེ་ལོ་མེད་ཅིང་བརྩོན་འགྲུས་བརྩམས་པ་།
K05dsp1-2_u:13	 ca pañcābhijñair ādeyavacanair akuhakair apagatajñānārthalābhasatkāracittair nirāmiṣadharmadeśakair	K02D0008_H0009:3a-12	ལུས་དང་སྲོག་ལ་མི་ལྟ་བ་། ཚུལ་འཆོས་པ་མེད་པ་། ཁ་གསག་མེད་པ་། གྲགས་པ་དང་། ཁེ་དང་། བཀུར་སྟིའི་སེམས་མེད་པ་། ཟང་ཟིང་མེད་པའི་ཆོས་སྟོན་པ་།
K05dsp1-2_u:14	 gambhīradharmakṣāntipāragatair vaiśāradyaprāptair mārakarmasamatikrāntaiḥ sarvakaraṇāvaraṇavimuktair	K02D0008_H0009:3b-0	ཆོས་༄༣བ་ཟབ་མོའི་བཟོད་པ་དམ་པ་རྟོགས་པར་ཁོང་དུ་ཆུད་པ་། མི་འཇིགས་པ་ཆེན་པོ་ཐོབ་པ་། ཡིད་ཡོངས་སུ་ཞུམ་པ་མེད་པ་། བདུད་ཀྱི་ལས་ཐམས་ཅད་ལས་ཡང་དག་པར་འདས་པ་།
K05dsp1-2_u:15	 dharmanirdeśasaṃcitair asaṃkhyeyakalpasamārabdhapraṇidhānaiḥ smitamukhaiḥ pūrvābhilāpibhir	K02D0008_H0009:3b-4	ལས་ཀྱི་སྒྲིབ་པ་རྒྱུན་ཆད་པ་། ལས་དང་། ཉོན་མོངས་པ་དང་། ཕྱིར་རྒོལ་བ་རབ་ཏུ་བཅོམ་པ་། ཕ་རོལ་པོའི་རྒོལ་བ་ཐམས་ཅད་ཀྱིས་ཟིལ་གྱིས་མི་ནོན་པ་། ཉན་ཐོས་དང་རང་སངས་རྒྱས་ཐམས་ཅད་ཀྱིས་རྟོགས་པར་དཀའ་བ་། ཆོས་རབ་ཏུ་རྟོགས་པས་རྣམ་པར་དབྱེ་ཞིང་བསྟན་པ་ལ་མཁས་པ་། བསྐལ་པ་གྲངས་མེད་པ་ནས་སྨོན་ལམ་ཤིན་ཏུ་བརྩམས་པ་།
K05dsp1-2_u:2	 ekasmin samaye bhagavān rājagṛhe viharati sma gṛdhrakūṭaparvate mahatā bhikṣusaṃghena sārdham anekair bhikṣusahasraiḥ,	K02D0008_H0009:2a-2	བཅོམ་ལྡན་འདས་རྒྱལ་པོའི་ཁབ་ཀྱི་རི་། བྱ་རྒོད་ཕུང་པོ་ལ་དགེ་སློང་ལྔ་སྟོང་ཙམ་གྱི་དགེ་སློང་གི་དགེ་འདུན་ཆེན་པོ་དང་ཐབས་ཅིག་སྟེ་།
K05dsp1-2_u:3	 sarvair arhadbhiḥ kṣīṇāsravair niṣkleśair vaśībhūtaiḥ suvimuktacittaiḥ suvimuktaprajñair	K02D0008_H0009:2a-4	ཐམས་ཅད་ཀྱང་དགྲ་བཅོམ་པ་། ཟག་པ་ཟད་པ་། ཉོན་མོངས་པ་མེད་པ་། དབང་དུ་གྱུར་པ་། སེམས་ཤིན་ཏུ་༄༢བ་རྣམ་པར་གྲོལ་བ་།
K05dsp1-2_u:4	 ājāneyair mahānāgaiḥ kṛtakṛtyaiḥ kṛtakaraṇīyair apahṛtabhārair anuprāptasvakārthaiḥ	K02D0008_H0009:2b-1	ཤེས་རབ་ཤིན་ཏུ་རྣམ་པར་གྲོལ་བ་། ཅང་ཤེས་པ་། གླང་པོ་ཆེན་པོ་། བྱ་བ་བྱས་པ་། བྱེད་པ་བྱས་པ་། ཁུར་བོར་བ་།
K05dsp1-2_u:5	 parikṣīṇabhavasaṃyojanaiḥ samyagājñāsuvimuktacittaiḥ sarvacetovaśiparamapāramitāprāptair,	K02D0008_H0009:2b-7	རང་གི་དོན་རབ་ཏུ་ཐོབ་པ་། སྲིད་པར་ཀུན་ཏུ་སྦྱོར་བ་། ཡོངས་སུ་ཟད་པ་། བཀའ་ཡང་དག་པས་སེམས་ཤིན་ཏུ་རྣམ་པར་གྲོལ་བ་། སེམས་ཀྱི་དབང་ཐམས་ཅད་ལ་ཕ་རོལ་ཏུ་ཕྱིན་པའི་མཆོག་ཐོབ་པ་ཤ་སྟག་སྟེ་།
K05dsp1-2_u:6	 ekaṃ pudgalaṃ sthāpayitvā yadutāyuṣmantam ānandaṃ śaikṣaṃ srotaāpannaṃ;	K02D0008_H0009:2b-12	གང་ཟག་གཅིག་མ་གཏོགས་པ་ནི་། འདི་ལྟར་སློབ་པ་རྒྱུན་དུ་ཞུགས་པ་། ཚེ་དང་ལྡན་པ་དགའ་བོའོ་༎
K05dsp1-2_u:7	 pañcamātraiś ca bhikṣuṇīśatair,  upāsakair upāsikābhiś ca sārdhaṃ,  sarvair dṛṣṭasatyair;	K02D0008_H0009:3a-0	དགེ་སློང་མ་གྲགས་འཛིན་དང་། སྐྱེ་རྒུའི་བདག་མོ་ཆེན་མོ་ལ་སོགས་པ་ལྔ་བརྒྱ་ཙམ་དང་། དགེ་བསྙེན་ཕ་དང་། དགེ་བསྙེན་མ་དང་། ཤིན་ཏུ་མང་བ་ཀུན་ཀྱང་ཆོས་མཐོང་བ་ཤ་སྟག་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་༄༣ཨ་༌༎
