src_segmentnr	src_original	tgt_segmentnr	tgt_original
K01vinv02_u:272	 Poṣ-v 16.1. paṃcabhir dharmaiḥ samanvāgataḥ prahāṇapratijāgrako bhikṣuḥ asaṃmato na saṃmantavyaḥ /	T08D4118:195b-8	འདུན་པས་འགྲོ་བ་དང་། ཞེ་སྡང་གིས་འགྲོ་བ་དང་། གཏི་མུག་གིས་འགྲོ་བ་དང་། འཇིགས་པས་འགྲོ་བ་དང་། སྤོང་བ་ལ་ཏྲོན་བྱས་པ་དང་མ་བྱས་པ་མི་ཤེས་པའོ་༎ བསྐོས་པ་ཡང་དབྱུང་བར་མི་བྱ་སྟེ་།
K01vinv02_u:274	 katamaiḥ paṃcabhiḥ /	T08D4118:195b-11	ལྔ་གང་ཞེ་ན་།
K01vinv02_u:275	 chandād gacchati dveṣān mohād bhayād gacchati /  jāgṛtām ajāgṛtāṃ prahāṇaṃ na jānāti /  (Poṣ-v 284)	T08D4118:195b-12	འདུན་བས་མི་འགྲོ་བ་དང་། ཞེ་སྡང་གིས་མི་འགྲོ་བ་དང་། གཏི་མུག་གིས་མི་འགྲོ་བ་དང་། འཇིགས་པས་མི་འགྲོ་བ་དང་། སྤོང་བ་ལ་ཏྲོན་བྱས་པ་དང་མ་བྱས་པ་ཤེས་པའོ་༏
K01vinv02_u:284	 pratijāgṛtām apratijāgṛtāñ ca prahāṇaṃ jānāti /  ebhiḥ paṃcabhir dharmaiḥ samanvāgataḥ prahāṇapratijāgrako bhikṣur asaṃmataḥ saṃmantavyaḥ /  saṃmataś ca nāvakāśayitavyaḥ /	T08D4118:195b-15	མིང་འདི་ཞེས་བྱ་བ་དགེ་འདུན་གྱི་སྤོང་བའི་ཞལ་ཏེ་བར་སྤྲོ་འམ་ཞེས་དྲི་བར་བྱའོ་༎
K01vinv02_u:287	 Poṣ-v 17.1. evaṃ ca punaḥ saṃmantavyaḥ /	T08D4118:195b-16	གལ་ཏེ་སྤྲོ་ན་དེས་སྤྲོའོ་ཞེས་བརྗོད་པར་བྱའོ་༎
K01vinv02_u:288	 Poṣ-v 17.2. śayanāsanaprajñaptiṃ kṛtvā gaṇḍīm ākoṭya pṛṣṭavācikayā bhikṣūṃ samanuyujya sarvasaṃghe sanniṣaṇṇe sannipatita ekena bhikṣuṇā pṛṣṭavyaṃ	T08D4118:195b-17	དེའི་འོག་ཏུ་དེས་གནས་མལ་བཤམ་པ་བྱས་ནས་གནདའི་བརྡུངས་ཏེ་དྲིས་པའི་ཚིག་གིས་དགེ་སློང་རྣམས་ལ་ཡང་དག་པར་བསྒོ་ནས་། དགེ་འདུན་ཐམས་ཅད་འདུག་ཅིང་མཐུན་པར་གྱུར་པ་ལ་།
K01vinv02_u:292	 Poṣ-v 17.3. tataḥ paścād ekena bhikṣuṇā jñaptiṃ kṛtvā karma kartavyaṃ /	T08D4118:195b-20	འདི་ལྟར་བྱ་སྟེ་། འདུག་ལ་འདི་སྐད་ཅེས་བརྗོད་པར་བྱའོ་༎
K01vinv02_u:293	 Poṣ-v 17.4. śṛṇotu bhadantāḥ saṃghaḥ /	T08D4118:195b-22	དགེ་འདུན་བཙུན་པ་རྣམས་གསན་དུ་གསོལ་༏
K01vinv02_u:294	 ayam evaṃnāmā prahāṇapratijāgrako bhikṣuḥ utsahate saṃghasya prahāṇaṃ pratijāgartuṃ /  sacet saṃghasya prāptakālaṃ kṣametānujānīyāt saṃgho yat saṃgha evaṃnāmānaṃ prahāṇapratijāgrakaṃ saṃmanyeta /	T08D4118:195b-23	དགེ་སློང་མིང་འདི་ཞེས་བགྱི་བ་དགེ་འདུན་གྱི་སྤོང་བའི་ཞལ་ཏ་བགྱིད་པར་སྤྲོ་ན་། གལ་ཏེ་དགེ་འདུན་གྱི་དུས་ལ་བབ་ཅིང་བཟོད་ན་དགེ་འདུན་གྱིས་གནང་བར་མཛོད་ཅིག་དང་། དགེ་འདུན་གྱིས་དགེ་སློང་མིང་འདི་ཞེས་བགྱི་བ་འདི་དག་འདུན་གྱི་སྤོང་བའི་ཞལ་ཏ་བགྱིད་༄༡༩༦ཨ་༌་༎ པར་བསྐོ་སྟེ་།
K01vinv02_u:296	 evaṃnāmā prahāṇapratijāgrako bhikṣuḥ saṃghasya prahāṇaṃ pratijāgariṣyati /	T08D4118:196a-2	དགེ་སློང་མིང་འདི་ཞེས་བགྱི་བ་འདི་དགེ་འདུན་སྤོང་བའི་ཞལ་ཏ་བགྱིད་དོ་༎
K01vinv02_u:297	 eṣā jñaptiḥ /	T08D4118:196a-3	འདི་ནི་གསོལ་བའོ་༎
K01vinv02_u:298	 Poṣ-v 17.5. evaṃ ca karma kartavyaṃ /	T08D4118:196a-4	ལས་ནི་འདི་ལྟར་བྱ་སྟེ་།
K01vinv02_u:478	 Poṣ-v 37.1. tataḥ paścād ekena bhikṣuṇā jñaptiṃ kṛtvā karma kartavyaṃ /	T08D4118:200a-13	དེའི་འོག་ཏུ་དགེ་སློང་གཅིག་གིས་གསོལ་བ་བྱས་ཏེ་ལས་བྱའོ་༎ འདི་ལྟར་བྱ་སྟེ་།
K01vinv02_u:479	 Poṣ-v 37.2. śṛṇotu (57r = GBM 6.712)	T08D4118:200a-16	། དགེ་འདུན་བཙུན་པ་རྣམས་གསན་དུ་གསོལ་།
