src_segmentnr	src_original	tgt_segmentnr	tgt_original
XXn2890u_001:2070	 striya pratyakṣataḥ kṛtvā samukhe copaveśya hi |	K12D0475_H0441:513b-14	བུད་མེད་རང་ལ་མངོན་ཕྱོགས་བྱས་༎
XXn2890u_001:2074	 dvābhyām anyonyarāgeṇa gāḍham anyonyam īkṣayet ||  tato dṛṣṭisukha dhyāyan tiṣṭhed ekāgramānasaḥ |	K12D0475_H0441:513b-15	ཞུགས་ནས་གཉིས་དག་ཕན་ཚུན་དུ་༎ ཆགས་པས་བརྟན་པར་བརྟག་པར་བྱ་༎ དེ་ནས་བལྟ་དང་ཁར་བརྗོད་པ་༎ རྩེ་གཅིག་ཡིད་ཀྱིས་གནས་པར་བྱ་༎
XXn2890u_001:2082	 tayā tatraiva vaktavya sukhottejaḥkara vacaḥ ||	K12D0475_H0441:513b-19	དེ་བཞིན་དེ་ཉིད་ལས་བརྗོད་བྱ་༎ བདེན་པའི་གཟི་བརྗིད་ཤིན་ཏུ་བྱེད་༎
XXn2890u_001:2086	 tva me putro'si bhartāsi tva me bhrātā pitā	K12D0475_H0441:513b-21	དེ་ཡི་བུ་དང་ཁྱིམ་ཐབ་ཁྱོད་༎ བདག་ལ་སྤུན་དང་ཕ་ཞིང་པ་༎
XXn2890u_001:2091	 tavāha jananī bhāryā bhaginī bhāgineyikā ||	K12D0475_H0441:513b-23	ཁྱོད་ངའི་མ་དང་ཆུང་མ་སྟེ་༎ རྣལ་འབྱོར་མ་དང་ཚ་མོ་དང་༎ སྐྱེས་བུ་བདུན་གྱི་འབངས་ང་ཡིན་༎
XXn2890u_001:2095	 saptabhiḥ puruṣair dāsas tva me kheṭasaceṭakaḥ |  tva me kapardakakrītas tavāha svāminī matā ||  patec caraṇayos tasyā nirbhara sampuṭāñjaliḥ ||	K12D0475_H0441:513b-25	ཁྱོད་ཞལ་ཅན་གྱི་འབངས་དང་བྲན་༎
XXn2890u_001:2107	 vadet tatredṛśa vākya sukhottejaḥkara para |	K12D0475_H0441:513b-26	སྨྲ་བ་དེ་འདྲར་བརྗོད་པར་བྱ་༎ བདེ་བ་གཟི་བརྗིད་བྱེད་པའི་མཆོག་།
XXn2890u_001:2111	 tva me mātāpitur bhāryā tva me ca bhāgineyikā ||  bhaginīputrabhāryā ca tva svasā tva ca māmikā |	K12D0475_H0441:513b-28	ཁྱོད་པའི་ཕ་མ་ཆུང་མ་དང་༎ རྣལ་འབྱོར་མ་དང་ཚ་མོ་དང་༎ ང་ནི་ཁྱོད་ཀྱི་དུས་ཀུན་འབངས་༎
XXn2890u_001:2119	 tavāha sarvathā dāsas tīkṣṇabhaktiparāyaṇaḥ || ( 22 )	K12D0475_H0441:513b-29	མདུང་ཐུང་རྣོན་པོ་མཆོག་ཏུ་གཞོལ་༎
XXn2890u_001:2132	 paśya mā kṛpayā mātaḥ snehadṛṣṭinirīkṣaṇaiḥ |	K12D0475_H0441:513b-30	བརྩེ་བའི་མ་ཡིས་བདག་ལ་གཟིགས་༎
