src_segmentnr	src_original	tgt_segmentnr	tgt_original
K01n2853u_001:1383	 Buddha arrives at shrAvastI  tato bhagavān dānto dāntaparivāraḥ ,	K01D0003-2_H0003-2:253b-23	དེ་ནས་བཅོམ་ལྡན་འདས་དུལ་བ་འཁོར་དུལ་བ་དང་ལྡན་པ་།
K01n2853u_001:1391	 śānto śāntaparivāraḥ ,  mukto muktaparivāraḥ ,	K01D0003-2_H0003-2:253b-24	ཞི་བ་འཁོར་ཞི་བ་དང་ལྡན་པ་། གྲོལ་བ་འཁོར་གྲོལ་བ་དང་ལྡན་པ་།
K01n2853u_001:1393	 āśvasta āśvastaparivāraḥ ,  vinīto vinītaparivāraḥ ,  arhann arhatparivāraḥ ,  vītarāgo vītarāgaparivāraḥ ,  prāsādikaḥ prāsādikaparivāraḥ ,	K01D0003-2_H0003-2:253b-26	དབུགས་ཕྱིན་པ་འཁོར་དབུགས་ཕྱིན་པ་དང་ལྡན་པ་། ཐུལ་བ་འཁོར་ཐུལ་བ་དང་ལྡན་པ་། འདོད་ཆགས་དང་བྲལ་བ་འཁོར་འདོད་ཆགས་དང་བྲལ་བ་དང་ལྡན་པ་། མཛེས་པ་འཁོར་མཛེས་པ་དང་། ༄༢༥༤ཨ་༌༎
K01n2853u_001:1398	 ṛṣabha iva gogaṇaparivṛtaḥ ,	K01D0003-2_H0003-2:254a-2	གླང་པོ་ཆེ་ལྟར་གླང་པོ་ཆེའི་ཕྲུ་གུའི་ཚོགས་ཀྱིས་ཡོངས་སུ་བསྐོར་བ་། སེང་གེ་ལྟར་མཆེ་བ་ཅན་གྱི་ཚོགས་ཀྱིས་ཡོངས་སུ་བསྐོར་བ་། ངང་པའི་རྒྱལ་པོ་ལྟར་ངང་པའི་ཚོགས་ཀྱིས་ཡོངས་སུ་བསྐོར་བ་། ནམ་མཁའ་ལྡིང་ལྟར་བྱའི་ཚོགས་ཀྱིས་ཡོངས་སུ་བསྐོར་བ་། བྲམ་ཟེ་ལྟར་སློབ་མའི་ཚོགས་ཀྱིས་ཡོངས་སུ་བསྐོར་བ་། སྨན་པ་མཁས་པ་ལྟར་ནད་པའི་ཚོགས་ཀྱིས་ཡོངས་སུ་བསྐོར་བ་། དཔའ་བོ་ལྟར་རུ་པའི་ཚོགས་ཀྱིས་ཡོངས་སུ་བསྐོར་བ་། ས་མཁན་ལྟར་ལམ་དུ་ཞུགས་པའི་ཚོགས་ཀྱིས་ཡོངས་སུ་བསྐོར་བ་།
K01n2853u_001:1399	 gaja iva kalabhaparivṛtaḥ ,  siṁha iva daṁṣṭrigaṇaparivṛtaḥ ,  haṁsa iva haṁsagaṇaparivṛtaḥ ,	K01D0003-2_H0003-2:254a-10	དེད་དཔོན་ལྟར་ཚོང་པའི་ཚོགས་ཀྱིས་ཡོངས་སུ་བསྐོར་བ་། ཚོང་དཔོན་ལྟར་འཁོར་གྱི་ཚོགས་ཀྱིས་ཡོངས་སུ་བསྐོར་བ་། མཁར་གྱི་རྒྱལ་པོ་ལྟར་བློན་པའི་ཚོགས་ཀྱིས་ཡོངས་སུ་བསྐོར་བ་། འཁོར་ལོས་བསྒྱུར་བ་ལྟར་བུ་སྟོང་གི་ཚོགས་ཀྱིས་ཡོངས་སུ་བསྐོར་བ་། ཟླ་བ་ལྟར་རྒྱུ་སྐར་གྱི་ཚོགས་ཀྱིས་ཡོངས་སུ་བསྐོར་བ་། ཉི་མ་ལྟར་འོད་ཟེར་སྟོང་གི་ཚོགས་ཀྱིས་ཡོངས་སུ་བསྐོར་བ༏་ཡུལ་འཁོར་སྲུང་ལྟར་དྲི་ཟའི་ཚོགས་ཀྱིས་ཡོངས་སུ་བསྐོར་བ་།
K01n2853u_001:1402	 suparṇīva pakṣigaṇaparivṛto ,  vipra iva śiṣyagaṇaparivṛtaḥ ,	K01D0003-2_H0003-2:254a-16	འཕགས་སྐྱེས་པོ་ལྟར་གྲུལ་བུམ་གྱི་ཚོགས་ཀྱིས་ཡོངས་སུ་བསྐོར་བ་། མིག་མི་བཟང་ལྟར་ཀླུའི་ཚོགས་ཀྱིས་ཡོངས་སུ་བསྐོར་བ་། གནོད་སྦྱིན་ལྟར་གནོད་སྦྱིན་གྱི་ཚོགས་ཀྱིས་ཡོངས་སུ་བསྐོར་བ་། བརྒྱ་བྱིན་ལྟར་སུམ་ཅུ་རྩ་གསུམ་པའི་ཚོགས་ཀྱིས་ཡོངས་སུ་༄༢༥༤བ་བསྐོར་བ་། ཚངས་པ་ལྟར་ཚངས་རིས་ཀྱི་ཚོགས་ཀྱིས་ཡོངས་སུ་བསྐོར་བ་། དབང་པོ་རྣམས་ཤིན་ཏུ་དུལ་བ་།
K01n2853u_001:1404	 su * vaidya ivāturagaṇaparivṛtaḥ śūra iva yodhagaṇaparivṛtaḥ deśika ivādhvagagaṇaparivṛtaḥ sārthavāha iva vaṇiggaṇaparivṛtaḥ śreṣṭhīva parijanaparivṛtaḥ koṭṭarāja iva mantrigaṇaparivṛtaḥ cakravartīva putrasahasraparivṛtaḥ candra iva nakṣātragaṇaparivṛtaḥ sūrya iva raśmisahasraparivṛtaḥ dhṛtarāṣṭra iva gandharvagaṇaparivṛtaḥ virūḍhaka iva kumbhāṇḍagaṇaparivṛtaḥ virūpakṣa iva nāgagaṇaparivṛto dhanada iva yakṣagaṇaparivṛto vemacitrīvāsuragaṇaparivṛtaḥ śakra iva tṛdaśagaṇaparivṛto brahmeva brahmakāyaparivṛtaḥ stimita iva jalanidhiḥ sajala iva jaladharo vimada iva gajapatiḥ sudāntair indriyair asaṁkṣobhiteryāpathapracāro dvātriṁśatā mahāpuruṣalakṣaṇaiḥ samalaṁkṛto'śītyanuvyañjanair virājitagātro vyāmaprabhālaṁkṛtamūrtiḥ sūrvasahasrātirekaprabho jaṅgama iva ratnaparvata samantatobhadrako daśabhir balaiś caturbhir vaiśaradyais tribhir āveṇikaiḥ smṛtyupasthānair mahākaruṇayā ca samanvāgato bhikṣusaṁghena anāthapiṇḍadena ca gṛhapatinā ca saparivāreṇa śrāvastīnivāsinā ca janakāyena anekaiś ca devatāśatasahasrair anugamyamānaḥ śrāvastīṁ nagarīṁ (	K01D0003-2_H0003-2:254b-3	སྤྱོད་ལམ་དང་སྤྱོད་པ་མ་འཁྲུགས་པ་། ཆུ་གཏེར་ལྟར་ཏིང་ངེ་བ་། སྤྲིན་ལྟར་ཆུ་དང་བཅས་པ་། གླང་པོ་ཆེའི་རྒྱལ་པོ་ལྟར་དྲེགས་པ་དང་བྲལ་བ་།
K01n2853u_001:1383	 Buddha arrives at shrAvastI  tato bhagavān dānto dāntaparivāraḥ ,	K01D0003-2_H0003-2:167b-14	དེ་ནས་བཅོམ་ལྡན་འདས་དུལ་བ་འཁོར་དུལ་བ་དང་ལྡན་པ་།
K01n2853u_001:1393	 āśvasta āśvastaparivāraḥ ,  vinīto vinītaparivāraḥ ,	K01D0003-2_H0003-2:167b-17	དབུགས་ཕྱིན་པ་འཁོར་དབུགས་ཕྱིན་པ་དང་ལྡན་པ་། ཐུལ་བ་འཁོར་ཐུལ་བ་དང་ལྡན་པ་།
K01n2853u_001:1391	 śānto śāntaparivāraḥ ,  mukto muktaparivāraḥ ,	K01D0003-2_H0003-2:167b-15	ཞི་བ་འཁོར་ཞི་བ་དང་ལྡན་པ་། གྲོལ་བ་འཁོར་གྲོལ་བ་དང་ལྡན་པ་།
