src_segmentnr	src_original	tgt_segmentnr	tgt_original
K14ratnml_u:11383	 lokas tasya phalaṃ bhukte karttā nānyo 'sti kasya cit // Rm_28.77{77} //	T10D4179:35b-12	འདི་ཡི་འབྲས་བུ་འཇིག་རྟེན་སྤྱོད་༎
K14ratnml_u:11384	 iti sarve kṛpāviṣṭās trailokye guravo jināḥ /	T10D4179:35b-13	དེ་ལྟར་༎ འཇིག་རྟེན་མཁྱེན་པ་ཐུགས་བརྩེས་ནོན་༎
K14ratnml_u:11385	 uktavantas tathā tad dhi karmaṇo yasya yat phalaṃ // Rm_28.78{78} //	T10D4179:35b-14	འཇིག་རྟེན་གསུམ་གཙོ་གཅིག་པོ་ཉིད་༎ འགྲོ་བའི་དོན་དུ་ལས་གང་དང་༎ འབྲས་བུ་གང་དག་ཡིན་གསུང་བ་༎ དེ་ནི་བདག་གིས་མདོར་བཤད་ཀྱི་༎
K14ratnml_u:11386	 karmaṃ kartuṃ vihātuṃ ca sadasadgatihetukaṃ /	T10D4179:35b-17	ཁྱོད་ཀྱིས་ཉོན་ལ་དམ་པ་དང་༎ དམ་པ་མིན་བའི་རྒྱུ་ཡི་ལས་༎ བྱ་བ་དང་ནི་སྤངས་པའི་རིགས་༎
K14ratnml_u:11387	 lobhamohabhayakrodhā ye narā naraghātinaḥ // Rm_28.79{79} //	T10D4179:35b-19	ཆགས་སྡང་གཏི་མུག་འཇིགས་དང་ཁྲོ་༎ མི་གང་མི་ནི་གསོད་པ་དང་༎ གཞན་ཡང་བསྐྱེད་ནས་གསོད་བྱེད་བ་༎
K14ratnml_u:11388	 saṃvaddhyānyāñ ca hi santi saṃjīvaṃ yānti te dhruvaṃ /	T10D4179:35b-21	དེ་དག་ངེས་པར་ཡང་སོས་འགྲོ་༎
K14ratnml_u:11389	 saṃvatsarasahasrāṇi bahūny api hatāhatāḥ // Rm_28.80{80} //	T10D4179:35b-22	གང་གི་ཕྱིར་ན་ལོ་སྟོང་ཕྲག་། མང་པོར་ཡང་ནི་དེ་དག་ཏུ་༎ བཏགས་ཤིང་བཏགས་ཤིང་ཡང་འཚོ་བས་༎
K14ratnml_u:11390	 saṃjīvanti yatas tatra tena saṃjīva ucyate // Rm_28.81{81/} //	T10D4179:35b-24	དེ་ཕྱིར་ཡང་སོས་ཡིན་པར་བཤད་༏
K14ratnml_u:11391	 mātāpitṛsuhṛdvaṃdhumitradrohakarāś ca ye /  kālasūtreṇa saṃsūḍya pāṭyante dāruvad yataḥ /  jvaladbhiḥ krakacais tatra kālasūtras tataḥ smṛtaḥ // Rm_28.83{83} //	T10D4179:35b-25	། ཕ་མ་དང་ནི་གྲོགས་དང་གཉེན་༎ བཤེས་གཉེན་དང་ནི་འཁུ་བྱེད་དང་༎ ཕྲ་མ་བརྫུན་ནི་སྨྲ་བའི་མི་༎ ཐིག་ནག་ཏུ་ནི་འགྲོ་བར་འགྱུར་༎
K14ratnml_u:11401	 saṃtāpayati cānyāṃś ca tapyate sa pratāpane // Rm_28.86{86} //  pratāpayati tatrasthān satvāns tīvreṇa vahninā /	T10D4179:35b-29	ཐིག་ནག་བཏབ་ནས་སོག་ལེ་དང་༎ འབར་བ་ཡིས་ནི་གཤོག་བྱེད་དེ་༎
K14ratnml_u:11404	 ajaiḍakaśṛgālāṃś ca śaśākhumṛgāsukarān /	T10D4179:36a-1	བཤད་༏་། ར་དང་ལུག་དང་ཝ་དག་དང་༎ རི་བོང་བྱི་བ་རི་དགས་ཕག་། གཞན་ཡང་བསྐྱེད་ནས་གསོད་བྱས་ན་༎
K14ratnml_u:11405	 anyāṃś ca prāṇino ghnaṃti saṃghātaṃ yānti te narāḥ // Rm_28.88{88} //	T10D4179:36a-2	ལུས་ཅན་བསྡུས་འཇོམས་འགྲོ་བར་འགྱུར་༎
K14ratnml_u:11407	 tasmāt saṃghāta ity evaṃ vikhyāto 'nvarthasaṃjñayā // Rm_28.89{89} //	T10D4179:36a-6	དེ་ལྟར་མིང་ནི་དོན་མཐུན་དྲག་།འདིར་ནི་ལུས་ཅན་གང་དག་གིས་༎
K14ratnml_u:11408	 kāyavāgmānasaṃ tāpaṃ ye kurvantīha dehināṃ /	T10D4179:36a-7	ལུས་དང་དག་ཡིད་ཉོན་མོངས་བྱེད་༎
K14ratnml_u:11409	 kaṭukyapaṭikā ye ca rauravaṃ yānti te nārāḥ // Rm_28.90{90} //  tīvreṇa vahninā tatra dahyamānā niraṃtaraṃ /	T10D4179:36a-8	གང་དག་ལྷང་འཇུག་གཞན་ག-ཡོ་བྱེད་༎ མི་དེ་དག་ནི་དུ་འབོད་འགྲོ་༎ ད་ནི་དྲག་པོའི་མེ་དག་གིས་༎ རྒྱུན་མི་འཆད་པར་སྲེག་པས་ན་༎
K14ratnml_u:11411	 raudraṃ ravaṃ vimuṃcanti yatas tasmāt sa rauravaṃ // Rm_28.91{91} //	T10D4179:36a-12	གང་ཕྱིར་སྐད་ནི་དྲག་འབྱིན་པས་༎ དེ་ཕྱིར་དེ་དག་དུ་འབོད་ཡིན་༎
K14ratnml_u:11412	 devadvijaguror dravyaṃ hṛtaṃ yair duḥkhinām iha /	T10D4179:36a-14	གང་གི་ལྷ་དང་བྲམ་ཟེ་དང་༎ བླ་མའི་རྫས་འཕྲོག་སྡུག་བསྔལ་བྱས་༎ གང་ངག་གཏམས་པ་འཕྲོག་བྱེད་པ་༎
K14ratnml_u:11413	 te mahārauravaṃ yānti ye cānyasvāpahāriṇaḥ // Rm_28.92{92} //	T10D4179:36a-16	དེ་དག་དུ་འབོད་ཆེན་པོར་འགྲོ་༎
K14ratnml_u:11414	 raudratvād vahnidāhasya ravasya ca mahattayā /	T10D4179:36a-17	མེས་སྲེག་བ་ནི་དྲག་ཕྱིར་དང་༎ དུ་འབོད་པ་ཡང་ཆེ་ཕྱིར་དང་༎ ལྕི་ཞིང་ཆེ་བ་ཉིད་ཀྱི་ཕྱིར་༎
K14ratnml_u:11415	 rauravo hi mahāṃs tasya mantva rauravād api // Rm_28.93{93} //	T10D4179:36a-18	དེ་ནི་དུ་འབོད་ཆེན་པོ་ཡིན་༎ ཡོན་ཏན་དག་གིས་ཆེ་བ་ལ་༎
K14ratnml_u:11417	 mātāpitṛgurun kalpam avīcau pacyate dhruvaṃ // Rm_28.94{94} //	T10D4179:36a-22	ངེས་པར་བསྐལ་བར་མནར་མེད་འཚེད་༎
K14ratnml_u:11418	 asthīny api viśīryyante raudrāgnau tatra dehināṃ /	T10D4179:36a-23	མེ་དྲག་དེར་ནི་ལུས་དག་གི་། རུས་པ་དག་ཀྱང་ལྷགས་པར་འགྱུར་༎
K14ratnml_u:11419	 yato na vīciḥ saukhyasya nāvīcir udāhṛtaḥ // Rm_28.95{95} //	T10D4179:36a-24	གང་ཕྱིར་བདེ་བའི་སྐབས་མེད་པ་༎ དེ་ཕྱིར་མནར་མེད་ཡིན་པར་བཤད་༎
K14ratnml_u:11420	 mithodroharatā ye traṇe ghnantīva dehinaḥ /	T10D4179:36a-26	ལུས་ཅན་གང་དག་གཅིག་ལ་གཅིག་། གནོད་པར་དགའ་བས་ག-ཡུལ་ངོར་གསོད་༎
K14ratnml_u:11421	 pāpād asinakhās te tu jāyante duḥkhabhāginaḥ // Rm_28.96{96} //	T10D4179:36a-27	སྡིག་ཅན་དེ་དག་སྡུག་བསྔལ་དང་༎ ལྡན་པའི་རལ་གྲིའི་སེམས་ཅན་སྐྱེ་༎
K14ratnml_u:11422	 nakhā evāsayas teṣām āyasā jvalitāḥ kharāḥ /	T10D4179:36a-29	ལྕགས་བྱས་འབར་རྣོ་དེ་དག་གིས་༎
K14ratnml_u:11423	 tair anyonyaṃ nikṛntanti yat tenāsinakhāḥ smṛtāḥ // Rm_28.97{97} //	T10D4179:36a-30	གཅིག་གིས་གཅིག་གསོད་གང་ཡིན་དེས་༎ རལ་གྲི་རྩེ་མོ་ཅན་དུ་བཤད་༏་། བྱི་བོ་བྱེད་པ་ཤལ་མ་རི་༎
K14ratnml_u:11424	 lohajvalitatīkṣṇāgrāḥ ṣoḍaśāṅgulakaṇṭakāḥ /  balād ārohyata hraṃdan śālmalīḥ pāladārikaḥ // Rm_28.98{98} //	T10D4179:36a-33	ལྕགས་ཀྱི་རྩེ་མོ་རྩེ་མོ་འབར་༎ སོར་ནི་བཅུ་དྲུག་ཡོད་པ་ལ་༎ དུ་ཞིང་སྟོབས་ཀྱིས་འཛེགས་པར་འགྱུར་༎ བུད་མེད་ཤིན་ཏུ་འཇིགས་འཇིགས་ལྟ་༎
K14ratnml_u:11426	 lohadamṣṭrā mahākāyā jvalitās tīvrabhairavāḥ /	T10D4179:36a-37	མཆུ་རྣོ་ལུས་ཆེན་འབར་བ་ཡིས་༎ འཇུས་ནས་ཟ་བ་ཁོ་ནར་འགྱུར་༎
K14ratnml_u:11427	 aśliṣya bhakṣayanty enaṃ paradāropahāriṇaṃ // Rm_28.99{99} //	T10D4179:36a-40	བག་ཕབ་པ་ལ་གནོད་བྱེད་མི་༎
K14ratnml_u:11428	 āraṭanto 'pi khādyante śvagṛdhrolūkavāyasaiḥ /  aśivaṃ kurvate chinnā viśvāsaghāṭino narāḥ // Rm_28.100{100} //	T10D4179:36a-41	ནགས་ཚལ་རལ་གྲི་འདབ་ཅན་དུ་༎ གཏུབས་བྱས་དུ་ཞིང་བྱ་རྒོད་ཁྱི་༎ འུག་པ་བྱ་རོག་ཟ་བར་འགྱུར་༎
K14ratnml_u:11430	 ayoguḍāni bhujyante prataptāni punaḥ punaḥ /  yāpyante kvathitaṃ tāmraṃ ye parasvāpahāriṇaḥ // Rm_28.101{1} //	T10D4179:36a-44	གང་དག་གཞན་གྱི་ནོར་འཕྲོག་པ་༎ ཚ་བ་དག་ཀྱང་ཟ་བ་དང་༎ ཡང་དང་ཡང་དུ་ཟངས་བསྐོལ་༄༣༦བ་འཐུང་༏
K14ratnml_u:11432	 krūraiḥ śvabhir ayodraṃṣṭraiḥ kṛtyante vivaśā bhṛśaṃ /  varṣakoṭi raṭanto 'pi ye narāḥ kheṭake ratāḥ // Rm_28.102{2} //	T10D4179:36b-1	། རྟག་ཏུ་རྔོན་ལ་དགའ་བ་གང་༎ ལོ་ནི་བྱེ་བར་དུ་ཞིང་ཡང་༎ ཁྱི་ནི་ལྕགས་ཀྱི་མཆེ་བ་ཅན་༎ མི་སྲུན་ཤིན་ཏུ་དབང་མེད་ཟ་༎
K14ratnml_u:11434	 matsyādīñ jalajān hatvā jvalanty amradravodakāṃ /  yāti vaitaraṇīṃ śaśvad vahninā dahyate naraḥ // Rm_28.103{3} //	T10D4179:36b-5	ཆུ་སྐྱེས་ཉ་ལ་སོགས་བསད་ན་༎ ཆུ་བོ་རབ་མེད་འབར་བ་ཡི་༎ ཟངས་ཀྱི་ཆུ་བོའི་ཆུར་འགྲོ་ཞིང་༎ མི་དེ་མེས་ཀྱང་བསྲེག་པར་འགྱུར་༎
K14ratnml_u:11436	 ye svārthalavasaṃmūḍho vyavahāram adhārmikaṃ /	T10D4179:36b-9	གང་ཞིག་རང་དོན་ཙམ་རྨོངས་ནས་༎ ཆོས་དང་མི་ལྡན་ཤགས་འགྱེད་ནས་༎
K14ratnml_u:11437	 karoti narake kradan sa cakreṇābhipīḍyate // Rm_28.104{4} //	T10D4179:36b-11	སེམས་ཅན་དམྱལ་བར་དེ་དུ་ཞིང་༎ འཁོར་ལོས་མངོན་པར་གཟིར་བར་འགྱུར་༎
K14ratnml_u:11438	 pīḍā vahubhir ākāraiḥ kṛtā yair duḥkhinām iha /	T10D4179:36b-13	འདི་ལ་གང་གིས་གཟུགས་ཅན་ལ་༎ གནོད་པ་རྣམ་པ་མང་བྱས་པ་༎
