src_segmentnr	src_original	tgt_segmentnr	tgt_original
K07atrisatu:0	 Asaṅga: Triśatikāyāḥ prajñāpāramitāyāḥ kārikāsaptatiḥ	T25n1514_001:0885a04_0	一卷 無著菩薩造
K07atrisatu:1	 paramo 'nugraho jñeyaḥ śārīraḥ saparigrahaḥ /	T25n1514_001:0885a08_0	勝利益應知，　　於身并屬者，
K07atrisatu:10	 uttarottarasaṃdehajanmataś ca nivāraṇā // TśPk_5	T25n1514_001:0885a17_13	後後諸疑惑，　　隨生皆悉除。
K07atrisatu:101	 jñānasyādhārato jñeyā puṇye vitathatā na ca /	T25n1514_001:0886a21_0	應知是智持，　　福乃非虛妄，
K07atrisatu:102	 tataḥ puṇyanimittaṃ hi punar dṛṣṭāntakīrtanam // TśPk_51	T25n1514_001:0886a22_13	顯此福因故，　　重陳其喻言。
K07atrisatu:103	 na dharmakāyaniṣpattir anuvyañjanam ucyate /	T25n1514_001:0886a23_0	謂於真法身，　　無隨好圓滿，
K07atrisatu:104	 na ca lakṣaṇasaṃpattis tad akāyatvato matā // TśPk_52	T25n1514_001:0886a24_13	亦非是具相，　　非身性應知。
K07atrisatu:105	 dharmakāyāvinirbhāgān na dvayaṃ na tathāgataḥ /	T25n1514_001:0886a25_0	於法身無別，　　非如來無二，
K07atrisatu:106	 saṃpattir ucyate bhūyo dvayaṃ nāsty astitā tataḥ // TśPk_53  x x x x x x x x x x x x x kalpitā /	T25n1514_001:0886a26_13	重言其具相，　　由二體皆無。 如佛說亦無，　　說二是所執，
K07atrisatu:108	 dharmakāyāvinirbhāgād deśanāpy asvalakṣaṇā // TśPk_54	T25n1514_001:0886a28_13	由不離法界，　　說亦無自性。
K07atrisatu:109	 deśyadaiśikagāṃbhīryaśraddhā na ca na santi hi /	T25n1514_001:0886a29_0	能說所說雖甚深，　　然亦非無敬信者，
K07atrisatu:110	 na sattvā nāpi cāsattvās te 'nāryārya x x x x // TśPk_55	T25n1514_001:0886b01_17	由非眾生非非生，　　非聖聖性相應故。
K07atrisatu:111	 x x x x x x x x jñeyā bodhir anuttarā /  na vṛddhyā dharmadhātau hi śuddhisāmyāt svalakṣaṇāt // TśPk_56	T25n1514_001:0886b02_0	少法無有故，　　無上覺應知， 由法界不增，　　清淨平等性。
K07atrisatu:113	 upāyānuttaratvāc ca sāsravatvād adharmataḥ /	T25n1514_001:0886b04_0	及方便無上，　　由漏性非法，
K07atrisatu:114	 śubhā na dharmā x x x x x x x x x x x // TśPk_57	T25n1514_001:0886b05_13	是故非善法，　　由此名為善。
