src_segmentnr	src_original	tgt_segmentnr	tgt_original
GK19asvbc_1u:2331	 tasyātmajā vibhramaharṣadarpās $ tisro (aratiCrati)  prītitṛṣaś ca kanyāḥ &  papracchur enaṃ manaso vikāraṃ % sa tāṃś ca tāś caiva vaco (abhyuvāca Cbabhāṣe ) // 13.3 //	T03n0189_003:0640a03_11	三女俱前白其父言： 『不審今者何故憂愁？ 』父即寫心，語諸女言：
GK19asvbc_1u:2334	 asau munir niścayavarma bibhrat $ sattvāyudhaṃ buddhiśaraṃ vikṛṣya &  jigīṣur āste viṣayān madīyān % tasmād ayaṃ me manaso viṣādaḥ // 13.4 //	T03n0189_003:0640a06_6	『世間今有沙門瞿曇，身被法鎧，執自在弓，鏃智慧箭，欲伏眾生壞我境界。
GK19asvbc_1u:2336	 yadi hy asau mām abhibhūya yāti $ lokāya cākhyāty apavargamārgam &  śūnyas tato 'yaṃ viṣayo mamādya % vṛttāc cyutasyeva videhabhartuḥ // 13.5 //  tad yāvad evaiṣa na labdhacakṣur $ madgocare tiṣṭhati yāvad eva &	T03n0189_003:0640a07_12	我若不如，眾生信彼，皆悉歸依，我土則空，是故愁耳；
GK19asvbc_1u:2339	 yāsyāmi tāvad vratam asya bhettuṃ % setuṃ nadīvega (ivātivṛddhaḥ Civābhivṛddhaḥ ) // 13.6 //	T03n0189_003:0640a08_7	及未成道，欲往摧挫壞其橋梁。
GK19asvbc_1u:2340	 tato dhanuḥ puṣpamayaṃ gṛhītvā $ (śarān jaganmohaCśarāṃs tathā moha)  karāṃś ca pañca &	T03n0189_003:0640a09_3	』於是魔王，手執強弓，又持五箭；
GK19asvbc_1u:2342	 so 'śvatthamūlaṃ sasuto 'bhyagacchad % asvāsthyakārī manasaḥ prajānām // 13.7 //	T03n0189_003:0640a09_18	男女眷屬，俱時往彼畢波羅樹下。
GK19asvbc_1u:2343	 atha praśāntaṃ munim āsanasthaṃ $ pāraṃ titīrṣuṃ bhavasāgarasya &  viṣajya savyaṃ karam āyudhāgre % (krīḍan Ckrīḍañ )  śareṇedam uvāca māraḥ // 13.8 //	T03n0189_003:0640a10_18	見於牟尼，寂然不動，欲度生死三有之海。 「爾時魔王，左手執弓，右手調箭，語菩薩言：
GK19asvbc_1u:2346	 uttiṣṭha bhoḥ kṣatriya mṛtyubhīta $ (cara svadharmaṃ Cvarasva dharmaṃ )	T03n0189_003:0640a12_15	『汝剎利種，死甚可畏，何不速起？
GK19asvbc_1u:2347	 tyaja mokṣadharmam &  (bāṇaiś Cvāṇaiś )  ca (yajñaiś ca C )  vinīya (lokaṃ Clokān % (lokāt padaṃ Clokān parān )  prāpnuhi vāsavasya // 13.9 //  panthā hi niryātum ayaṃ yaśasyo $ yo vāhitaḥ pūrvatamair narendraiḥ &	T03n0189_003:0640a14_8	宜應修汝轉輪王業，捨出家法，習於施會，得生天樂，此道第一勝先所行；
GK19asvbc_1u:2353	 jātasya rājarṣikule viśāle % bhaikṣākam aślāghyam idaṃ prapattum // 13.10 //	T03n0189_003:0640a15_9	汝是剎利轉輪王種，而為乞士，此非所應。
GK19asvbc_1u:2354	 athādya nottiṣṭhasi (niścitātman Cniścitātmā $ bhava sthiro mā vimucaḥ pratijñām &	T03n0189_003:0640a16_4	今若不起，但好安坐，勿捨本誓。
GK19asvbc_1u:2396	 kecid vrajanto bhṛśam āvavalgur $ anyoanyam āpupluvire tathānye &	T03n0189_003:0640c07_2	或瞋目努臂； 或傍行跳擲；
GK19asvbc_1u:2397	 cikrīḍur ākāśagatāś ca kecit % kecic ca cerus tarumastakeṣu // 13.25 //	T03n0189_003:0640c07_14	或空中旋轉；
GK19asvbc_1u:2398	 nanarta kaścid bhramayaṃs triśūlaṃ $ kaś(cid vipusphūrja Ccid dha pusphūrja )  gadāṃ vikarṣan &  harṣeṇa kaścid vṛṣavan (nanarda Cnanarta % kaścit prajajvāla tanūruhebhyaḥ // 13.26 //	T03n0189_003:0640c08_1	或馳步吼嚇；
GK19asvbc_1u:2401	 evaṃvidhā bhūtagaṇāḥ samantāt $ tad bodhimūlaṃ parivārya tasthuḥ &	T03n0189_003:0640c09_2	有如是等諸惡類形不可稱數，圍繞菩薩。
GK19asvbc_1u:2404	 na dyauś cakāśe pṛthivī cakampe % prajajvaluś caiva diśaḥ saśabdāḥ // 13.28 //  (viṣvag Cviśvag )  vavau vāyur udīrṇavegas $ tārā na rejur na babhau śaśāṅkaḥ &	T03n0189_003:0640c11_4	或四方烟起，焱焰衝天或狂音奮發，震動山谷，風火烟塵，暗無所見；
GK19asvbc_1u:2407	 tamaś ca bhūyo (vitatāna rātriḥ Cvitatāra rātreḥ % sarve ca saṃcukṣubhire samudrāḥ // 13.29 //	T03n0189_003:0640c11_14	四大海水，一時涌沸。
GK19asvbc_1u:2408	 mahībhṛto dharmaparāś ca nāgā $ mahāmuner vighnam amṛṣyamāṇāḥ &  māraṃ prati krodhavivṛttanetrā % niḥśaśvasuś caiva jajṛmbhire ca // 13.30 //	T03n0189_003:0640c12_19	「護法天人，諸龍鬼等，悉忿魔眾，瞋恚增盛，毛孔血流。
GK19asvbc_1u:2410	 śuddhādhivāsā vibudharṣayas tu $ saddharmasiddhyartham (abhipravṛttāḥ Civa pravṛttāḥ ) //	T03n0189_003:0640c13_13	淨居天眾，見此惡魔惱亂菩薩；
