src_segmentnr	src_original	tgt_segmentnr	tgt_original
T06abhsubhu:2791	 sūtrādidharmavicārāṇāṃ saṃbnadhena catasro yuktayo varṇyante,  tābhistadvicāraṇāt //	T05D4016-3:155a-18	སྨྲས་པ་། རིགས་པ་རྣམ་པ་བཞིས་དཔྱད་དེ་། ལྟོས་པའི་རིགས་པ་དང་། བྱ་བ་བྱེད་པའི་རིགས་པ་དང་། གཏན་ཚིགས་སྒྲུབ་པའི་རིགས་པ་དང་། ཆོས་ཉིད་ཀྱི་རིགས་པའོ་༎ དེ་ལ་ལྟོས་པའི་རིགས་པ་ནི་འདི་ལྟ་སྟེ་།
T06abhsubhu:2793	 tatra apekṣāyuktiryā saṃskārāṇāmutpattau pratyayāpekṣā,	T05D4016-3:155a-22	གང་འདུ་འདུ་བྱེད་རྣམས་སྐྱེ་བ་རྐྱེན་ལ་ལྟོས་པ་གང་ཡིན་པ་སྟེ་།
T06abhsubhu:2794	 tadyathāṅkurasyotpattau bījodakakṣetrāṇyapekṣyante,  vijñānasyendriyārthamanaskārā ityevamādi /	T05D4016-3:155a-23	དཔེར་ན་མྱུ་གུ་འབྱུང་བ་ན་ས་བོན་དང་། དུས་དང་། ཆུ་དང་། ཞིང་རྣམས་ལ་ལྟོས་པ་དང་། རྣམ་པར་ཤེས་པ་སྐྱེ་བ་ན་དབང་པོ་དང་དོན་དང་ཡིད་ལ་བྱེད་པ་ཞེས་བྱ་བའི་རྐྱེན་ལ་སོགས་པ་ལ་ལྟོས་པ་ལྟ་བུའོ་༎
T06abhsubhu:2796	 kāryakāraṇayuktistadyathā cakṣurādīnāṃ cakṣurvijñānādyāśrayabhāvaḥ rūpādīnāmālaṃbanabhāvaḥ,	T05D4016-3:155a-24	བྱ་བ་བྱེད་པའི་རིགས་པ་ནི་འདི་ལྟ་སྟེ་། གང་ཟག་གི་མཚན་ཉིད་ཐ་དད་པའི་ཆོས་རྣམས་སོ་སོ་རང་གི་བྱ་བ་བྱེད་པ་གང་ཡིན་པ་སྟེ་། དཔེར་ན་མིག་གི་དབང་པོ་ལ་སོགས་པས་ནི་མིག་གི་རྣམ་པར་ཤེས་པ་ལ་སོགས་པའི་གནས་ཀྱི་དངོས་པོའོ་༎
T06abhsubhu:2797	 cakṣurvijñānādīnāṃ rūpādiprativijñāpanam,	T05D4016-3:155a-27	མིག་གི་རྣམ་པར་ཤེས་པ་ལ་སོགས་པ་ནི་གཟུགས་ལ་སོགས་པ་སོ་སོ་རྣམ་པར་རིག་པར་བྱེད་པའོ་༎
T06abhsubhu:2798	 suvarṇakārādīnāṃ ca śilpināṃ suvarṇādighaṭanamityevamādi /	T05D4016-3:155a-28	གསེར་མགར་ལ་སོགས་བ་ལ་བཟོ་རྣམས་ནི་གསེར་ལ་སོགས་པའི་ལས་བྱེད་ཅེས་བྱ་བ་ལ་སོགས་པ་ལྟ་བུའོ་༎
T06abhsubhu:2799	 upapattisādhanayuktisvabhāvaviśeṣasaṃgṛhītasya sādhyasyārthasya pratyakṣādipramāṇāviruddhaḥ pratijñādyupadeśaḥ /	T05D4016-3:155a-29	གཏན་ཚིགས་སྒྲུབ་པའི་རིགས་པ་ནི་འདི་ལྟ་སྟེ་། གང་བསྒྲུབ་པའི་དོན་ཚད་༄༡༥༥བ་དང་མི་འགལ་བར་སྟོན་པ་གང་ཡིན་པ་སྟེ་། གང་བསྒྲུབ་པའི་དོན་ངོ་བོ་ཉིད་དང་། ཁྱད་པར་གྱིས་བསྡུས་པ་མངོན་སུམ་ལ་སོགས་པའི་ཚད་མ་དང་མི་འགལ་བར་དམ་བཅས་པ་ལ་སོགས་པ་བསྟན་པའོ་༎
T06abhsubhu:2800	 dharmatāyuktistadyathāgninā dāhaḥ,	T05D4016-3:155b-2	ཆོས་ཉིད་ཀྱི་རིགས་པ་ནི་འདི་ལྟ་སྟེ་ཐོག་མ་མེད་པའི་དུས་ན་།
T06abhsubhu:2801	 udakena kleda ityevamādikā prasiddhā dharmāṇāṃ dharmatā /	T05D4016-3:155b-3	རང་དང་སྤྱིའི་མཚན་ཉིད་གནས་པའི་ཆོས་རྣམས་ལ་ཆོས་ཉིད་དུ་གྲགས་པ་གང་ཡིན་པ་སྟེ་། དཔེར་ན་མེས་ནི་ཚིག་པར་བྱེད་དོ་༎ ཆུས་ནི་འགུལ་བར་བྱེད་ཅེས་བྱ་བ་ལ་སོགས་པར་གྲགས་པའི་ཆོས་རྣམས་ཀྱི་ཆོས་ཉིད་དེ་།
T06abhsubhu:2802	 yathoktaṃ cakṣuḥ samṛddhaṃ śūnyaṃ nityena yāvadātmīyena /	T05D4016-3:155b-6	མདོ་ལས་ཇི་སྐད་དུ་། མིག་ནི་ཡོངས་སུ་དག་པ་ཡིན་ཡང་།
