src_segmentnr	src_original	tgt_segmentnr	tgt_original
T06sthtvbhu:505	 prajñātaś ceyaṃ jātyantaram evoktā /  uktāḥ ṣaṭkleśās tadanantaroddiṣṭās tv idānīm upakleśā vaktavyā ity ata āha /	T31n1585_006:0033a28_6	餘門分別，如理應思。 已說根本六煩惱相。 諸隨煩惱其相云何？
T06sthtvbhu:507	 krodhopanāhane punaḥ /  mrakṣaḥ pradāśa īrṣyātha mātsaryaṃ saha māyayā // 12bcd	T31n1585_006:0033a29_8	頌曰： 隨煩惱謂忿，　　恨覆惱嫉慳，
T06sthtvbhu:510	 āśraddhyam atha kausīdyaṃ pramādo muṣitā smṛtiḥ // 13  vikṣepo 'saṃprajanyañ ca kaukṛtyaṃ middham eva ca /	T31n1585_006:0033b02_0	１３誑諂與害憍，　　無慚及無愧， 掉舉與惛沈，　　不信并懈怠， １４放逸及失念，　　散亂不正知。 論曰：
T06sthtvbhu:512	 vitarkaś ca vicāraś cety upakleśā dvaye dvidhā // 14	T31n1585_006:0033b06_1	唯是煩惱分位差別，等流性故，名隨煩惱。 此二十種，類別有三，謂忿等十各別起故，名小隨煩惱。 無慚等二遍不善故，名中隨煩惱。 掉舉等八遍染心故，名大隨煩惱。
T06sthtvbhu:513	 tatra krodho vartamānam apakāram āgamya yaś cetasa āghātaḥ /  ayaṃ cāghātasvarūpatvāt pratighān na bhidyate /	T31n1585_006:0033b09_3	云何為忿？ 依對現前不饒益境憤發為性，能障不忿執仗為業。
T06sthtvbhu:515	 kiṃ tv asya pratighasyāvasthāviśeṣe prajñaptatvāt pratighāṃśikaḥ /  vartamānam apakāram āgamya yaś cetasa āghātaḥ sattvāsattvaviṣayo daṇḍadānādisaṃniśrayadānakarmakaś ca sa krodha iti prajñapyate /	T31n1585_006:0033b11_4	謂懷忿者多發暴惡身表業故。 此即瞋恚一分為體，離瞋無別忿相用故。
T06sthtvbhu:517	 upanāho vairānubandhaḥ /	T31n1585_006:0033b12_9	云何為恨？
T06sthtvbhu:518	 krodhād ūrdhvaṃ mamānenedam apakṛtam ity asya vairātmakasyānuśayasyānutsargaḥ prabandhena pravartanam upanāhaḥ /	T31n1585_006:0033b13_13	由忿為先懷惡不捨結怨為性，能障不恨熱惱為業。
T06sthtvbhu:519	 ayañ cākṣāntisaṃniśrayadānakarmakaḥ /  akṣāntir apakārāmarṣaṇaṃ pratyapakāracikīrṣā ca /	T31n1585_006:0033b14_8	謂結恨者不能含忍恒熱惱故。
T06sthtvbhu:521	 ayam api krodhavat pradveṣāvasthāviśeṣe prajñapyate /	T31n1585_006:0033b15_8	此亦瞋恚一分為體，離瞋無別恨相用故。
