src_segmentnr	src_original	tgt_segmentnr	tgt_original
T11arhebt_u:1614	 [T. 243a.] adhunā tridhaiva saḥ ity etad vyākhyātum āha -- etallakṣaṇaḥ `pakṣadharmaḥ san yas tadaṃśena vyāpto hetuḥ' ity etallakṣaṇaṃ yasya sa etallakṣaṇaḥ /  tridhaiva saḥ /  `saḥ' ity etasya vyākhyānaṃ hetur iti, /	T11D4234:115b-1	ཕྱོགས་ཆོས་དེའི་ཆས་ཁྱབ་པ་ནི་ཞེས་བྱ་བ་ནི་གཏན་ཚིགས་ཀྱི་མཚན་ཉིད་འདི་དང་ལྡན་པའི་གཏན་ཚིགས་བཤད་པ་གང་ཡིན་པ་དེ་ནི་རྣམ་པ་གསུམ་ཁོ་ནར་བལྟ་བར་བྱའོ་༎ གང་ལ་མཚན་ཉིད་དེ་ལྟ་བུ་ཡོད་པ་དེ་ནི་མཚན་ཉིད་དེ་ལྟ་བུ་ཅན་ནོ་༎
T11arhebt_u:1617	 `tridhaiva' ity asya vivaraṇaṃ triprakāra eveti /	T11D4234:115b-3	རྣམ་པ་གསུམ་པོ་བྱེ་བྲག་ཏུ་བསྟན་པར་བྱ་བའི་ཕྱིར་།
T11arhebt_u:1618	 tān hetūn svena svena nāmnā kīrttayati -- svabhāvaḥkāryam anupalabdhiśceti /	T11D4234:115b-4	རང་བཞིན་དང་ཞེས་བྱ་བ་ལ་སོགས་པ་སྨོས་ཏེ་། རང་རང་གི་མིང་གིས་གཏན་ཚིགས་གསུམ་སྟོན་པར་བྱེད་དོ་༎
T11arhebt_u:1619	 cakāro hetutvasamuccayārthaḥ /	T11D4234:115b-6	དང་ཞེས་བྱ་བ་ནི་བསྡུ་བའི་དོན་ཏོ་༎
T11arhebt_u:1620	 ityśabdaḥ samāptiṃ sūcayann avadhāraṇārtham eva sphuṭayati /	T11D4234:115b-7	ཡིན་ཏེ་ཞེས་བྱ་བ་ནི་ཡོངས་སུ་རྫོགས་པར་རྗོད་པར་བྱེད་པ་ཡིན་ནོ་༎
T11arhebt_u:1621	 yathā-- anitye kasmiṃścit śabdādau sādhye satva(ttva)  m iti svabhāvahetūpadarśanam,	T11D4234:115b-8	རང་བཞིན་གྱི་གཏན་ཚིགས་ཀྱི་དཔེ་བསྟན་པའི་ཕྱིར་། དཔེར་ན་འགའ་ཞིག་མི་རྟག་པར་བསྒྲུབ་པར་བྱ་བ་ལ་ཡོད་པ་དེ་ལྟ་བུ་ཞེས་བྱ་བ་སྨོས་ཏེ་། འགའ་ཞིག་མི་རྟག་པ་ཉིད་དུ་བསྒྲུབ་པར་བྱ་བ་ལ་ཡོད་པའི་མཚན་ཉིད་ཀྱི་གཏན་ཚིགས་ནི་རང་བཞིན་གྱི་གཏན་ཚིགས་སོ་༎
T11arhebt_u:1623	 {p. 55.1} agnimati pradeśe sādhye dhūma iti kāryahetoḥ pradarśanam,	T11D4234:115b-11	འབྲས་བུའི་གཏན་ཚིགས་ཀྱི་དཔེ་མེ་དང་ལྡན་པའི་ཕྱོགས་ལ་དུ་བ་ལྟ་བུ་ཞེས་བྱ་བ་སྨོས་ཏེ་། ཕྱོགས་འགའ་ཞིག་མེ་དང་ལྡན་པར་བསྒྲུབ་པར་བྱ་བ་ལ་དུ་བའི་མཚན་ཉིད་ཀྱི་གཏན་ཚིགས་ནི་འབྲས་བུའི་གཏན་ཚིགས་སོ་༎
T11arhebt_u:1624	 abhāve ca abhāvasya vyavahāre ca upalabdhilakṣaṇaprāptasyānupalabdhir iti anupalabdher upanyāsaḥ /  [ § 37. trividhahetubāhyānāṃ hetvābhāsatve pramāṇopadarśanam /]	T11D4234:115b-13	མི་དམིགས་པའི་དཔེ་མེད་པ་ལ་ཞེས་བྱ་བ་ལ་སོགས་པ་སྨོས་ཏེ་། དངོས་པོ་འགའ་ཞིག་མེད་པར་བསྒྲུབ་པར་བྱ་བ་ལ་དམིགས་པའི་རིག་བྱར་གྱུར་པ་མི་དམིགས་པ་ནི་གཏན་ཚིགས་གསུམ་པ་ཡིན་ནོ་༎
T11arhebt_u:1626	 kasmāt punaḥ trividha eva hetuḥ?	T11D4234:115b-15	ཡང་ཅིའི་ཕྱིར་གཏན་ཚིགས་རྣམ་པ་གསུམ་ཁོ་ན་ཡིན་ཞེ་ན་།
T11arhebt_u:1627	 ity āśaṅkya [S. 59b.] trividhahetuvyatiriktānām arthānāṃ hetvābhāsatayā hetuviruddhayā  vyāptes triṣv eva hetutvaṃ niyataṃ bhavatīti hetvābhāsatāṃ pramāṇavatīṃ tadvyatirekiṇāṃ  darśayann āha -- atraiva svabhāvakāryā 'nupalabdhyākhye trividhahetau avinābhāvasya  niyamād iti trividhahetuvyatirikteśv artheṣv avinābhāvā 'bhāvād ity arthaḥ /  tataś cāvinābhāvavikalatvāt svabhāvakāryānupalabdhivyatirekiṇo 'rthā hetvābhāsāḥ prameyatvādivat ity uktaṃ bhavati /	T11D4234:115b-16	རྣམ་པ་གསུམ་པོ་འདི་ཁོ་ནར་ཞེས་བྱ་བ་ལ་སོགས་པ་སྨོས་ཏེ་།
