src_segmentnr	src_original	tgt_segmentnr	tgt_original
T10nrat_4_u:0	 [ 15a ] adharmam anyāyyam api prāyo rājā 'nujīvibhiḥ /  ācaran stūyate tasmāt kṛcchrād vetti kṣamā 'kṣamaṃ // RATNA_04.01	T10D4158:118a-33	༎ ། གང་ཕྱིར་བཟོད་དམ་མི་བཟོད་པ་༎ ཤེས་པར་དཀའ་པས་རྒྱལ་པོ་ནི་༎ ཆོས་མིན་རིགས་པ་མིན་སྤྱོད་ཀྱང་༎ རྗེས་སུ་འཚོ་བ་ཕལ་ཆེར་སྟོད་༎
T10nrat_4_u:10	 tasya me vadato vākyaṃ tvam ihāmutra ca kṣamaṃ /	T10D4158:118b-9	ཁྱོད་ལ་བདག་གིས་འདི་དང་ནི་༎ གཞན་དུ་ཕན་པ་བརྗོད་བགྱིད་པ་༎
T10nrat_4_u:100	 viṣayān pañcabhiḥ pañca cakṣurādibhir indriyaiḥ /	T10D4158:120a-23	མིག་ལ་སོགས་པའི་དབང་པོ་ལྡས་༎ ཡུལ་ལྔ་འཛིན་ཚེ་གང་གི་ཕྱིར་༎
T10nrat_4_u:101	 na kalpayati yed gṛhṇan nāsmāt teṣu tadā sukhaṃ // RATNA_04.51	T10D4158:120a-25	རྟོག་པར་མི་བྱེད་དེ་ཡི་ཕྱིར་༎ དེ་ཚེ་དེ་ལ་བདེ་བ་མེད་༎
T10nrat_4_u:102	 jānīte viṣayaṃ yaṃ yaṃ yena yenendriyeṇa ca /	T10D4158:120a-27	གང་ཚེ་ཡུལ་ནི་གང་དང་གང་༎ དབང་པོ་གང་གིས་ཤེས་གྱུར་པ་༎
T10nrat_4_u:103	 tadā na śeṣaiḥ śeṣāṇi vyarthāny eva yatas tadā // RATNA_04.52	T10D4158:120a-29	དེ་ཚེ་ལྷག་མས་ལྷག་མ་མིན་༎ གང་ཚེ་དེ་ཕྱིར་དོན་མེད་ཉིད་༎
T10nrat_4_u:104	 indriyair upalabdhasya viṣayasyākṛtiṃ manaḥ /	T10D4158:120a-31	དབང་པོ་ཡིས་ནི་མིག་གྱུར་པ་༎ འདས་པའི་ཡུལ་གྱི་རྣམ་པ་ལ་༎ ཡིད་ཀྱིས་དམིགས་ནས་རྟོགས་པ་ན་༎
T10nrat_4_u:105	 upalabhya vyatītasya kalpayan manyate sukhaṃ // RATNA_04.53	T10D4158:120a-34	བདེའོ་སྙམ་དུ་རློམ་པར་བྱེད་༎
T10nrat_4_u:106	 ekam arthaṃ vijānāti yady apy ekam ihendriyaṃ /	T10D4158:120a-35	འདི་ནི་དབང་པོ་གཅིག་གིས་ནི་༎ དོན་གཅིག་ཤེས་པ་གང་ཡིན་པ་༎
T10nrat_4_u:107	 tad apy arthaṃ vinā vyarthaṃ vyartho 'rtho 'pi ca tad vinā // RATNA_04.54	T10D4158:120a-37	དེ་ཡང་དོན་མེད་པར་དོན་མེད་༎ དོན་ཡང་དེ་མེད་པར་དོན་མེད་༎
T10nrat_4_u:108	 pratītya mātāpitarau yathoktaḥ putrasambhavaḥ /	T10D4158:120a-39	ཇི་ལྟར་ཕ་དང་མ་དག་ལ་༎ བརྟེན་ནས་བུ་ནི་འབྱུང་བཤད་པ་༎
T10nrat_4_u:109	 cakṣūrūpe pratītyaivam ukto vijñānasaṃbhavah // RATNA_04.55	T10D4158:120a-41	དེ་བཞིན་མིག་དང་གཟུགས་བརྟེན་ནས་༎
T10nrat_4_u:11	 jñātvā kuru hitāyedam ātmano jagato 'pi ca // RATNA_04.06	T10D4158:118b-11	མཁྱེན་པར་མཛོད་དེ་བདག་ཉིད་དང་༎ གཞན་ལ་སྨན་པར་འགྱུར་དེ་མཛོད་༎
T10nrat_4_u:110	 atītānāgatā vyarthāḥ viṣayāḥ sārdham indriyaiḥ /	T10D4158:120a-43	ཡུལ་ནི་འདས་དང་མ་འོངས་རྣམས་༎ དབད་པོ་དང་བཅས་དོན་མེད་ལ་༎
T10nrat_4_u:111	 taddvayānatiriktatvād vyarthā ye 'pi ca sāmpratāḥ // RATNA_04.56	T10D4158:120a-45	དེ་གཉིས་ལས་ཐ་དད་མེད་ཕྱིར་༎ གང་དག་ད་ལྟར་ཡང་དོན་མེད་༎
T10nrat_4_u:112	 alātacakraṃ gṛhṇāti yathā cakṣur viparyayāt /	T10D4158:120a-47	ཇི་ལྟར་མིག་ནི་འཁྲུལ་པ་ཡིས་༎ མགལ་མའི་འཁོར་ལོ་འཇིག་བྱེད་པ་༎
