src_segmentnr	src_original	tgt_segmentnr	tgt_original
GK16dkavy2pu:101	 iti vispaṣṭasādṛśyāt tattvākhyānopamaiva sā // 2.36 //  [- asādhāraṇopamā]	T07n797u_001:900	 attanāvasamañjātaṃ ityasādhāraṇopamā || 165 ||
GK16dkavy2pu:103	 candrāravindayoḥ kāntim atikramya mukhaṃ tava /	T07n797u_001:901	 kakṣāṃ candrāravidanyoratikramya mukhaṃ tava |
GK16dkavy2pu:104	 ātmanaivābhavat tulyam ity asādhāraṇopamā // 2.37 //	T07n797u_001:902	 ātmanaiva samaṃ jātam ityasādhāraṇopamā ||
GK16dkavy2pu:105	 [- abhūtopamā]  sarvapadmaprabhāsāraḥ samāhṛta iva kvacit /	T07n797u_001:903	 savbambhojappabhāsāro rāsibhūtova kattha ci |
GK16dkavy2pu:107	 tvadānanaṃ vibhātīti tām abhūtopamāṃ viduḥ // 2.38 //  [- asaṃbhāvitopamā]	T07n797u_001:904	 tavānanaṃ vibhātīti hoti bhūtopamā ayaṃ || 166 ||
GK16dkavy2pu:109	 candrabimbād iva viṣaṃ candanād iva pāvakaḥ /	T07n797u_001:905	 sarvāmbhojaprabāsāraḥ rāśibhūta iva kvacit |
GK16dkavy2pu:110	 paruṣā vāg ito vaktrād ity asaṃbhāvitopamā // 2.39 //	T07n797u_001:906	 tavānanaṃ vibhātīti bhātyabhūtopamā iyam ||
GK16dkavy2pu:112	 candanodakacandrāṃśu- candrakāntādiśītalaḥ /  sparśas tavety atiśayaṃ bodhayantī bahūpamā // 2.40 //	T07n797u_001:910	 samāsa pratyavādi śabdayogaṃ vināpi ca ||  bhiṃgānemāni cakkhūni nambujaṃ mukhamevidaṃ |
GK16dkavy2pu:115	 candrabimbād ivotkīrṇaṃ padmagarbhād ivoddhṛtam /  tava tanvaṅgi vadanam ity asau vikriyopamā // 2.41 //  [- mālopamā]	T07n797u_001:913	 bhṛṅgānemāni caūṣi nāmbujaṃ mukhameva tat |  suvyaktasaddaśārthena sā sarūpopamā matā ||
GK16dkavy2pu:118	 pūṣṇy ātapa ivāhnīva pūṣā vyomnīva vāsaraḥ /	T07n797u_001:915	 mayeva mukhāsobhāssetyalaṃ indu vikatthā |
GK16dkavy2pu:125	 bhramadbhṛṅgam ivālakṣya- kesaraṃ bhāti paṅkajam // 2.44 //  [- (2.) vākyārthopamā mit mehreren iva]	T07n797u_001:916	 yatombuje'pi sātthīti parikappopamā ayaṃ || 169 ||  mayyeva mukhaśobhāsyetyalamindu vikatthanā |
GK16dkavy2pu:37	 iti dharmopamā sākṣāt tulyadharmapradarśanāt // 2.15 //  [- vastūpamā]	T07n797u_001:867	 iti dhammopamā nāma tulyadhammanidassanā || 187 ||
GK16dkavy2pu:39	 rājīvam iva te vaktraṃ netre nīlotpale iva /	T07n797u_001:868	 vikāsi padmamivātisundaraṃ sugatānanam |
GK16dkavy2pu:40	 iyaṃ pratīyamānaika- dharmā vastūpamaiva sā // 2.16 //  [- viparyāsopamā]	T07n797u_001:869	 iti dharmopamānāma tulyadharmanidarśanāt ||  dhammahīnāmukhambhojasadisaṃ munino' iti |
GK16dkavy2pu:44	 [- anyo'nyopamā]  tavānanam ivāmbhojam ambojam iva te mukham /  ity anyo'nyopamā sāyam anyo'nyotkarṣaśaṃsinī // 2.18 //	T07n797u_001:871	 viparītopamā 'tulyaṃ ānanenambuja tava || 188 ||  dharmahīnā 'mukhāmbhoja saddaśaṃ tu muneriti' |
GK16dkavy2pu:48	 tvanmukhaṃ kamalenaiva tulyaṃ nānyena kenacit /	T07n797u_001:876	 'tavānanamivāmbhojamambhojamiva te mukham' |
GK16dkavy2pu:49	 ity anyasāmyavyāvṛtter iyaṃ sā niyamopamā // 2.19 //	T07n797u_001:877	 anyonyamupamā sāyaṃ anyonyasyopamānataḥ ||
GK16dkavy2pu:50	 [- aniyamopamā]  padmaṃ tāvat tavānveti mukham anyac ca tādṛśam /  asti ced astu tatkārīty asāv aniyamopamā // 2.20 //  [- samuccayopamā]	T07n797u_001:878	 yadi kiñci bhavembhojaṃ locanabhamuvibbhamaṃ |
GK16dkavy2pu:54	 samuccayopamāpy asti na kāntyaiva mukhaṃ tava /  hlādanākhyena cānveti karmaṇendum itīdṛśī // 2.21 //  [- atiśayopamā]  tvayy eva tvanmukhaṃ dṛṣṭaṃ dṛśyate divi candramāḥ /  iyaty eva bhidā nānyety asāv atiśayopamā // 2.22 //	T07n797u_001:879	 dhāretu mukhasobhantaṃ taveti sābbhutopamā || 160 ||
GK16dkavy2pu:59	 [- utprekṣitopamā]  mayy evāsyā mukhaśrīr ity alam indor vikatthanaiḥ /  padme 'pi sā yad asty evety asāv utprekṣitopamā // 2.23 //  [- adbhutopamā]  yadi kiṃcid bhavet padmaṃ subhru vibhrāntalocanam /	T07n797u_001:880	 'ambhojaṃ yadisyātkiñcillocanabhramavibhramam |
GK16dkavy2pu:64	 tat te mukhaśriyaṃ dhattām ity asāv adbhutopamā // 2.24 //  [- mohopamā]	T07n797u_001:881	 dhārayenmukhaśobhānte' tadā syādadbhutopamā ||
GK16dkavy2pu:66	 śaśīty utprekṣya tanvaṅgi tvanmukhaṃ tvanmukhāśayā /  indum apy anudhāvāmīty eṣā mohopamā smṛtā // 2.25 //  [- saṃśayopamā]  na padmasyendunigrāhyasy- endulajjākarī dyutiḥ /  atas tvanmukham evedam ity asau nirṇayopamā // 2.27 //	T07n797u_001:882	 sugandhisobhasampatti sasi raṃsuvirodhi ca |  mukhaṃ tavambujaṃ veti sā silesopamā matā || 161 ||
GK16dkavy2pu:74	 [- śleṣopamā]  śiśirāṃśupratispardhi śrīmat surabhigandhi ca /	T07n797u_001:884	 sugandhi śobhasampatti,  śaśiraśmivirodhi ca |
GK16dkavy2pu:76	 ambhojam iva te vaktram iti śleṣopamā smṛtā // 2.28 //	T07n797u_001:886	 mukhaṃ tavāmbujamiva sā hi śleṣopamāmatā ||
GK16dkavy2pu:77	 [- samānopamā]  sarūpaśabdavācyatvāt sā samānopamā yathā /	T07n797u_001:887	 sarūpasaddavāccatta sā santānopamā yathā |
GK16dkavy2pu:79	 bālevodyānamāleyaṃ sā(1) la()  nanaśobhinī // 2.29 //	T07n797u_001:888	 'bālāvuyyāna mālāyaṃ sālakānana sobhinī || 162 ||
GK16dkavy2pu:82	 padmaṃ bahurajaś candraḥ kṣayī tābhyāṃ tavānanam /	T07n797u_001:890	 'bālāgya dyānamāleyaṃ sālakānanaśobhinī ||  khayi cando bahurajaṃ padumaṃ tehi te mukhaṃ |
GK16dkavy2pu:83	 samānam api sotsekam iti nindopamā smṛtā // 2.30 //  [- praśaṃsopamā]	T07n797u_001:892	 samānaṃpi samukkaṃsītyayaṃ nindopamā matā || 163 ||
GK16dkavy2pu:85	 brahmaṇo 'py udbhavaḥ padmaṃ candraḥ śaṃbhuśirodhṛtaḥ /	T07n797u_001:893	 kṣayī candro bahurajaḥ padmaṃ tābhyāṃ tu te mukhaṃ |
GK16dkavy2pu:86	 tau tulyau tvanmukheneti sā praśaṃsopamocyate // 2.31 //	T07n797u_001:894	 samānamapi samutkarṣītyeṣā nindopamā matā ||  'asamattho muhenindu jina te paṭigajjituṃ |
GK16dkavy2pu:88	 candreṇa tvanmukhaṃ tulyam ity ācikhyāsu me manaḥ /	T07n797u_001:897	 asamartho mukhenenduḥ jina te pratigarjitum |
GK16dkavy2pu:97	 mṛgekṣaṇāṅkaṃ te vaktram mṛgeṇaivāṅkitaḥ śaśī /  na padmaṃ mukham evedaṃ na bhṛṅgau cakṣuṣī ime /	T07n797u_001:899	 kacchaṃ candāravindānaṃ atikkamma mukhaṃ tava |
