src_segmentnr	src_original	tgt_segmentnr	tgt_original
T06srabhusu:4246	 yena pudgalena pūrvamanyāsu jātiṣu rāga āsevito,  bhāvito,  bhavatyāyata(na)rāgaśca /  yena pudgalena dveṣaḥ pūrvamanyāsu jātiṣu āsevito,  bhāvito,  bahulīkṛtaḥ /  tena hetunā tena pratyayenaitarhi dveṣaṇīye vastuni tīvradveṣaśca bhavatyāyatadveṣaśca /  ayamucyate /  dveṣonmadaḥ pudgalaḥ /	T16D4367:263b-11	གང་ཟག་གང་གི་སྔོན་ཚེ་རབས་གཞན་དག་ཏུ་འདོད་ཆགས་དང་། ཞེ་སྡང་དང་། གཏི་མུག་དང་། ང་རྒྱལ་དང་། རྣམ་པར་རྟོག་པ་ཀུན་ཏུ་མ་བསྟེན་ཅིང་གོམས་པར་མ་བྱས་༎
T06srabhusu:4272	 vitarkonmadaḥ pudgalaḥ katamaḥ /  yena pudgalena pūrvamanyāsu jātiṣu vitarka āsevito,  bhāvito,  bahulīkṛtastena ca hetunā tena ca pratyayena etarhi vitarka sthānīye vastuni tīvravitarkaśca bhavatyāyatavitarkaśca [/  ] ayamucyate vitarkonmadaḥ / pudgalaḥ //  samaprāptaḥ pudgalaḥ katamaḥ /	T16D4367:263b-13	དེ་རྒྱུ་དེ་དང་རྐྱེན་དེས་ད་ལྟར་ཆགས་པར་འགྱུར་བ་དང་། ཞེ་སྡང་བར་འགྱུར་བ་དང་། རྨོངས་པར་འགྱུར་བ་དང་། ཁེངས་པར་འགྱུར་བ་དང་། རྣམ་པར་རྟོག་པ་དང་མཐུན་པའི་དངོས་པོ་ལ་འདོད་ཆགས་ཤས་ཆེན་པོ་དང་།
T06srabhusu:4290	 dveṣaṇīye vā vastuni,  manyanīye (mānanīye)  , vitarkaṇīye [vā vastuni] na tīvrarāgo bhavati /  nāpyāyatarāgaḥ /  na cāsya samudācarati rāgo,  ] yathā rāga evaṃ dveṣo,  moho,	T16D4367:263b-15	དངོས་པོ་དེས་དེ་ལས་འདོད་ཆགས་ཀུན་ཏུ་མི་འབྱུང་བ་མ་ཡིན་པ་དང་། འདོད་ཆགས་ཇི་ལྟ་བ་བཞིན་དུ་ཞེ་སྡང་དང་གཏི་མུག་དང་ང་རྒྱལ་དང་རྣམ་པར་རྟོག་པ་རྣམས་ཀྱང་དེ་བཞིན་ཏེ་།
T06srabhusu:4298	 māno, vitarkaḥ /  ayamucyate samaprāptaḥ pudgalaḥ /	T16D4367:263b-16	དེ་ནི་གང་ཟག་ཆ་མཉམ་པར་འགྱུར་བ་ཞེས་བྱའོ་༎
T06srabhusu:4300	 mandarajaskaḥ pudgalaḥ katamaḥ /	T16D4367:263b-17	གང་ཟག་ཉོན་མོངས་པ་ཆུང་བའི་རང་བཞིན་ཅན་གང་ཞེ་ན་༏
T06srabhusu:4301	 yena pudgalena pūrvamanyāsu jātiṣu na rāga āsevito bhavati,  bahulīkṛtaḥ /	T16D4367:263b-18	གང་ཟག་གང་གིས་སྔོན་ཚེ་རབས་གཞན་དག་ཏུ་འདོད་ཆགས་ཀུན་ཏུ་མ་བསྟེན་ཅིང་གོམས་པར་མ་བྱས་།
T06srabhusu:4303	 ādīnavataśca bahulaṃ dṛṣṭo bhavati /  vidūṣitaḥ santīritaḥ /  sa tena hetunā tena pratyayenaitarhi raṃjanīye vastuni samavahite,	T16D4367:264a-0	ལན་མང་དུ་མ་བྱས་ལ་ཉེས་དམིགས་སུ་ཡང་ལན་མང་དུ་མཐོང་ཞིང་སུན་ཀྱང་ཕྱིན་ཡང་དག་པར་རྟོགས་པས་དེ་རྒྱུ་དེ་དང་རྐྱེན་དེས་ད་ལྟར་ཆགས་པར་འགྱུར་པའི་དངོས་པོ་ཆེན་པོ་དང་། ༄༢༦༤ཨ་༌་༎
T06srabhusu:7830	 samabhāgacaritasya pudgalasya mandarajaskasya ca katamāni liṃgāni /  āha /	T16D4367:264a-3	དེ་ནི་གང་ཟག་ཉོན་མོངས་པ་ཆུང་བའི་རང་བཞིན་ཅན་ཞེས་བྱའོ་༎ ཞེས་གསུངས་སོ་༎
T06srabhusu:7832	 samabhāgacaritasya pudgalasya sarvāṇi tāni liṃgāni saṃvidyante /	T16D4367:264a-5	ཡང་ན་གང་ཟག་ཆ་མཉམ་པར་སྤྱད་པ་ལ་ནི་འདོད་ཆགས་ལ་སོགས་པ་སྤྱད་པ་དག་གི་རྟགས་གང་དག་ཡིན་པ་དེ་དག་ཐམས་ཅད་ཀྱང་ཡོད་མོད་ཀྱི་།
T06srabhusu:7834	 tāni rāgā[dī]ni tu nādhimātrāṇi,  na pradhānāni /  tathā rāgādicaritānāṃ samaprāptāni (Śbh_Sh 335)	T16D4367:264a-6	དེ་དག་ཇི་ལྟར་ཆགས་པ་ལ་སོགས་པ་སྤྱད་པ་དེ་དག་གི་ལྟར་ཆེ་བ་དང་བཙན་པ་ནི་མ་ཡིན་ཏེ་།
