src_segmentnr	src_original	tgt_segmentnr	tgt_original
T07yabhkvyu:35127	 prathame tāvad dhyāne vitarko vicāraś ca pratipakṣāṃgaṃ.	T02D1871:112a-5	། དང་པོ་ལ་སོགས་བསམ་གཏན་བཞི་༎ ཞེས་བྱ་བ་ལ་། དེ་ལ་གང་གིས་འདོད་པའི་ཁམས་ཀྱི་འདོད་ཆགས་དང་བྲལ་བ་དེ་ནི་བསམ་གཏན་དང་པོའོ་༎ གང་གིས་བསམ་གཏན་དང་པོའི་ཆགས་པ་དང་བྲལ་བ་དེ་ནི་གཉིས་པའོ་༎ གང་གིས་གཉིས་པ་ལས་འདས་པ་དེ་ནི་གསུམ་པའོ་༎
T07yabhkvyu:35129	 prītiḥ sukhaṃ cānuśaṃsāṃgaṃ.	T02D1871:112a-15	དགའ་བ་དང་བདེ་བ་ནི་ཕན་ཡོན་གྱི་ཡན་ལག་སྟེ་།
T07yabhkvyu:35130	 [Tib.343a] vitarkavicārābhyāṃ pratipakṣite vipakṣe tadvivekajaprītisukhalābhāt.	T02D1871:112a-16	མི་མཐུན་པའི་ཕྱོགས་སྤངས་པས་དེས་དབེན་པ་ལས་བྱུང་བའི་དགའ་བ་དང་བདེ་བ་ཐོབ་པའི་ཕྱིར་རོ་༎
T07yabhkvyu:35131	 cittaikāgratā tadubhayasaṃniśrayāṃgaṃ.	T02D1871:112a-17	སེམས་རྩེ་གཅིག་པ་ཉིད་ནི་དེ་གཉིས་ཀའི་རྟེན་གྱི་ཡན་ལག་སྟེ་།
T07yabhkvyu:35132	 saṃniśrayabalena vitarkādipravṛtter iti.	T02D1871:112a-18	ཏིང་ངེ་འཛིན་ལ་ཡང་དག་པར་བརྟེན་པའི་སྟོབས་ཀྱིས་གཉེན་པོ་དང་། ཕན་ཡོན་གྱི་ཡན་ལག་ལ་རབ་ཏུ་འཇུག་པའི་ཕྱིར་རོ་༎
T07yabhkvyu:35133	 tathā dvitīye dhyāne 'dhyātmasaṃprasādaḥ pratipakṣāṃgaṃ.	T02D1871:112a-19	གཉིས་པ་ལ་ནང་གི་བདག་ཉིད་ཡང་དག་པར་དང་བ་ནི་གཉེན་པོའི་ཡན་ལག་ཡིན་ཏེ་།
T07yabhkvyu:35134	 tena vitarkavicārapratipakṣaṇāt.	T02D1871:112a-20	དེས་རྟོག་པ་དང་དཔྱོད་པ་སྤོང་བའི་ཕྱིར་རོ་༎
T07yabhkvyu:35135	 prītisukhe cittaikāgratā ca śeṣe aṃge pūrvavat.	T02D1871:112a-22	ཡན་ལག་གི་གཉེན་པོ་ནི་སྔ་མ་དང་འདྲའོ་༎
T07yabhkvyu:35136	 tṛtīye dhyāne upekṣāsmṛtisaṃprajanyaṃ ca pratipakṣāṃgaḥ.	T02D1871:112a-23	གསུམ་པ་ལ་ནི་བཏང་སྙོམས་དང་། དྲན་པ་དང་ཤེས་བཞིན་ནི་གཉེན་པོའི་ཡན་ལག་སྟེ་།
T07yabhkvyu:35137	 taiḥ prītipratipakṣaṇāt.	T02D1871:112a-24	དེ་རྣམས་ཀྱིས་དགའ་བ་སྤོང་བའི་ཕྱིར་རོ་༎
T07yabhkvyu:35138	 sukhaṃ cittaikāgratā ca śeṣe aṃge yathākramaṃ pūrvavat.	T02D1871:112a-25	བདེ་བ་ནི་ཕན་ཡོན་གྱི་ཡན་ལག་གོ་༎ སེམས་རྩེ་གཅིག་པ་ཉིད་ནི་ཡན་ལག་གཅིག་སྟེ་སྔ་མ་བཞིན་ནོ་༎
T07yabhkvyu:35139	 caturthe dhyāne upekṣāpariśuddhiḥ smṛtipariśuddhiś ca pratipakṣāṃgaṃ.	T02D1871:112a-27	བཞི་པ་ལ་ནི་བཏང་སྙོམས་ཡོངས་སུ་དག་པ་དང་། དྲན་པ་ཡོངས་སུ་དག་པ་ནི་གཉེན་པོའི་ཡན་ལག་སྟེ་།
