src_segmentnr	src_original	tgt_segmentnr	tgt_original
K10vimkn_u:1339	 evam eva jarāvyādhimaraṇaduḥkhopaśamanād bodhisatvā ity ucyante /	T38n1775_005:0378a09_3	己及所親皆無復怨也。 如是兼除老病死者，菩薩之謂也。 生曰： 菩薩念眾生如親無異，若不除其老病死怨，便是己怨亦不除矣。
K10vimkn_u:1340	 Vkn 4.15 tena bodhisatvena vyādhitenaivaṃ pratyavekṣitavyam /	T38n1775_005:0378a13_10	彼有疾菩薩應復作是念：
K10vimkn_u:1341	 yathā mama vyādhir abhūto 'sann evaṃ sarvasatvānām api vyādhir abhūto 'sann iti /	T38n1775_005:0378a14_10	如我此病非真非有，眾生病亦非真非有。
K10vimkn_u:1351	 yathoktaṃ bhagavatā sa tāvad ātmanā baddhaḥ paraṃ bandhanān mocayiṣyatīti nādaṃ sthānaṃ vidyate /	T38n1775_005:0378b29_4	如佛所說： 若自有縛，能解彼縛無有是處； 若自無縛，能解彼縛斯有是處。
K10vimkn_u:1352	 yas tv ātmanā muktaḥ paraṃ bandhanān mocayiṣyatīti sthānam etad vidyate tasmān muktena bodhisatvena bhavitavyam,	T38n1775_005:0378c01_20	是故菩薩不應起縛。
K10vimkn_u:1354	 Vkn 4.16 tatra katamo bandhaḥ,	T38n1775_005:0378c02_3	何謂縛？
K10vimkn_u:1355	 katamo mokṣaḥ /	T38n1775_005:0378c02_7	何謂解。
K10vimkn_u:1356	 anupāyād bhavagatiparigraho bodhisatvasya bandhaḥ,	T38n1775_005:0378c02_10	肇曰： 將因縛解釋內調之義也。 貪著禪味是菩薩縛。
K10vimkn_u:1359	 upāyena dhyānasamādhyāsvādanatā mokṣaḥ /	T38n1775_005:0378c09_8	以方便生是菩薩解。
K10vimkn_u:1361	 upāyasaṃgṛhītā prajñā mokṣaḥ /  prajñayāsaṃgṛhīta upāyo bandhanam,  prajñāsaṃgṛhīta upāyo mokṣaḥ /  Vkn 4.17 tatra katamo 'nupāyasaṃgṛhītā prajñā bandhaḥ,	T38n1775_005:0378c13_12	又無方便慧縛，有方便慧解。 無慧方便縛，有慧方便解。
