src_segmentnr	src_original	tgt_segmentnr	tgt_original
K10nidansyu:1000	 evam ahaṃ na vadāmi /	K10D0340-2_H0346-2:15b-23	འོད་སྲུང་། ང་ནི་། དེ་སྐད་༄༡༦ཨ་༌༎ ཅེས་མི་ཟེར་རོ་༎
K10nidansyu:1001	 NidSa 20.13b anyā vedanā anyo vettīti yasyaivaṃ syāt parakṛtaṃ duḥkham	K10D0340-2_H0346-2:16a-2	འོད་སྲུང་། གང་གི་ཚོར་བ་ཡང་གཞན་ཡིན་ལ་། མྱོང་བ་ཡང་གཞན་ཡིན་ན་ནི་། དེ་ལྟ་མ་སྡུག་བསྔལ་གཞན་གྱིས་བྱས་པ་ཡིན་པར་འགྱུར་ན་།
K10nidansyu:1002	 evam ahaṃ na vadāmi /	K10D0340-2_H0346-2:16a-5	འོད་སྲུང་། ང་ནི་། དེ་སྐད་མི་ཟེར་རོ་༎
K10nidansyu:1003	 NidSa 20.13c vedanābhibhūtasyaivā sataḥ pare duḥkhaṃ samavadadhatīti yasyaivaṃ syāt svayaṃkṛtañ ca parakṛtañ ca duḥkham	K10D0340-2_H0346-2:16a-7	འོད་སྲུང་། གང་གི་ཚོར་བ་ཡང་དེ་ཉིད་ཡིན་ལ་། མྱོང་བ་ཡང་དེ་ཉིད་ཡིན་པ་དང་། གང་གི་ཚོར་བ་ཡང་གཞན་ཡིན་ལ༏་མྱོང་བ་ཡང་གཞན་ཡིན་ན་ནི་། དེ་ལྟ་ན་སྡུག་བསྔལ་རང་གིས་བྱས་པ་ཡིན་ལ་། གཞན་གྱིས་བྱས་པ་ཡང་ཡིན་པར་འགྱུར་ན་།
K10nidansyu:1004	 evam apy ahaṃ na vadāmi /	K10D0340-2_H0346-2:16a-11	འོད་སྲུང་། ང་ནི་། དེ་སྐད་མི་ཟེར་རོ༏་༏འོད་སྲུང་།
K10nidansyu:1005	 NidSa 20.13d dasatsu ca pratyayeṣu duḥkhāni santīti yasyaivaṃ syād asvayaṃkāraparakārahetusamutpannaṃ duḥkham	K10D0340-2_H0346-2:16a-13	གང་གི་སྡུག་བསྔལ་རྐྱེན་རྣམས་མེད་པར་བྱུང་བར་གྱུར་ན་ནི་། དེ་ལྟ་ན་སྡུག་བསྔལ་རང་གིས་བྱས་པ་དང་། གཞན་གྱིས་བྱས་པ་དང་། རྒྱུ་ལས་བྱུང་བ་ཡང་མ་ཡིན་པར་འགྱུར་ན་།
K10nidansyu:1006	 evam ahaṃ na vadāmi /	K10D0340-2_H0346-2:16a-15	འོད་སྲུང་། ང་ནི་། དེ་སྐད་མི་ཟེར་རོ་༎
K10nidansyu:1007	 NidSa 20.14 ity etāv ubhāv antāv anupagamya madhyamayā pratipadā tathāgato dharmaṃ deśayati /	K10D0340-2_H0346-2:16a-17	དེ་བཞིན་གཤེགས་པ་ནི་། མཐའ་དེ་གཉིས་ལ་མི་རྟེན་པར་དབུ་མའི་ལམ་གྱིས་ཆོས་སྟོན་ཅིང་།
K10nidansyu:1008	 yad utāsmin satīdaṃ bhavaty asyotpādād idam utpadyate pūrvavad yāvat samudayo nirodhaś ca bhavati /	K10D0340-2_H0346-2:16a-19	འདི་ལྟ་སྟེ༏་འདི་ཡོད་ན་འདི་འབྱུང་ལ་།
K10nidansyu:1009	 NidSa 20.15 asmin khalu dharmaparyāye bhāṣyamāṇe 'celakāśyapasya virajo vigatamalaṃ dharmeṣu dharmacakṣur utpannam /	K10D0340-2_H0346-2:17a-0	ཆོས་ཀྱི་རྣམ་༄༡༧ཨ་༌༎ གྲངས་འདི་བཤད་པ་ན་གཅེར་བུ་པ་འོད་སྲུང་དང་རུས་གཅིག་པ་ཆོས་རྣམས་ལ་ཆོས་ཀྱི་མིག་རྡུལ་མེད་ཅིང་དྲི་མ་དང་བྲལ་བ་སྐྱེས་སོ་༎
K10nidansyu:1010	 NidSa 20.16 athācelakāśyapo dṛṣṭadharmā prāptadharmā viditadharmā paryavagāḍhadharmā  tīrṇakāṅkṣas tīrṇavicikitso 'parapratyayo 'nanyaneyaḥ śāstuḥ śāsane dharmeṣu vaiśāradyaprāpto	K10D0340-2_H0346-2:17a-2	དེ་ནས་གཅེར་བུ་པ་འོད་སྲུང་དང་རུས་གཅིག་པས་ཆོས་མཐོང་། ཆོས་རྙེད་། ཆོས་རྟོགས་། ཆོས་ཀྱི་གཏིང་སླེབས་། སོམ་ཉི་ལས་བརྒལ་། ཐེ་ཚོམ་ལས་བརྒལ་ཏེ་གཞན་གྱི་དྲིང་མི་འཇོག་ཅིང་གཞན་གྱི་བཀྲི་བ་མེད་ལ་།
K10nidansyu:1012	 yena bhagavāṃs tenāñjaliṃ praṇamya bhagavantam idam avocat /	K10D0340-2_H0346-2:17a-7	སྟོན་པས་བསྟན་པའི་ཆོས་རྣམས་ལ་མི་འཇིགས་པ་ཐོབ་ནས་བཅོམ་ལྡན་འདས་ག་ལ་བ་དེ་ལོགས་སུ་ཐལ་མོ་སྦྱར་བ་བཏུད་དེ་བཅོམ་ལྡན་འདས་ལ་འདི་སྐད་ཅེས་གསོལ་ཏོ་༎
K10nidansyu:1013	 NidSa 20.17 abhikkrānto 'haṃ bhadanta abhikkrāntaḥ /	K10D0340-2_H0346-2:17a-8	བཙུན་པ་། བདག་ནི་། མངོན་པར་འཕགས་ལགས་སོ་༎ མངོན་པར་ཞུགས་པ་ལགས་སོ་༎
K10nidansyu:1014	 eṣo 'haṃ bhagavantaṃ śaraṇaṃ gacchāmi dharmaṃ ca bhikṣusaṃghaṃ ca /	K10D0340-2_H0346-2:17a-11	བཙུན་པ་། བདག་བཅོམ་ལྡན་འདས་ལ་སྐྱབས་སུ་མཆིས་པ་དང་། ཆོས་ལ་སྐྱབས་སུ་མཆིས་པ་དང་། དགེ་སློང་གི་དགེ་འདུན་ལ་སྐྱབས་སུ་མཆིས་པ་ལགས་ཏེ་།
K10nidansyu:1015	 upāsākaṃ ca māṃ dhārayādyāgreṇa yāvajjīvaṃ prāṇopetaṃ śaraṇagatam abhiprasannam /	K10D0340-2_H0346-2:17a-12	བདག་དགེ་བསྙེན་ལགས་པར་གཟུང་དུ་གསོལ་། བདག་མངོན་པར་དད་པར་གྱུར་ཏེ་། དེང་སླན་ཆད་སྙིང་ཐག་པ་ནས་སྐྱབས་སུ་མཆི་ལགས་སོ་༎
K10nidansyu:1016	 NidSa 20.18 athācelakāśyapo bhagavato bhāṣitam abhinandyānumodya bhagavatpādau śirasā vanditvā bhagavato 'ntikāt prakrāntaḥ /	K10D0340-2_H0346-2:17b-0	ཞེས་གསོལ་ནས་དེ་ལྟར་གཅེར་བུ་པ་འོད་སྲུང་དང་རུས་གཅིག་པ་བཅོམ་ལྡན་འདས་ཀྱིས་གསུངས་པ་ལ་མངོན་པར་སྟོད་ཅིང་རྗེས་སུ་ཡི་རང་ནས་བཅོམ་ལྡན་འདས་ཀྱི་ཞབས་ལ་མགོ་བོས་ཕྱག་འཚལ་ཏེ་༄༡༧བ་བཅོམ་ལྡན་འདས་ཀྱི་ཐད་ནས་སོང་ངོ་༎
K10nidansyu:1017	 NidSa 20.19 athācelakāśyapo 'ciraprakrānto bhagavato 'ntikād gavā taruṇavatsayā jīvitād vyaparopitaḥ /  tasya maraṇasamaye viprasannānīndriyāṇi pariśuddho mukhavarṇaḥ paryavadātas tvagvarṇaḥ /	K10D0340-2_H0346-2:17b-1	དེ་ནས་གཅེར་བུ་པ་འོད་སྲུང་དང་རུས་གཅིག་པ་བཅོམ་ལྡན་འདས་ཀྱི་ཐད་ནས་སོང་ནས་རིང་པོ་མ་ལོན་པར་བ་དྲུས་མ་ཞིག་གིས་བརྡུངས་ཏེ་བསད་ནས་དེ་འཆི་ཁར་དབང་པོ་རྣམས་དབ༹ངས་ཤིང་བཞིན་གྱི་མདོག་ཡོངས་སུ་དག་ལ་པགས་པའི་མདོག་དཀར་པོར་འདུག་གོ་།
K10nidansyu:1019	 NidSa 20.20 atha saṃbahulā bhikṣavaḥ pūrvāhṇe nivasya pātracīvaram ādāya rājagṛhaṃ piṇḍāya prāviśan /  aśrauṣuḥ saṃbahulā bhikṣavo rājagṛhaṃ piṇḍāya carantaḥ /	K10D0340-2_H0346-2:17b-3	དེ་ནས་དགེ་སློང་མང་པོ་དག་སྔ་དྲོ་ཤམ་ཐབས་དང་ཆོས་གོས་གྱོན་ནས་ལྷུང་བཟེད་ཐོགས་ཏེ་རྒྱལ་པོའི་ཁབ་ཏུ་བསོད་སྙོམས་ལ་དོང་ནས་དགེ་སློང་མང་པོ་རྒྱལ་པོའི་ཁབ་ཏུ་བསོད་སྙོམས་ལ་རྒྱུ་བ་ན་༎
K10nidansyu:1021	 yo 'sāv acelakāśyapo bhagavantaṃ rājagṛhe praśnaṃ pṛṣṭavān so 'ciraprakrānto bhagavato 'ntikād gavā taruṇavatsayā jīvitād vyaparopitaḥ /  tasya maraṇasamaye viprasannānīndriyāṇi pariśuddho mukhavarṇaḥ paryavadātas tvagvarṇaḥ /	K10D0340-2_H0346-2:17b-4	གཅེར་བུ་པ་འོད་སྲུང་དང་རུས་གཅིག་པས་ལམ་ཕྱེད་དེ་ཉིད་དུ་བཅོམ་ལྡན་འདས་ལ་ཞུ་བ་ཞུས་ཏེ་། དེ་བཅོམ་ལྡན་འདས་ཀྱི་ཐད་ནས་སོང་ནས་རིང་པོ་མ་ལོན་པར་བ་དྲུས་མས་བརྡུངས་ཏེ་བསད་ནས་དེ་འཆི་ཁར་དབང་པོ་རྣམས་དབ༹ངས་ཤིང་བཞིན་གྱི་མདོག་ཡོངས་སུ་དག་ལ་པགས་པའི་མདོག་དཀར་པོར་འདུག་གོ་ཞེས་ཐོས་སོ་༎
K10nidansyu:1023	 NidSa 20.21 śrutvā ca punā rājagṛhaṃ piṇḍāya caritvā kṛtabhaktakṛtyāḥ paścādbhaktapiṇḍapātaṃ pratikrāntāḥ /  pātracīvaraṃ pratiśamya pādau prakṣālya yena bhagavāṃs tenopajagmuḥ /  upetya bhagavatpādau śirasā vanditvaikānte nyaṣīdan /	K10D0340-2_H0346-2:17b-6	ཐོས་ནས་ཀྱང་རྒྱལ་པོའི་ཁབ་ནས་བསོད་སྙོམས་བླངས་ནས་ཟན་ཟོས་ཏེ་ཕྱིས་བསོད་སྙོམས་བླང་བ་སྤངས་ནས་ལྷུང་བཟེད་དང་ཆོས་གོས་བཞག་སྟེ་རྐང་པ་བཀྲུས་ནས་བཅོམ་ལྡན་འདས་ག་ལ་བ་དེར་དོང་སྟེ་ལྷགས་ནས་བཅོམ་ལྡན་འདས་ཀྱི་ཞབས་ལ་མགོ་བོས་ཕྱག་འཚལ་ཏེ་ཕྱོགས་གཅིག་ཏུ་འཁོད་དོ་༎
K10nidansyu:1026	 ekāntaniṣaṇṇāḥ saṃbahulā bhikṣavo bhagavantam idam avocan /	K10D0340-2_H0346-2:18a-0	ཕྱོགས་གཅིག་ཏུ་འཁོད་ནས་དགེ་སློང་མང་པོས་བཅོམ་ལྡན་འདས་ལ་འདི་༄༡༨ཨ་༌༎
K10nidansyu:1027	 NidSa 20.22 iha vayaṃ bhadanta saṃbahulā bhikṣavaḥ pūrvāhṇe nivasya pātracīvaram ādāya rājagṛhaṃ piṇḍāya prāviśāma /	K10D0340-2_H0346-2:18a-2	བཙུན་པ་། འདི་ན་བདག་ཅག་དགེ་སློང་མང་པོ་སྔ་དྲོ་ཤམ་ཐབས་དང་། ཆོས་གོས་གྱོན་ཏེ་ལྷུང་བཟེད་ཐོགས་ནས་རྒྱལ་པོའི་ཁབ་ཏུ་བསོད་སྙོམས་ལ་མཆིས་པ་ན་།
