src_segmentnr	src_original	tgt_segmentnr	tgt_original
K10sf277_sc:0	Agrajñasūtra Wal_1 bhavati sa samayo yad ayaṁ lokaḥ saṁvartate / saṁvartamāne loke yadbhūyasā satvā	K01D0001-3_H0001-3:385a-11	འཇིག་རྟེན་འདི་འཇིག་ཅིང་། འཇིག་རྟེན་ཞིག་ན་སེམས་ཅན་ཕལ་ཆེར་འོད་གསལ་གྱི་ལྷའི་རིས་སུ་སྐྱེ་བར་འགྱུར་ཏེ་།
K10sf277_sc:10	Wal_3 bhavati sa samayo yad ayaṁ loko vivartate / vivartamāne loke satvā āyuḥkṣayāt karmakṣayāt puṇyakṣayād ābhāsvarād devanikāyāc cavitvā ihatye manuṣyasabhāgatām āgaccanti / te	K01D0001-3_H0001-3:385b-16	འཇིག་རྟེན་གང་ཡིན་པ་འདི་འཆགས་ཤིང་འཇིག་རྟེན་ཆགས་ན་། དེ་ནས་སེམས་ཅན་ཁ་ཅིག་ཚེ་ཟད་། ལས་ཟད་། བསོད་ནམས་ཟད་ནས་འོད་གསལ་གྱི་ལྷའི་རིས་ནས་ཤི་འཕོས་ནས་འདི་ལྟ་བུར་མི་རྣམས་དང་སྐལ་བ་མཉམ་པར་འོང་ཞིང་།
K10sf277_sc:13	Wal_4 tena khalu samayena na sūryacandramasau prajñāyete na rātridivasaṁ na māsaṁ ardhamāsaṁ	K01D0001-3_H0001-3:386a-3	ནམ་མཁའ་ལ་འགྲོ་བ་། དགའ་བ་ཟ་ཞིང་དགའ་བའི་ཟས་ཀྱིས་ཚེ་རིང་ཞིང་ཡུན་རིང་དུ་གནས་པར་འགྱུར་རོ༏་༏དེའི་ཚེ་ཉི་མ་དང་ཟླ་བ་ཡང་འཇིག་རྟེན་དུ་མི་འབྱུང་སྟེ་། རྒྱུ་སྐར་རྣམས་ཀྱང་མེད་། སྐད་ཅིག་དང་། ཐང་ཅིག་དང་། ཡུད་ཙམ་ཡང་མེད་། མཚན་མོ་དང་། ཉིན་མོ་ཡང་མེད་།
K10sf277_sc:14	na ṛtuṁ na kṣaṇalavamuhūrtaṁ prajñāyante … na strī na pumān / satvaḥ satva ity ekasaṁkhyāṁ gacchati /	K01D0001-3_H0001-3:386a-8	ཟླ་བ་དང་། ཟླ་བ་ཕྱེད་དང་། དུས་ཚིགས་དང་། ལོ་རྣམས་ཀྱང་འཇིག་རྟེན་དུ་འབྱུང་བ་མེད་དོ་༎ སྐྱེས་པ་དང་། བུད་མེད་དུ་མངོན་པ་ཡང་མེད་ཀྱི་། སེམས་ཅན་སེམས་ཅན་ཞེས་བྱ་བའི་གྲངས་སུ་འགྲོའོ་༎
K10sf277_sc:15	Wal_5 athānyatamo lolupajātīyaḥ satvaḥ aṁgulyagreṇa pṛthivīrasam āsvādayati / yathā yathāsvādayati	K01D0001-3_H0001-3:386a-12	དེ་ནས་སེམས་ཅན་བརྐམ་ཆགས་ཀྱི་རང་བཞིན་ཅན་ཞིག་གིས་། མཛུབ་མོའི་རྩེ་མོས་སའི་བཅུད་མྱོང་བར་བྱེད་དོ་༎
K10sf277_sc:16	tathā tathā pratikāṁkṣati / yathā yathā pratikāṁkṣati tathā tathā kabaḍiṁkāropakrameṇa praparibhuktaḥ /	K01D0001-3_H0001-3:386a-14	ཇི་ལྟ་ཇི་ལྟར་མྱངས་པ་དེ་ལྟ་དེ་ལྟར་སྲེད་དོ་༎ ཇི་ལྟ་ཇི་ལྟར་སྲེད་པ་དེ་ལྟ་དེ་ལྟར་ཁམ་གྱི་ཟས་རིམ་གྱིས་ཟའོ་༎
K10sf277_sc:17	Wal_6 adrākṣur anyatame satvās taṁ satvaṁ kabaḍiṅkāropakrameṇa pṛthivīrasaṁ paribhuñjānam /	K01D0001-3_H0001-3:386a-16	སེམས་ཅན་གཞན་དག་གིས་ཀྱང་སེམས་ཅན་དེ་མཛུབ་མོའི་རྩེ་མོས་སའི་བཅུད་མྱོང་བར་བྱེད་དེ་། ཇི་ལྟ་ཇི་ལྟར་མྱངས་པ་དེ་ལྟ་དེ་ལྟར་སྲེད་ལ་། ཇི་ལྟ་ཇི་ལྟར་སྲེད་པ་དེ་ལྟ་དེ་ལྟར་ཁམ་གྱི་ཟས་རིམ་གྱིས་ཟ་བ་མཐོང་ངོ་༎
K10sf277_sc:18	dṛṣṭvā ca te ’pi satvā aṁgulyāgreṇa pṛthivīrasam āsvādayanti / yathā yathāsvādayanti	K01D0001-3_H0001-3:386a-19	མཐོང་ནས་དེ་རྣམས་ཀྱིས་ཀྱང་མཛུབ་མོའི་རྩེ་མོས་སའི་བཅུད་མྱོང་བར་རྩོམ་སྟེ་།
K10sf277_sc:19	pūrvavad yāvad kabaḍiṅkāropakrameṇa praparibhuktāḥ / yataś ca te satvā taṁ pṛthivīrasaṁ	K01D0001-3_H0001-3:386a-20	ཇི་ལྟ་ཇི་ལྟར་མྱངས་པ་དེ་ལྟ་དེ་ལྟར་སྲེད་དོ་༎ ཇི་ལྟ་ཇི་ལྟར་སྲེད་པ་དེ་ལྟ་དེ་ལྟར་ཁམ་གྱི་ཟས་རིམ་གྱིས་ཟའོ་༎ གང་གི་ཚེ་སེམས་ཅན་དེ་རྣམས་ཀྱིས་སའི་བཅུད་ལ་ཁམ་གྱི་ཟས་རིམ་གྱིས་ཟོས་པ་དེའི་༄༣༨༦བ་ཚེ་དེ་རྣམས་ཀྱི་ལུས་ལ་མཁྲང་བ་དང་ལྕི་བ་ཞུགས་པར་གྱུར་ཏོ་༎
K10sf277_sc:2	ābhāsvare devanikāye upapadyante / te tatra bhavanti rūpiṇo manomayā avikalā ahīnendriyāḥ	K01D0001-3_H0001-3:385a-13	དེ་རྣམས་དེ་ན་ཡིད་ལས་བྱུང་བའི་གཟུགས་ཕུན་སུམ་ཚོགས་པ་།
