src_segmentnr	src_original	tgt_segmentnr	tgt_original
K02sspp2_3u:1000	 na prakṛtiśūnyatāṃ śūnyeti vikalpayiṣyanti,  na śūnyatāṃ prakṛtiśūnyateti vikalpayiṣyanti,  na sarvadharmaśūnyatāṃ śūnyeti vikalpayiṣyanti,  na śūnyatāṃ sarvadharmaśūnyateti vikalpayiṣyanti,  na svalakṣaṇaśūnyatāṃ śūnyeti vikalpayiṣyanti,  na śūnyatāṃ svalakṣaṇaśūnyateti vikalpayiṣyanti,  nānupalambhaśūnyatāṃ śūnyeti vikalpayiṣyanti,  na śūnyatām anupalambhaśūnyateti vikalpayiṣyanti,  nābhāvaśūnyatāṃ śūnyeti vikalpayiṣyanti,  na śūnyatām abhāvaśūnyateti vikalpayiṣyanti,  na śūnyatām abhāvasvabhāvaśūnyateti vikalpayiṣyanti,	T03D3790-1:126a-5	ཆེན་པོ་སྟོང་པ་ཉིད་ལ་སྟོང་པ་ཉིད་སྟོང་པ་ཉིད་དུ་ཡང་དག་པར་རྗེས་སུ་མི་མཐོང་། སྟོང་པ་ཉིད་སྟོང་པ་ཉིད་ལ་ཆེན་པོ་སྟོང་པ་ཉིད་དུ་ཡང་དག་པར་རྗེས་སུ་མི་མཐོང་། དོན་དམ་པ་སྟོང་པ་ཉིད་ལ་ཆེན་པོ་སྟོང་པ་ཉིད་དུ་ཡང་དག་པར་རྗེས་སུ་མི་མཐོང་།
K02sspp2_3u:1016	 na bahirdhāśūnyatām ānimittam iti vikalpayiṣyanti,  nānimittaṃ bahirdhāśūnyateti vikalpayiṣyanti,  nādhyātmabahirdhāśūnyatām ānimittam iti vikalpayiṣyanti,  nānimittam adhyātmabahirdhāśūnyateti vikalpayiṣyanti,  na śūnyatāśūnyatām ānimittam iti vikalpayiṣyanti,  nānimittaṃ śūnyatāśūnyateti vikalpayiṣyanti,  na mahāśūnyatām ānimittam iti vikalpayiṣyanti,  nānimittaṃ mahāśūnyateti vikalpayiṣyanti,	T03D3790-1:126a-8	ཆེན་པོ་སྟོང་པ་ཉིད་ལ་དོན་དམ་པ་སྟོང་པ་ཉིད་དུ་ཡང་དག་པར་རྗེས་སུ་མི་མཐོང་།
K02sspp2_3u:1024	 na paramārthaśūnyatām ānimittam iti vikalpayiṣyanti,  nānimittaṃ paramārthaśūnyateti vikalpayiṣyanti,  na saṃskṛtaśūnyatām ānimittam iti vikalpayiṣyanti,  nānimittaṃ saṃskṛtaśūnyateti vikalpayiṣyanti,  nāsaṃskṛtaśūnyatām ānimittam iti vikalpayiṣyanti,  nānimittam asaṃskṛtaśūnyateti vikalpayiṣyanti,  nātyantaśūnyatām ānimittam iti vikalpayiṣyanti,  nānimittam atyantaśūnyateti vikalpayiṣyanti,  nānimittam anavarāgraśūnyateti vikalpayiṣyanti,  nānavakāraśūnyatām ānimittam iti vikalpayiṣyanti,  nānimittam anavakāraśūnyateti vikalpayiṣyanti,	T03D3790-1:126a-9	འདུས་བྱས་སྟོང་པ་ཉིད་ལ་དོན་དམ་པ་སྟོང་པ་ཉིད་དུ་ཡང་དག་པར་རྗེས་སུ་མི་མཐོང་། དོན་དམ་པ་སྟོང་པ་ཉིད་ལ་འདུས་བྱས་སྟོང་པ་ཉིད་དུ་ཡང་དག་པར་རྗེས་སུ་མི་མཐོང་།
K02sspp2_3u:1057	 na śūnyatāśūnyatām apraṇihitam iti vikalpayiṣyanti,  nāpraṇihitaṃ śūnyatāśūnyateti vikalpayiṣyanti,  na mahāśūnyatām apraṇihitam iti vikalpayiṣyanti,  nāpraṇihitaṃ mahāśūnyateti vikalpayiṣyanti,  na paramārthaśūnyatām apraṇihitam iti vikalpayiṣyanti,  nāpraṇihitaṃ paramārthaśūnyateti vikalpayiṣyanti,  na saṃskṛtaśūnyatām apraṇihitam iti vikalpayiṣyanti,  nāpraṇihitaṃ saṃskṛtaśūnyateti vikalpayiṣyanti,  nāsaṃskṛtaśūnyatām apraṇihitam iti vikalpayiṣyanti,  nāpraṇihitam asaṃskṛtaśūnyateti vikalpayiṣyanti,  nātyantaśūnyatām apraṇihitam iti vikalpayiṣyanti,  nāpraṇihitam atyantaśūnyateti vikalpayiṣyanti,	T03D3790-1:126a-11	འདུས་མ་བྱས་སྟོང་པ་ཉིད་ལ་འདུས་བྱས་སྟོང་པ་ཉིད་དུ་ཡང་དག་པར་རྗེས་སུ་མི་མཐོང་།
K02sspp2_3u:1070	 nāpraṇihitam anavarāgraśūnyateti vikalpayiṣyanti,  nānavakāraśūnyatām apraṇihitam iti vikalpayiṣyanti,  nāpraṇihitam anavakāraśūnyateti vikalpayiṣyanti,  na prakṛtiśūnyatām apraṇihitam iti vikalpayiṣyanti,  nāpraṇihitaṃ prakṛtiśūnyateti vikalpayiṣyanti,  na svalakṣaṇaśūnyatām apraṇihitam iti vikalpayiṣyanti,  nāpraṇihitaṃ svalakṣaṇaśūnyateti vikalpayiṣyanti,  nānupalambhaśūnyatām apraṇihitam iti vikalpayiṣyanti,  nāpraṇihitam anupalambhaśūnyateti vikalpayiṣyanti,  nābhāvaśūnyatām apraṇihitam iti vikalpayiṣyanti,  nāpraṇihitam abhāvaśūnyateti vikalpayiṣyanti,	T03D3790-1:126a-12	འདུས་བྱས་སྟོང་པ་ཉིད་ལ་འདུས་མ་བྱས་སྟོང་པ་ཉིད་དུ་ཡང་དག་པར་རྗེས་སུ་མི་མཐོང་།
K02sspp2_3u:1084	 nāpraṇihitaṃ svabhāvaśūnyateti vikalpayiṣyanti,  nābhāvasvabhāvaśūnyatām apraṇihitam iti vikalpayiṣyanti,  nāpraṇihitam abhāvasvabhāvaśūnyateti vikalpayiṣyanti,  nādhyātmaśūnyatām anutpāda iti vikalpayiṣyanti,  nānutpādam adhyātmaśūnyateti vikalpayiṣyanti,  na bahirdhāśūnyatām anutpāda iti vikalpayiṣyanti,  nānutpādaṃ bahirdhāśūnyateti vikalpayiṣyanti,  nādhyātmabahirdhāśūnyatām (ŚsP_II-3_23)	T03D3790-1:126a-13	མཐའ་ལས་འདས་པ་སྟོང་པ་ཉིད་ལ་འདུས་མ་བྱས་སྟོང་པ་ཉིད་དུ་ཡང་དག་པར་རྗེས་སུ་མི་མཐོང་། འདུས་མ་བྱས་སྟོང་པ་ཉིད་ལ་མཐའ་ལས་འདས་པ་སྟོང་པ་ཉིད་དུ་ཡང་དག་པར་རྗེས་སུ་མི་མཐོང་།
K02sspp2_3u:1098	 na paramārthaśūnyatām anutpāda iti vikalpayiṣyanti,  nānutpādaṃ paramārthaśūnyateti vikalpayiṣyanti,  na saṃskṛtaśūnyatām anutpāda iti vikalpayiṣyanti,  nānutpādaṃ saṃskṛtaśūnyateti vikalpayiṣyanti,  nāsaṃskṛtaśūnyatām anutpāda iti vikalpayiṣyanti,  nānutpādam asaṃskṛtaśūnyateti vikalpayiṣyanti,  nātyantaśūnyatām anutpāda iti vikalpayiṣyanti,  nānutpādam atyanaśūnyateti vikalpayiṣyanti,  nānavarāgraśūnyatām anutpāda iti vikalpayiṣyanti,  nānutpādam anavarāgraśūnyateti vikalpayiṣyanti,  nānavakāraśūnyatām anutpāda iti vikalpayiṣyanti,	T03D3790-1:126a-15	ཐོག་མ་དང་ཐ་མ་མེད་པ་སྟོང་པ་ཉིད་ལ་མཐའ་ལས་འདས་པ་སྟོང་པ་ཉིད་དུ་ཡང་དག་པར་རྗེས་སུ་མི་མཐོང་། མཐའ་ལས་འདས་པ་སྟོང་པ་ཉིད་ལ་ཐོག་མ་དང་ཐ་མ་མེད་པ་སྟོང་པ་ཉིད་དུ་ཡང་དག་པར་རྗེས་སུ་མི་མཐོང་། དོར་བ་མེད་པ་སྟོང་པ་ཉིད་ལ་ཐོག་མ་དང་ཐ་མ་མེད་པ་སྟོང་པ་ཉིད་དུ་ཡང་དག་པར་རྗེས་སུ་མི་མཐོང་།
K02sspp2_3u:1112	 na sarvadharmaśūnyatām anutpāda iti vikalpayiṣyanti,  nānutpādaṃ sarvadharmaśūnyateti vikalpayiṣyanti,  na svalakṣaṇaśūnyatām anutpāda iti vikalpayiṣyanti,  nānutpādam abhāvaśūnyateti vikalpayiṣyanti,  na svabhāvaśūnyatām anutpāda iti vikalpayiṣyanti,  nānutpādaṃ svabhāvaśūnyateti vikalpayiṣyanti,  nābhāvasvabhāvaśūnyatām anutpāda iti vikalpayiṣyanti,  nānutpādam abhāvasvabhāvaśūnyateti vikalpayiṣyanti,  nādhyātmaśūnyatām anirodha iti vikalpayiṣyanti,  nānirodham adhyātmaśūnyateti vikalpayiṣyanti,  na bahirdhāśūnyatām anirodha iti vikalpayiṣyanti,  nānirodhaṃ bahirdhāśūnyateti vikalpayiṣyanti,  nādhyātmabahirdhāśūnyatām anirodha iti vikalpayiṣyanti,  nānirodham adhyātmabahirdhāśūnyateti vikalpayiṣyanti,	T03D3790-1:126a-18	ཐོག་མ་དང་ཐ་མ་མེད་པ་སྟོང་པ་ཉིད་ལ་དོར་བ་མེད་པ་སྟོང་པ་ཉིད་དུ་ཡང་དག་པར་རྗེས་སུ་མི་མཐོང་།
K02sspp2_3u:1136	 na saṃskṛtaśūnyatām anirodha iti vikalpayiṣyanti,  nānirodhaṃ saṃskṛtaśūnyateti vikalpayiṣyanti,  nāsaṃskṛtaśūnyatām anirodha iti vikalpayiṣyanti,  nānirodham asaṃskṛtaśūnyateti vikalpayiṣyanti, (ŚsP_II-3_24)  nātyantaśūnyatām anirodha iti vikalpayiṣyanti,  nānirodham atyantaśūnyateti vikalpayiṣyanti,  nānavarāgraśūnyatām anirodha iti vikalpayiṣyanti,  nānirodham anavarāgraśūnyateti vikalpayiṣyanti,  nānavakāraśūnyatām anirodha iti vikalpayiṣyanti,  nānirodham anavakāraśūnyateti vikalpayiṣyanti,  na prakṛtiśūnyatām anirodha iti vikalpayiṣyanti,  nānirodhaṃ prakṛtiśūnyateti vikalpayiṣyanti,	T03D3790-1:126a-19	རང་བཞིན་སྟོང་པ་ཉིད་ལ་དོར་བ་མེད་པ་སྟོང་པ་ཉིད་དུ་ཡང་དག་པར་རྗེས་སུ་མི་མཐོང་། དོར་བ་མེད་པ་སྟོང་པ་ཉིད་ལ་རང་བཞིན་སྟོང་པ་ཉིད་དུ་ཡང་དག་པར་རྗེས་སུ་མི་མཐོང་།
K02sspp2_3u:1148	 na sarvadharmaśūnyatām anirodha iti vikalpayiṣyanti,  nānirodhaṃ sarvadharmaśūnyateti vikalpayiṣyanti,  na svalakṣaṇaśūnyatām anirodha iti vikalpayiṣyanti,  nānirodhaṃ svalakṣaṇaśūnyateti vikalpayiṣyanti,  nānupalambhaśūnyatām anirodha iti vikalpayiṣyanti,  nānirodham anupalambhaśūnyateti vikalpayiṣyanti,  nābhāvaśūnyatām anirodha iti vikalpayiṣyanti,  nānirodham abhāvaśūnyateti vikalpayiṣyanti,  na svabhāvaśūnyatām anirodha iti vikalpayiṣyanti,  nānirodhaṃ svabhāvaśūnyateti vikalpayiṣyanti,  nābhāvasvabhāvaśūnyatām anirodha iti vikalpayiṣyanti,	T03D3790-1:126a-21	ཆོས་ཐམས་ཅད་སྟོང་པ་ཉིད་ལ་རང་བཞིན་སྟོང་པ་ཉིད་དུ་ཡང་དག་པར་རྗེས་སུ་མི་མཐོང་། རང་བཞིན་སྟོང་པ་ཉིད་ལ་ཆོས་ཐམས་ཅད་སྟོང་པ་ཉིད་དུ་ཡང་དག་པར་རྗེས་སུ་མི་མཐོང་།
