src_segmentnr	src_original	tgt_segmentnr	tgt_original
T04canprasu:6366	 kathaṃ ca bhagavan sadāpraruditena bodhisattvena mahāsattvena iyaṃ prajñāpāramitā paryeṣitā?	K05D0010-3_H0012-3:281a-2	བཅོམ་ལྡན་འདས་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་རྟག་ཏུ་ངུས་། ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་འདི་ཡོངས་སུ་འཚོལ་བ་ན་ཇི་ལྟར་ཡོངས་སུ་བཙལ་ལགས་།
T04canprasu:6367	 evamukto bhagavānāyuṣmantaṃ subhūtiṃ sthavirametadavocat- sadāpraruditena bodhisattvena	K05D0010-3_H0012-3:281a-5	དེ་སྐད་ཅེས་གསོལ་པ་དང་། བཅོམ་ལྡན་འདས་ཀྱིས་ཚེ་དང་ལྡན་པ་རབ་འབྱོར་ལ་འདི་སྐད་ཅེས་བཀའ་སྩལ་ཏོ་༎
T04canprasu:6368	 mahāsattvena pūrvaṃ prajñāpāramitāṃ paryeṣamāṇena kāye 'narthikena jīvitanirapekṣeṇa	K05D0010-3_H0012-3:281a-6	བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་རྟག་ཏུ་ངུ་སྔོན་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་འདི་ཡོངས་སུ་འཚོལ་བ་ན་། ལུས་ལ་ཆེད་ཆེར་མི་འཛིན་། སྲོག་ལ་མི་ལྟ་།
T04canprasu:6369	 lābhasatkāraślokeṣvaniśritena paryeṣamāṇena paryeṣitā /	K05D0010-3_H0012-3:281a-9	རྙེད་པ་དང་། བཀུར་སྟི་དང་། ཚིགས་སུ་བཅད་པ་དག་ལ་མི་གནས་པར་ཡོངས་སུ་བཙལ་བས་ཡོངས་སུ་བཙལ་ཏོ་༎
T04canprasu:6370	 tena prajñāpāramitāṃ paryeṣamāṇena araṇyagatena antarīkṣānnirghoṣaḥ śruto 'bhūt- gaccha kulaputra pūrvasyāṃ diśi /	K05D0010-3_H0012-3:281a-10	དེ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ཡོངས་སུ་འཚོལ་ཞིང་འབྲོག་དགོན་པ་ཞིག་ཏུ་ཕྱིན་པ་ན་། བར་སྣང་ལས་སྒྲ་ཐོས་པར་གྱུར་ཏེ་། རིགས་ཀྱི་བུ་།
T04canprasu:6371	 tatra prajñāpāramitāṃ śroṣyasi /	K05D0010-3_H0012-3:281a-13	ཤར་ཕྱོགས་སུ་སོང་ཞིག་དང་། ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ཐོས་པར་འགྱུར་གྱི་།
T04canprasu:6372	 tathā ca gaccha yathā na kāyaklamathamanasikāramutpādayasi,  na styānamiddhamanasikāramutpādayasi,  na bhojanamanasikāramutpādayasi,	K05D0010-3_H0012-3:281a-14	ཅི་ནས་ལུས་ངལ་བ་ཡིད་ལ་བྱེད་པ་མི་བསྐྱེད་པ་དང་། གཉིད་དང་རྨུགས་པ་ཡིད་ལ་བྱེད་པ་མི་བསྐྱེད་པ་དང་། བཟའ་བ་ཡིད་ལ་བྱེད་པ་མི་བསྐྱེད་པ་དང་། བཏུང་བ་ཡིད་ལ་བྱེད་པ་མི་བསྐྱེད་པ་དང་། མཚན་མོ་ཡིད་ལ་བྱེད་པ་མི་བསྐྱེད་པ་༄༢༨༡བ་དང༏་ཉིན་མོ་ཡིན་ལ་བྱེད་པ་མི་བསྐྱེད་པ་དང་། གྲང་བ་ཡིད་ལ་བྱེད་པ་མི་བསྐྱེད་པ་དང་། ཚ་བ་ཡིད་ལ་བྱེད་པ་མི་བསྐྱེད་པ་དེ་ལྟར་སོང་ཞིག་།
T04canprasu:6375	 yāvat mā kvaciccittaṃ praṇidhā adhyātmaṃ vā bahirdhā vā /	K05D0010-3_H0012-3:281b-1	ནང་དང་ཕྱི་རོལ་གང་ལའང་སེམས་སྨོན་པར་མ་བྱེད་ཅིག་། རིགས་ཀྱི་བུ་།
T04canprasu:6377	 gāḥ, mā dakṣiṇena,  mā paścimena,  mā uttareṇa,  mā urdhvaṃ mā adhaḥ,	K05D0010-3_H0012-3:281b-3	ག-ཡས་ག-ཡོན་དུ་མ་བལྟ་བར་སོང་ཞིག་། ནུབ་དང་། བྱང་དང་། སྟེང་དང་། འོག་དང་། ཕྱོགས་མཚམས་སུའང་མ་བལྟ་བར་སོང་ཞིག་།
T04canprasu:6401	 atha khalu sadāprarudito bodhisattvo mahāsattvaḥ tīkṣṇaṃ śastraṃ gṛhītvā samantādātmānaṃ viddhā samantatastaṃ pṛthivīpradeśaṃ svakena rudhireṇāsiñcadityādi  atha khalu sadāprarudito bodhisattvo mahāsattvaḥ sahadarśanādeva dharmodgatasya bodhisattvasya	K05D0010-3_H0012-3:313a-8	མདུན་གྱིས་བལྟས་ནས་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་སྟོན་ཏོ་༎ དེ་ནས་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་རྟག་ཏུ་ངུས་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་ཆོས་འཕགས་མཐོང་མ་ཐག་ཏུ་།
