src_segmentnr	src_original	tgt_segmentnr	tgt_original
K01vinv171u:5392	 rājagṛhān niṣkramya yena bhagavāṃs tenopasaṅkrāntaḥ;  upasaṅkramya bhagavataḥ pādau śirasā vanditvā ekānte niṣaṇṇaḥ;	K01D0003-4_H0003-4:121a-15	དེ་དུས་གཞན་ཞིག་ན་བཅོམ་ལྡན་འདས་ག་ལ་བ་དེར་སོང་སྟེ་ཕྱིན་ནས་བཅོམ་ལྡན་འདས་ཀྱི་ཞབས་གཉིས་ལ་མགོ་བོས་ཕྱག་འཚལ་ཏེ་མཐའ་གཅིག་ཏུ་འདུག་གོ་།
K01vinv171u:5394	 ekāntaniṣaṇṇaṃ rājānaṃ māgadhaṃ śreṇyaṃ bimbisāraṃ bhagavān ramyayā kathayā sandarśayati,  samādāpayati,	K01D0003-4_H0003-4:121a-16	མཐའ་གཅིག་ཏུ་འདུག་ནས་བཅོམ་ལྡན་འདས་ཁྱིམ་བདག་བཟང་སྦྱིན་ལ་ཆོས་དང་ལྡན་པའི་བཀའ་མཆིད་ཀྱིས་ཡང་དག་པར་སྟོན་པར་མཛད་། ཡང་དག་པར་འཛིན་དུ་འཇུག་པར་མཛད་།
K01vinv171u:5397	 saṃpraharṣayati;  anekaparyāyeṇa dharmyayā kathayā sandarśya samādāpya samuttejya saṃpraharṣya tūṣṇīm;	K01D0003-4_H0003-4:121a-18	ཡང་དག་པར་གཟེངས་བསྟོད་པར་མཛད་། ཡང་དག་པར་རབ་ཏུ་དགའ་བར་མཛད་དོ་༎ རྣམ་གྲངས་དུ་མར་ཆོས་དང་ལྡན་པའི་བཀའ་མཆིད་ཀྱིས་ཡང་དག་པར་བསྟན་།
K01vinv171u:5400	 utthāyāsanād ekāṃśam uttarāsangaṃ kṛtvā yena bhagavāṃs tenāñjaliṃ praṇamayya bhagavantam idam avocat:  adhivāsayatu me bhagavāṃś śvo 'ntargṛhe bhaktena sārdhaṃ bhikṣusaṅghena:	K01D0003-4_H0003-4:121a-22	ཡང་དག་པར་གཟེངས་བསྟོད་། དེ་ནས་ཁྱིམ་བདག་བཟང་སྦྱིན་སྟན་ལས་ལངས་ཏེ་བླ་གོས་ཕྲག་པ་གཅིག་ཏུ་བྱས་ནས་བཅོམ་ལྡན་འདས་ག་ལ་བ་དེ་ལོགས་སུ་ཐལ་མོ་སྦྱར་བ་བཏུད་ནས་བཅོམ་ལྡན་འདས་ལ་འདི་སྐད་ཅེས་གསོལ་ཏོ་༎ བཅོམ་ལྡན་འདས་དགེ་སློང་གི་དགེ་འདུན་དང་བཅས་པས་སང་བདག་གི་སྡུམ་པར་གདུགས་ཚོད་གསོལ་བར་ཅི་གནང་།
K01vinv171u:5402	 adhivāsayati bhagavān rājño māgadhasya śreṇyasya bimbisārasya tūṣṇimbhāvena; )	K01D0003-4_H0003-4:121b-3	བཅོམ་ལྡན་འདས་ཀྱིས་ཁྱིམ་བདག་བཟང་སྦྱིན་ལ་ཅང་མི་གསུང་བས་གནང་ངོ་༎
K01vinv171u:5403	 atha rājā māgadhaḥ śreṇyo bimbisāro bhagavatas tūṣṇīṃbhāvenādhivāsanāṃ viditvā,  bhagavataḥ pādau śirasā vanditvā utthāyāsanāt prakrāntaḥ;	K01D0003-4_H0003-4:121b-4	དེ་ནས་ཁྱིམ་བདག་བཟང་སྦྱིན་གྱིས་བཅོམ་ལྡན་འདས་ཅང་མི་གསུང་བས་གནང་བར་རིག་ནས་བཅོམ་ལྡན་འདས་ཀྱི་ཞབས་གཉིས་ལ་མགོ་བོས་ཕྱག་འཚལ་ཏེ་བཅོམ་ལྡན་འདས་ཀྱི་སྤྱན་སྔ་ནས་སོང་ངོ་༎
K01vinv171u:5405	 rājā māgadhaḥ śreṇyo bimbisāras tām eva rātriṃ śuci praṇītaṃ khādanīyabhojanīyaṃ	K01D0003-4_H0003-4:121b-5	དེ་ནས་ཁྱིམ་བདག་བཟང་སྦྱིན་གྱིས་དེ་ཉིད་ཀྱི་མཚན་མོ་བཅའ་བ་དང་། བཟའ་བ་གཙང་ཞིང་བསོད་པ་སྟ་གོན་བྱས་ཏེ་ནང་པར་སྔར་ལངས་ནས་གདན་དག་བཤམས་ཏེ་ཆུ་ར་བཞག་ནས་བཅོམ་ལྡན་འདས་ལ་སྤྱན་འདྲེན་གྱིས་གདུགས་ཚོད་ག-ཡར་དགོངས་འཚལ་ན་།
K01vinv171u:5549	 atha bhagavāṃs tasyāṃ velāyāṃ gāthā bhāṣate;	K01D0003-4_H0003-4:228b-16	དེ་ནས་བཅོམ་ལྡན་འདས་ཀྱིས་དེའི་ཚེ་ཚིགས་སུ་བཅད་པ་དག་བཀའ་སྩལ་པ་།
K01vinv171u:5550	 sarvathā vai sukhaṃ śete brāhmaṇaḥ parinirvṛtaḥ /	K01D0003-4_H0003-4:228b-17	བྲམ་ཟེ་མྱ་ངན་ཡོངས་འདས་པ་༎
K01vinv171u:5551	 lipyate yo na kāmair hi vipramukto nirupadhiḥ //	K01D0003-4_H0003-4:228b-18	གང་ཞིག་འདོད་པས་མ་གོས་ཤིང་༎ ཕུང་པོ་དག་ལས་རྣམ་༄༢༢༩ཨ་༌༎ གྲོལ་བ་༎ རྣམ་ཀུན་བདེ་བར་ཉལ་བ་ཡིན་༎
K01vinv171u:5552	 chitveha sarvam āśaktiṃ vinīya hṛdayajvaram /	K01D0003-4_H0003-4:229a-2	འདི་ལ་འདོད་པ་ཀུན་བཅད་ཅིང་༎ སྙིང་གི་རིམ་ནད་བསལ་གྱུར་བ་༎
