src_segmentnr	src_original	tgt_segmentnr	tgt_original
K12sarvttsu:2650	 hetukrodhā hared duḥkhān vāggharet krodhabhāṣayā // 10 //  karmakrodhā sukarmāṇi kuryād rakṣāṃ tu rakṣayā /  krodhayakṣā ripuṃ khādet krodhamuṣṭistu siddhidā // iti // 11 //  atha vajrasamayamudrābandhī bhavati /  vajra[dvikasa]mudbhūtāḥ samayāgryāstu kīrtitāḥ /	K12D0485_H0458:475b-13	ཁྲོ་བོའི་བཅིང་བ་བླ་མེད་པ་༎
K12sarvttsu:2655	 tāsāṃ bandhaṃ pravakṣyāmi krodhabandhamanuttaraṃ // 1 //	K12D0485_H0458:475b-14	དེ་རྣམས་བཅིང་བར་རབ་བཤད་བྱ་༎
K12sarvttsu:2656	 bāhuvajraṃ samādhāya kaniṣṭhāṅkuśaṃ bandhitā /	K12D0485_H0458:475b-15	ལག་པར་རྡོ་རྗེ་ཀུན་ཏུ་བསྣོལ་༎ མཐེ་ཆུང་ལྕགས་ཀྱུ་བཅིང་བ་ཉིད་༎
K12sarvttsu:2657	 trilokavijayā nāma tarjanīdvayatarjanī // 2 //	K12D0485_H0458:475b-17	མཛུབ་མོ་དག་ནི་རབ་ཏུ་བརྐྱང་༎ འཇིག་རྟེན་གསུམ་པོ་རྣམ་རྒྱལ་ཞེས་༎
K12sarvttsu:811	 atra mahāmaṇḍalapraveśe pātrāpātraparīkṣā na kāryā /	K12D0485_H0458:485a-9	འདིར་ཡང་དཀྱིལ་འཁོར་འཇུག་པ་ལ་སྣོད་དང་སྣོད་མ་ཡིན་པ་བརྟག་པར་མི་བྱ་སྟེ་།
K12sarvttsu:812	 tatkasmāddhetoḥ /	K12D0485_H0458:485a-10	དེ་ཅིའི་སླད་དུ་ཞེ་ན་།
K12sarvttsu:813	 santi bhagavantastathāgatāḥ kecit sattvā mahāpāpakāriṇaste idaṃ vajradhātumahāmaṇḍalaṃ dṛṣṭvā praviṣṭā ca sarvāpāyavigatā bhaviṣyanti /	K12D0485_H0458:485a-11	བཙུན་པ་བཅོམ་ལྡན་འདས་། སེམས་ཅན་ཁ་ཅིག་ནི་སྡིག་པ་ཆེན་པོ་བགྱིད་པ་དེ་རྡོ་རྗེ་ཧའུམ་མཛད་ཀྱི་དཀྱིལ་འཁོར་ཆེན་པོ་འདི་མཐོང་སྟེ་ཞུགས་ནས་ངན་སོང་ཐམས་ཅད་དང་བྲལ་བར་འགྱུར་རོ་༎
K12sarvttsu:814	 santi ca bhagavantaḥ sattvāḥ sarvārthabhojanapānakāmaguṇagṛddhāḥ samayadviṣṭāḥ puraścaraṇādiṣvaśaktāḥ /	K12D0485_H0458:485a-13	བཅོམ་ལྡན་འདས་། ནོར་དང་། བཟའ་བ་དང་། བཏུང་བ་དང་། འདོད་པའི་ཡོན་ཏན་ཐམས་ཅད་ལ་ཆགས་པ་དང་། དམ་ཚིག་ལ་མི་འདའ་བ་དང་། སྔགས་སྤྱོད་པ་ལ་སོགས་པ་འདོད་ཅིང་མི་ནུས་པའི་སེམས་ཅན་དག་མཆིས་༄༤༨༥བ་ཏེ་།
K12sarvttsu:815	 teṣāmapyatrayathākāmakaraṇīyatayā praviṣṭānāṃ sarvāśāparipūrirbhaviṣyati /	K12D0485_H0458:485b-1	དེ་དག་ཀྱང་འདིར་ཇི་ལྟར་བྱ་བར་འདོད་པ་བྱ་བའི་ཕྱིར་ཞུགས་པ་རྣམས་ཀྱི་བསམ་པ་ཐམས་ཅད་རྫོགས་པར་འགྱུར་རོ་༎
K12sarvttsu:816	 santi bhagavantaḥ sattvā nṛtyagītahāsyalāsyāhāravihārapriyatayā sarvatathāgatamahāyānābhisamayadharmatānavabodhatvādanyadevakulamaṇḍalāni praviśanti,	K12D0485_H0458:485b-2	བཅོམ་ལྡན་འདས་། སེམས་ཅན་ཁ་ཅིག་གི་གར་དང་། གླུ་དང་། གད་མོ་དང་། རྩེད་མོ་དང་། ཁ་ཟས་ལ་སྤྱོད་པ་ལ་དགའ་བ་ཉིད་ཀྱིས་དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་ཐེག་པ་ཆེན་པོ་ཆོས་ཉིད་ཁོང་དུ་མ་ཆུད་པས་ལྷའི་རིགས་དང་། དཀྱིལ་འཁོར་གཞན་དུ་འཇུག་པར་འགྱུར་གྱི་།
