src_segmentnr	src_original	tgt_segmentnr	tgt_original
T06abhsubhu:3546	 rūpāṇyabhibhūya jānātyabhibhūya paśyati tathā ca saṃjñī bhavati /	K10D0238_H0239:44b-11	གཟུགས་ཅན་གཟུགས་རྣམས་ལ་བལྟ་ཞིང་དེ་དག་ཟིལ་གྱིས་མནན་ནས་ཤེས་།
T06abhsubhu:3547	 idaṃ prathamamabhibhvāyatanam /	K10D0238_H0239:44b-12	ཟིལ་གྱིས་མནན་ནས་མཐོང་བ་འདི་ནི་ཟིལ་གྱིས་གནོན་པའི་སྐྱེ་མཆེད་དང་པོའོ་༎
T06abhsubhu:3548	 adhyātmaṃ rūpasaṃjñī bahirdhā rūpāṇi paśyatyadhimātrāṇi suvarṇadurvarṇāni vistareṇa yāvattayā ca saṃjñī bhavati /	K10D0238_H0239:44b-13	ནང་གཟུགས་མེད་པར་འདུ་ཤེས་པས་ཕྱི་རོལ་གྱི་གཟུགས་ཁ་དོག་བཟང་པོ་དང་། ཁ་དོག་ངན་པ་རྣམས་ལ་བལྟ་ཞིང་དེ་དག་ཟིལ་གྱིས་མནན་ནས་ཤེས་།
T06abhsubhu:3549	 idaṃ dvitīyamabhibhvāyatanam /	K10D0238_H0239:44b-14	ཟིལ་གྱིས་མནན་ནས་མཐོང་བ་འདི་ནི་ཟིལ་གྱིས་གནོན་པའི་སྐྱེ་མཆེད་གཉིས་པའོ་༎
T06abhsubhu:3551	 adhyātmamarūpasaṃjñī bahirdhā rūpāṇi paśyati parīttāni vistareṇa yāvattathāsaṃjñī ca bhavati /	K10D0238_H0239:44b-15	ནང་གཟུགས་མེད་པར་འདུ་ཤེས་པས་ཕྱི་རོལ་གྱི་གཟུགས་ཚད་མེད་པ་དང་། ཆེན་པོར་གྱུར་པ་། ཁ་དོག་བཟང་པོ་དང་། ཁ་དོག་ངན་པ་རྣམས་ལ་བལྟ་ཞིང་དེ་དག་ཟིལ་གྱིས་མནན་ནས་ཤེས་།
T06abhsubhu:3552	 idaṃ tṛtīyamabhibhvāyatanam /	K10D0238_H0239:45a-0	ཟིལ་༄༤༥ཨ་༌༎ གྱིས་མ་ནན་ནས་མཐོང་བ་འདི་ནི་ཟིལ་གྱིས་གནོན་པའི་སྐྱེ་མཆེད་གསུམ་པའོ་༎
T06abhsubhu:3553	 adhyātmamarūpasaṃjñī bahirdhā rūpāṇi paśyatyadhimātrāṇi yathā tathāsaṃjñī ca bhavati /	K10D0238_H0239:45a-1	ནང་གཟུགས་མེད་པར་འདུ་ཤེས་པས་ཕྱི་རོལ་གྱི་གཟུགས་ཆུང་དུ་། ཁ་དོག་བཟང་པོ་དང་། ཁ་དོག་ངན་པ་རྣམས་ལ་བལྟ་ཞིང་དེ་དག་ཟིལ་གྱིས་མནན་ནས་ཤེས་།
T06abhsubhu:3554	 idaṃ caturthamabhibhvāyatanam /	K10D0238_H0239:45a-3	ཟིལ་གྱིས་མནན་ནས་མཐོང་བ་འདི་ནི་ཟིལ་གྱིས་གནོན་པའི་སྐྱེ་མཆེད་བཞི་པའོ་༎
T06abhsubhu:3557	 adhyātma[ma]rūpasaṃjñī bahirdhā rūpāṇi paśyati nīlāni nīlavarṇāni nīlanidarśanāni nīlanirbhāsāni /	K10D0238_H0239:45a-6	སྔོན་པོ་ལྟ་བུར་སྟོན་པ་། འོད་སྔོན་པོ་འབྱུང་བ་རྣམས་ལ་བལྟ་སྟེ་།
T06abhsubhu:3558	 tadyathā umakāpuṣpaṃ saṃpannaṃ vā vārāṇasīyakaṃ vastraṃ nīlaṃ nīlavarṇa nīlanidarśanaṃ	K10D0238_H0239:45a-8	དཔེར་ན་། ཟར་མའི་མེ་ཏོག་སྔོན་པོ་། ཁ་དོག་སྔོན་པོ་།
T06abhsubhu:3559	 nīlanirbhāsamevamevādhyātmamarūpasaṃjñī bahirdhā rūpāṇi paśyati nīlāni yāvannīlanirbhāsāni  tāni khalu rūpāṇyabhibhūya jānātyābhibhūya paśyati tathāsaṃjñī ca bhavati /	K10D0238_H0239:45a-10	སྔོན་པོ་ལྟ་བུར་སྟོན་པ་། འོད་སྔོན་པོ་འབྱུང་བ་དེ་བཞིན་དུ་ནང་གཟུགས་མེད་པར་འདུ་ཤེས་པས་ཕྱི་རོལ་གྱི་གཟུགས་སྔོན་པོ་། ཁ་དོག་སྔོན་པོ་། སྔོན་པོ་ལྟ་བུར་སྟོན་པ༏་འོད་སྔོན་པོ་འབྱུང་བ་རྣམས་ལ་བལྟ་ཞིང་དེ་དག་ཟིལ་གྱིས་མནན་ནས་ཤེས་།
T06abhsubhu:3561	 idaṃ pañcamamabhibhvāyatanam /	K10D0238_H0239:45a-14	ཟིལ་གྱིས་མནན་ནས་མཐོང་བ་འདི་ནི་ཟིལ་གྱིས་གནོན་པའི་སྐྱེ་མཆེད་ལྔ་པའོ་༎
