src_segmentnr	src_original	tgt_segmentnr	tgt_original
T04sanss12u:281	 sa bodhisatvacaryāyāṃ caran yāvanti kānicid dṛśyante rūpāṇi manojñāni vā pratikūlāni vā /	K09D0044-2_H0094-2:194b-0	དེ་བྱང་ཆུབ་སེམས་དཔའི་༄༡༩༤བ་སྤྱད་པ་ལ་སྤྱོད་པའི་ཚེ་མི་མཐུན་པ་མ་ཡིན་ཞིང་ཡིད་དུ་འོང་བའམ་།
T04sanss12u:283	 anavadyā viśuddhāḥ kalyāṇôdāraprabhāsvarā vā yena saumanasyaṃ jāyate /	K09D0044-2_H0094-2:194b-3	མི་མཐུན་པ་མ་ཡིན་ཞིང་ཁ་ན་མ་ཐོ་བ་། མེད་པ་རྣམ་པར་དག་པ་། དགེ་བ་། ཡངས་པ་།
T04sanss12u:284	 sukham avakrāmati /  prasādo jāyate /  prītiḥ saṃbhavati /  prāmodyaṃ saṃtiṣṭhate /	K09D0044-2_H0094-2:194b-6	འོད་གསལ་བ་གང་གིས་ཡིད་དགའ་བ་སྐྱེ་ཞིང་བདེ་བར་འགྱུར་བ་། དགའ་བ་སྐྱེ་བ་། རབ་ཏུ་དགའ་བར་གནས་པ་། སྤྲོ་བ་རབ་ཏུ་འབྱུང་བ་།
T04sanss12u:288	 harṣaḥ prādurbhavati /  daurmanasyaṃ nivartate /  cittakalyatā prādurbhavati /	K09D0044-2_H0094-2:194b-11	ཡིད་མི་བདེ་བ་རྣམ་པར་བཟློག་པ་། སེམས་བདེ་བར་འགྱུར་བ་༎ ཉམས་དགའ་བར་འགྱུར་བ་། བསམ་པ་འཇམ་པར་འགྱུར་བ་།
T04sanss12u:294	 satatasukhaṃ saṃvedayamānâivaṃ pariṇāmayati /	K09D0044-2_H0094-2:194b-16	དེ་བདེ་བའི་འདུ་ཤེས་དེ་དག་མཐོང་བའི་ཚེ་འདི་ལྟར་ཡོངས་སུ་བསྔོ་སྟེ་།
T04sanss12u:295	 sarvabuddhānām etayā pariṇāmanayā bhūyasyā mātrayā te buddhā bhagavanto 'cintyena	K09D0044-2_H0094-2:194b-17	བདག་གི་བདེ་བ་ཡོངས་སུ་བསྔོ་བ་འདིས་སངས་རྒྱས་བཅོམ་ལྡན་འདས་དེ་དག་སངས་རྒྱས་ཀྱི་རྣམ་པར་སྤྱོད་པའི་བདེ་བ་བསམ་གྱིས་མི་ཁྱབ་པ་དང་ཕྱི་ཕྱིར་ཞིང་ཡང་ལྡན་པར་གྱུར་ཅིག་།
T04sanss12u:296	 buddhavihārasukhena samanvāgatā bhavantv atulyena buddhasamādhisukhena susaṃgṛhītā  bhavantv anantasukhena bhūyasyā mātrayôpastabdhā bhavantu /	K09D0044-2_H0094-2:194b-18	སངས་རྒྱས་ཀྱི་ཏིང་ངེ་འཛིན་གྱི་བདེ་བ་མཚུངས་པ་མེད་པས་ཡང་དག་པར་གཟུང་བར་གྱུར་ཅིག་། སངས་རྒྱས་ཀྱི་ཐུགས་རྗེ་ཆེན་པོའི་བདེ་བ་མཐའ་ཡས་པར་ཕྱིར་ཞིང་ཡང་ཤིན་ཏུ་བརྟན་པར་གྱུར་ཅིག་།
T04sanss12u:298	 apramāṇena buddhavimokṣasukhena samanvāgatā bhavantu /	K09D0044-2_H0094-2:194b-20	སངས་རྒྱས་ཀྱི་རྣམ་པར་ཐར་པའི་བདེ་བ་ཚད་མེད་པ་ཡང་དག་པར་ལྡན་པར་གྱུར་ཅིག་།
T04sanss12u:299	 aprameyeṇa buddhaprātihāryasukhena susaṃgṛhītā bhavantu /  acintyena buddhâsaṃgavihārasukhena suparigṛhītā bhavantu /	K09D0044-2_H0094-2:194b-21	སངས་རྒྱས་ཀྱི་ཆོ་འཕྲུལ་ཚད་མེད་པས་ཤིན་ཏུ་བཟུང་བར་གྱུར་ཅིག་།
T04sanss12u:302	 [ Bendall ed p214 ---> ]	K09D0044-2_H0094-2:195a-0	སངས་རྒྱས་ཀྱི་ཁྱུ་མཆོག་གི་མཐུ་ཕྱུང་༄༡༩༥ཨ་༌༎ བའི་བདེ་བ་རྙེད་པར་དཀའ་བས་ཤིན་ཏུ་ཁྱབ་པར་གྱུར་ཅིག་།
