src_segmentnr	src_original	tgt_segmentnr	tgt_original
K10avsata_u:12490	 samanantaraparinirvṛte bhagavati anyataro bhikṣus tasyāṃ velāyāṃ gāthāṃ bhāṣate:	T02n0100_006:0413c24_2	爾時，眾中有一比丘。 而說偈言：
K10avsata_u:12491	 sundarau khalv imau śālavanasyāsya drumottamau /	T02n0100_006:0413c25_0	「雙樹入涅盤，　　枝條四遍布，
K10avsata_u:12492	 yad avākiratāṃ puṣpaiḥ śāstāraṃ parinirvṛtam* // AVŚ_100.1 //  samanantaraparinirvṛte buddhe bhagavati śakro devendro gāthāṃ bhāṣate:	T02n0100_006:0413c26_13	上下而雨花，　　繽紛散佛上。 所以雨花者，　　世尊入涅盤。 」釋提桓因復說偈言：
K10avsata_u:12494	 anityā bata saṃskārā utpādavyayadharmiṇaḥ /  utpadya hi nirudhyante teṣāṃ vyupaśamaḥ sukham* // AVŚ_100.2 // iti	T02n0100_006:0413c29_0	「諸行無常，　　是生滅法，　　生滅滅已，
K10avsata_u:12496	 samanantaraparinirvṛte buddhe bhagavati brahmā sahāṃpatir gāthāṃ bhāṣate:	T02n0100_006:0414a01_4	乃名涅盤。 」時，梵主天復說偈言：
K10avsata_u:12497	 sarvabhūtāni loke 'sminn ikṣepsyanti samucchrayam* /	T02n0100_006:0414a03_0	「世間有生類，　　捨身歸終滅，
K10avsata_u:12500	 samanantaraparinirvṛte buddhe bhagavati āyuṣmān āniruddho gāthāṃ bhāṣate:	T02n0100_006:0414a05_13	世尊無等倫，　　今入於涅盤。 」時，尊者阿那律復說偈言：
K10avsata_u:12501	 sthitā āśvāsapraśvāsā sthiracittasya tāyinaḥ /	T02n0100_006:0414a07_0	「法主意止住，　　出入息已斷，
K10avsata_u:12502	 ānijyāṃ śāntim āgamya cakṣumān parinirvṛtaḥ // AVŚ_100.4 //  tadābhavad bhīṣaṇakaṃ tadābhūd romaharṣaṇam* /	T02n0100_006:0414a08_13	如來所成就，　　行力悉滿足。 今入於涅盤，　　其心無怖畏，
K10avsata_u:12505	 sarvākārabalopetaḥ śāstā kālaṃ yadākarot* // AVŚ_100.5 //  asaṃlīnena cittena vedanā adhivāsayan* /  pradyotasy eva nirvāṇaṃ vimokṣas tasya cetasaḥ // AVŚ_100.6 // iti //	T02n0100_006:0414a10_0	都捨於諸受，　　如油盡燈滅， 滅有入涅盤，　　心意得解脫。 」時，眾覩已，身毛皆竪。
K10avsata_u:12508	 saptāhaparinirvṛte buddhe bhagavati āyuṣmān ānando bhagavataś citāṃ pradakṣiṇīkurvan* gāthāṃ bhāṣate:	T02n0100_006:0414a13_12	佛入涅盤始經七日，爾時，阿難闍維如來右遶說偈：
K10avsata_u:12389	 aduḥkhāsukhām api vedanāṃ vedayato bhedaḥ kāyasya bhaviṣyati /  eṣa evānto duḥkhasya /	T02n0100_011:0449b17_9	若受苦受、不苦不樂受，知身必壞。
K10avsata_u:12391	 sa sukhām api vedanāṃ vedayate,  visaṃyukto vedayate,  na saṃyuktaḥ /  duḥkhām api aduḥkhāsukhām api vedanāṃ vedayate,	T02n0100_011:0449b18_12	若受樂受、非和合受、苦受、不苦不樂受，亦復如是。
K10avsata_u:12401	 tena khalu samayena āyuṣmāñ śāriputro 'rdhamāsopasaṃpanno bhagavataḥ pṛṣṭhataḥ sthito 'bhūd vyajanaṃ gṛhītvā bhagavantaṃ vījayan* /  āyuṣmataḥ śāriputrasyaitad abhavat*:  bhagavāṃs teṣāṃ dharmāṇāṃ prahāṇam eva varṇayati,	T02n0100_011:0449b22_8	」爾時，尊者舍利弗出家半月，侍如來側，以扇扇佛，于時如來為說斷於離欲之法。
K10avsata_u:12404	 virāgam eva nirodham eva pratiniḥsargam eva varṇayati /  yanv ahaṃ teṣāṃ teṣāṃ dharmāṇāṃ prahāṇānudarśī vihareyam*,  virāgānudarśī nirodhānudarśī vihareyam*,  pratiniḥsargānudarśī vihareyam iti /  āyuṣmataḥ śāriputrasyaiṣāṃ dharmāṇām anityatānudarśino viharato vyayānudarśino virāgānudarśino	T02n0100_011:0449b24_4	時舍利弗如是觀察，諸法無常，即便離欲證成，棄捨諸見，無生漏盡，心得解脫。
K10avsata_u:4901	 prajñāpaya ānanda tathāgatasya antareṇa yamakaśālayor uttarāśirasaṃ mañcam* /	T02n0100_006:0413a29_16	「汝可為我於雙樹間，北首敷座。
K10avsata_u:4902	 adya tathāgatasya rātryā madhyame yāme nirupadhiśeṣe nirvāṇadhātau parinirvāṇaṃ bhaviṣyati /  evaṃ bhadantety āyuṣmān ānando bhagavataḥ pratiśrutya antareṇa yamakaśālayor uttarāśirasaṃ mañcaṃ prajñāpya yena bhagavāṃs tenopasaṃkrāntaḥ	T02n0100_006:0413b01_15	」於時，阿難受佛勅已，於雙樹間，北首敷座。
K10avsata_u:4904	 upasaṃkramya bhagavataḥ pādau śirasā vanditvāikānte 'sthāt* /	T02n0100_006:0413b02_14	既敷座已，還至佛所，頂禮佛足，在一面坐。
K10avsata_u:4905	 ekāntasthita āyuṣmān ānando bhagavantam idam avocat /	T02n0100_006:0413b02_18	白佛言： 「世尊！
K10avsata_u:4906	 prajñapto bhadanta tathāgatasya antareṇa yamakaśālayor uttarāśirā mañcaḥ /	T02n0100_006:0413b03_17	我於雙樹間，北首敷座，所作已竟。
K10avsata_u:4907	 atha bhagavān yena mañcas tenopasaṃkrāntaḥ /  upasaṃkramya dakṣinena pārśvena śayyāṃ kalpayati pāde pādam ādhāya alokasaṃjño smṛtaḥ saṃprajānan nirvāṇasaṃjñām eva manasi kurvan //	T02n0100_006:0413b06_1	」爾時，世尊即從坐起，往趣雙樹敷上，北首右脇而臥，足足相累，繫心在明，起於念覺，先作涅盤想。
K10avsata_u:4909	 tena khalu samayena kuśinagaryāṃ subhadraḥ parivrājakaḥ prativasati jīrṇavṛddho mahallakaḥ /	T02n0100_006:0413b07_16	爾時，拘尸那竭國有一梵志名須跋陀羅，先住彼國，其年朽邁，一百二十。
K10avsata_u:4910	 sa viṃśatiśatavayaskaḥ kauśināgarāṇāṃ mallānāṃ satkṛto gurukṛto mānitaḥ pūjito 'rhan saṃmataḥ /	T02n0100_006:0413b09_1	時，彼國中諸力士輩供養恭敬，尊重讚歎是阿羅漢。
K10avsata_u:4911	 aśrauṣīt subhadraḥ parivrājakaḥ:  āśā ca me saṃtiṣṭhate,	T02n0100_006:0413b10_9	時，須跋陀羅傳聞人說婆伽婆於今日夜當入涅盤，作是念言：
K10avsata_u:4915	 pratibalaś ca me sa bhagavān gautamaḥ tatkāṅkṣāyitatvaṃ prativinodayitum* /	T02n0100_006:0413b11_14	「我於法中，有所疑惑，唯有瞿曇，必能解釋，決我所疑。
K10avsata_u:4916	 śrutvā ca punaḥ kuśinagaryā niṣkramya yena yamakaśālavanaṃ tenopasaṃkrāntaḥ //	T02n0100_006:0413b12_11	」作是念已，即出拘尸那竭，往詣娑羅林。
K10avsata_u:4917	 tena khalu samayena āyuṣmān ānando bahir vihārasyābhyavakāśe caṃkrame caṃkramyate /  adrākṣīt subhadraḥ parivrājaka āyuṣmantam ānandam* /  dūrād eva dṛṣṭvā ca punar yenāyuṣmān ānandas tenopasaṃkrāntaḥ /  ekāntasthitaḥ subhadraḥ parivrājaka āyuṣmantam ānandam idam avocat*:	T02n0100_006:0413b14_1	尊者阿難在外經行，時，須跋陀見阿難已，即詣其所，白阿難言：
