src_segmentnr	src_original	tgt_segmentnr	tgt_original
T11pramanvu:978	 sarvārthagrahaṇe tasmāsakramo 'yaṃ prasajyate // Pramāṇav_2.199 //	T11D4217:190b-3	དེ་ཕྱིར་དོན་ཀུན་འཛིན་པ་ལ་༎ མྱུར་བའི་ཕྱིར་། འདི་ནི་རིམ་མིན་ཐལ་བར་འགྱུར་བའམ་། དཔེར་ན་མངོན་པར་འདོད་པའི་ཡུལ་ལ་ལར་ཅིག་ཅར་མཐོང་བ་ཞེན་པ་གང་ཡིན་པ་དེ་དང་མགྱོགས་པ་ཁྱད་པར་མེད་པའི་ཕྱིར་རོ་ཞེས་བྱ་བའི་ཕྱིར་རོ་༎ གལ་ཏེ་རྫས་དུ་མ་ཅིག་ཅར་མི་འཛིན་པ་དེའི་ནི་།
T11pramanvu:979	 nai kaṃ citrapataṃgādi rūpaṃ vā dṛśyate katham /	T11D4217:190b-8	ཕྱེ་མ་ལེབ་ཁྲ་ལ་སོགས་གཟུགས་༎ རྨ་བྱ་དང་སྟན་ཁྲ་བོ་ལ་སོགས་པའོ་༎ གཅིག་མ་ཡིན་པ་ནི་སྣ་ཚོགས་པ་སྟེ་། སྔོན་པོ་ལ་སོགས་པའི་ངོ་བོ་དག་ཅིག་ཅར་ཇི་ལྟར་སྣང་བར་འགྱུར་ཏེ་སྣང་བ་ཉིད་དུ་མི་འགྱུར་རོ་༎ དེ་ལྟར་ནི་འགྱུར་མོད་ཀྱི་། གལ་ཏེ་སྣ་ཚོགས་དེ་གཅིག་ན་།
T11pramanvu:980	 citraṃ tadekāmiti cedidaṃ citrataraṃ tataḥ // Pramāṇav_2.200 //	T11D4217:190b-15	།འོ་ན་ཅི་ཡིན་ཞེ་ན་། ཡན་ལག་གི་ངོ་བོ་སྣ་ཚོགས་པ་གཅིག་ཡིན་ཏེ་དེ་མཐོང་བ་ཡིན་ནོ་ཞེ་ན་། དེ་ལས་འདི་ཆེས་ངོ་མཚར་ཆེ་༎ སྣ་ཚོགས་པ་ཞེས་བྱ་བ་ནི་ངོ་བོ་སྣ་ཚོགས་པ་ལ་བརྗོད་པ་མ་ཡིན་ནམ་། གང་ཡང་ཁྱོད་སྣ་ཚོགས་པ་ཞེས་བྱ་བ་གཅིག་ཡིན་ནོ་ཞེས་བརྗོད་པ་།
T11pramanvu:2656	 gurutvādhogatī syātāṃ yadyasya syāt tulānatiḥ // Pramāṇav_4.154 //	T11D4217:299b-15	རྫས་ཀྱི་ཚོགས་པ་དེ་ཙམ་ཉེ་བ་དང་། དེ་དང་འབྲལ་བ་ལ་ཇི་ལྟར་ལྕི་བ་མཚུངས་པར་མི་འགྱུར་ན་།
T11pramanvu:2657	 tannirguṇakriyastasmāt samavāyi na kāraṇam /  tata eva na dṛśyo 'sāvadṛṣṭeḥ kāryarūpayoḥ // Pramāṇav_4.155 //  tadbādhānyaviśeṣasya nāntarīyakabhāvinaḥ /	T11D4217:299b-16	མཚུངས་པར་འགྱུར་བ་ཡང་ཡིན་དེ་བས་ན་རྡུལ་ཆ་གཉིས་པ་ལ་སོགས་པ་འབྲས་བུའི་རྫས་དེ་ལས་གཞན་པ་གཞལ་བར་བྱ་བ་ཡོད་པ་མ་ཡིན་ནོ་༎ ཅི་སྟེམ་ཤ་ཀ་ལ་སོགས་པའི་གྲངས་མི་མཉམ་པའི་སྐྱོན་དུ་མ་གྱུར་ཅིག་སྙམ་པ་ནས་།
T11pramanvu:2660	 āsūkṣmād dravyamālāyāstolyatvādaṃśupātavat // Pramāṇav_4.156 //  dravyāntaragurutvasya gatirnetyaparo 'bravīt /	T11D4217:299b-18	ཡུངས་ཀར་ནས་བརྩམས་ཏེ་རེ་རེ་བསྣན་པ་ནས་ཚོགས་ཆེན་པོའི་བར་དུའོ་༎ དེ་ལྟར་ཚོགས་ཆེན་པོ་དེ་ཐམས་ཅད་ལྕི་བ་ཉིད་དུ་རྟོགས་པ་མ་ཡིན་ནོ་༎
T11pramanvu:2663	 bhedaḥ syād gaurave tasmāt pṛthak saha ca tolite /  suvarnamāṣakādīnāṃ saṃkhyāsāmyaṃ na yujyate // Pramāṇav_4.158 //	T11D4217:299b-22	དེ་ལྟར་ན་གོང་ནས་གོང་དུ་འཕེལ་ལྡན་ཐམས་ཅད་ལྕི་བ་ཉིད་རྟོགས་པ་ཉིད་ནི་མ་ཡིན་ནོ་ཞེ་ན་། འདི་ལྟར་གལ་ཏེ་ཡུངས་ཀར་ནས་བརྩམས་ནས་ཚོགས་ཆེན་པོ་གོང་ནས་གོང་དུ་ནི་། འཕེལ་ལྡན་འབྲས་འཕེལ་ལྕི་པ་ཉིད་རྟོགས་པ་ཉིད་ནི་མ་༄༣༠༠ཨ་༌་༎ ཡིན་ན་༎ དེའི་ཚེ་།
T11pramanvu:2665	 sarṣapādā mahārāśeruttarottaravṛddhimat /	T11D4217:300a-2	ཡུངས་ཀར་ལས་སྔར་ལྕི་བ་ཉིད་ཤིན་ཏུ་རྟོགས་དཀའ་བ་ཡུངས་ཀར་ལས་སྔར་ཇི་སྲིད་འབྲས་བུའི་ཕྲེང་བ་ཤིན་ཏུ་ཕྲ་བའི་ལྕི་བ་ཉིད་གང་ཡིན་པ་ཆུང་བ་སྟེ་། དེ་རྟོགས་པར་དཀའ་བ་ཉིད་ཡིན་ནོ་༎
T11pramanvu:2666	 gauravaṃ kāryamālāyā yadi naivopalabhyate // Pramāṇav_4.159 //  ā sarṣapād gauravaṃ tu durlakṣitamanalpakam /	T11D4217:300a-4	ཡུངས་ཀར་ལས་གཞན་པའི་ལྕི་བ་ཉིད་ཀྱང་ཉེ་བར་མཚོན་པ་རང་ཉིད་ཀྱིས་ཀྱང་བསྙོན་པར་ནུས་པ་མ་ཡིན་པ་དེ་ལྟར་ན་འབྲས་བུའི་རྫས་དེའི་རྡུལ་ཕྲ་རབ་ཀྱི་ངོ་བོ་རྒྱུ་ནི་གཞལ་བྱ་ཐོབ་པའོ་༎
T11pramanvu:2376	 arthādarthagateḥ śaktiḥ pakṣahetvabhidhānayoḥ /  nārthe tena tayornāsti svataḥ sādhanasaṃsthitiḥ // Pramāṇav_4.15 //  tat pakṣavacanaṃ vakturabhiprāyanivedane /	T11D4217:273b-1	ཚུལ་གསུམ་པའི་དོན་ཉིད་དོན་གྱི་སྒྲུབ་པར་བྱེད་པ་ཉིད་ཡིན་པའི་ཕྱིར་རོ་༎ ཚུལ་གསུམ་པའི་རྟགས་དེ་ལ་དྲན་པ་སྐྱེད་པ་ནི་།
