src_segmentnr	src_original	tgt_segmentnr	tgt_original
K03psp_6-8u:0	 pañcaviṃśatisāhasrikā prajñāpāramitā VI  evam ukte āyuṣman subhūtir bhagavantam etad avocat:	K03D0009-3_H0010-3:254a-0	རབ་༄༢༥༤ཨ་༌༎ འབྱོར་གྱིས་གསོལ་པ་། བཅོམ་ལྡན་འདས་།
K03psp_6-8u:1000	 tathā hi sa tā bhūmīr nopalabhate,	K03D0009-3_H0010-3:307a-15	དེ་ནི་འདི་ལྟར་དེས་ས་དེའང་མི་དམིགས་ན་།
K03psp_6-8u:1001	 tat kin tatra chandarāgaṃ kariṣyati,	K03D0009-3_H0010-3:307a-16	དེ་ལ་འདོད་པའི་འདོད་ཆགས་སྐྱེད་པར་ལྟ་ག་ལ་འགྱུར་ཏེ་།
K03psp_6-8u:1002	 evaṃ daśamyāṃ bhūmau caran sarvadharmāś ca tatra prajñāpāramitāyām antargatān paśyati,	K03D0009-3_H0010-3:307b-0	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ལ་སྤྱོད་༄༣༠༧བ་ཅིང་། ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་དེའང་མི་དམིགས་སོ་༎ དེ་མི་དམིགས་པའི་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ལ་སྤྱོད་པའི་ཚེ་། ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་དེར་ཆོས་ཐམས་ཅད་ཀྱང་འདུས་པར་མཐོང་སྟེ་།
K03psp_6-8u:1003	 tāṃś ca sarvadharmān nopalabhate. tat kasya hetoḥ?	K03D0009-3_H0010-3:307b-4	ཆོས་དེ་དག་ཀྱང་མི་དམིགས་སོ་༎ དེ་ཅིའི་ཕྱིར་ཞེ་ན་།
K03psp_6-8u:1004	 tathā hi te sarvadharmāḥ sā ca prajñāpāramitādvayādvaidhīkārāḥ. tat kasya hetoḥ?	K03D0009-3_H0010-3:307b-6	དེ་ནི་འདི་ལྟར་ཆོས་དེ་དག་དང་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་དེ་ལ་གཉིས་སུ་མེད་དེ་གཉིས་སུ་བྱར་མེད་དོ་༎ དེ་ཅིའི་ཕྱིར་ཞེ་ན་། དེ་ནི་འདི་ལྟར་ཆོས་དེ་དག་ནི་ཐ་དད་དུ་བྱ་བ་གང་ཡང་མེད་དོ་། ཆོས་ཀྱི་དབྱིངས་སུ་བསྟན་པ་དང་། དེ་བཞིན་ཉིད་དུ་བསྟན་པ་དང་། ཡང་དག་པའི་མཐར་བསྟན་པས་།
K03psp_6-8u:1005	 tathā hi sarvadharmāṇāṃ na kaścid bhedo 'sti dharmadhātunirdeśena tathatānirdeśena bhūtakoṭinirdeśenāsaṃbhinnāḥ sarvadharmāḥ.	K03D0009-3_H0010-3:307b-10	ཆོས་ཐམས་ཅད་དབྱེར་མེད་དོ་༎
K03psp_6-8u:1006	 atha khalv āyuṣmān subhūtir bhagavantam etad avocat:	K03D0009-3_H0010-3:307b-11	གསོལ་པ་། བཅོམ་ལྡན་འདས་།
K03psp_6-8u:1007	 yadi bhagavānn asaṃbhinnatā sarvadharmāṇāṃ tatra kathaṃ kuśaladharmanirdeśo bhavati sāsravāṇām anāsravāṇāñ ca dharmāṇāṃ nirdeśo bhavati,	K03D0009-3_H0010-3:307b-12	དེ་ལྟར་ཆོས་ཐམས་ཅད་དབྱེར་མ་མཆིས་པ་ལགས་ན་། ཇི་ལྟར་དགེ་བ་དང་། མི་དགེ་བའི་ཆོས་རྣམས་བསྟན་པ་ལགས་།
K03psp_6-8u:1008	 laukikalokottarāṇāṃ vā saṃskṛtāsaṃskṛtānāṃ dharmāṇāṃ nirdeśo bhavati.	K03D0009-3_H0010-3:307b-14	ཇི་ལྟར་འཇིག་རྟེན་པ་དང་། འཇིག་རྟེན་ལས་འདས་པའི་ཆོས་རྣམས་བསྟན་པ་ལགས་། ཇི་ལྟར་ཟག་པ་དང་བཅས་པ་དང་། ཟག་པ་མ་མཆིས་པའི་ཆོས་རྣམས་བསྟན་པ་ལགས་། ཇི་ལྟར་འདུས་བྱས་དང་། འདུས་མ་བྱས་ཀྱི་ཆོས་རྣམས་བསྟན་པ་ལགས་།
K03psp_6-8u:1009	 bhagavān āha:	K03D0009-3_H0010-3:307b-17	བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་།
K03psp_6-8u:101	 punar aparaṃ subhūte bodhisattvo mahāsattvaḥ prathamacittotpādam upādāyātmanā ca	K03D0009-3_H0010-3:259a-5	རབ་འབྱོར་། གཞན་ཡང་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་སེམས་དང་པོ་བསྐྱེད་པ་ནས་ཉེ་བར་བཟུང་སྟེ་། ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ལ་སྤྱོད་པའི་ཚེ་།
K03psp_6-8u:1010	 tat kiṃ manyase?	K03D0009-3_H0010-3:307b-18	རབ་འབྱོར་། དེ་ཇི་སྙམ་དུ་སེམས་།
K03psp_6-8u:1011	 subhūte yā dharmāṇāṃ dharmatā sā kasyacid dharmasya pravyāhāraḥ saṃskṛtasya vāsaṃskṛtasya	K03D0009-3_H0010-3:307b-19	ཆོས་རྣམས་ཀྱི་ཆོས་ཉིད་གང་ཡིན་པ་དེ་ལ་། འདུས་བྱས་སམ་། འདུས་མ་བྱས་སམ་།
