src_segmentnr	src_original	tgt_segmentnr	tgt_original
T11jithetuu:0	 Hetutattvopadeśaḥ	T17MW1PD95844_3440:3	བོད་སྐད་དུ། ཚཧད་མ་རིགས་པར་འཇུག་པའི་སྒོ་ཞེས་བྱ་བའི་རབ་ཏུ་བྱེད་པ།
T11jithetuu:1	 mañjuśrīkumārabhūtāya namaḥ	T17MW1PD95844_3440:4	འཇམ་དཔལ་གཞོན་ནུར་གྱུར་པ་ལ་ཕྱག་འཚཧལ་ལོ། །སྒྲུབ་པ་དང་ནི་སུན་འབྱིན
T11jithetuu:12	 4. tatra pakṣaḥ prasiddho dharmī prasiddhaviśeṣaṇena viśiṣṭaḥ svayaṃ sādhayitumiṣṭaḥ pratyakṣādyaviruddhaḥ /	T17MW1PD95844_3440:10	རབ་ཏུ་གྲགས་པའི་ཆོས་ཅན་རབ་ཏུ་གྲགས་པའི་ཁྱད་པར་གྱིས་ཁྱད་པར་དུ་བྱས་པ་རང་གིས་སྒྲུབ་བྱ་ཁོ་ནར་འདོད་པ་མངོན་སུམ་ལ་སོགས་པས་གནོད་པ་མེད་པ་ཅན
T11jithetuu:13	 yathā dharmī śabdo 'nitya iti viśeṣaṇena viśiṣṭaḥ sādhyaḥ /	T17MW1PD95844_3440:12	འདི་ལྟ་སྟེ། སྒྲ་མི་རྟག་ཅེས་པ་ལྟ་བུའོ། །གཏན་ཚཧིགས་ནི་ཚཧུལ་གསུམ་མོ། ། ཚཧད་མ་རིགས་པར་འཇུག་པའི་སྒོ་ཞེས་བྱ་བའི་རབ་ཏུ་བྱེད་པ་བཞུགས།
T11jithetuu:15	 5. kaḥ punaḥ sapakṣaḥ /  sādhyadharmasāmānyena samānaḥ sapakṣaḥ /  yathā ghaṭādiriti //	T17MW1PD95844_3440:17	གང་ཞེ་ན། བསྒྲུབ་པར་བྱ་བའི་ཆོས་ཀྱི་སྤྱིས་དོན་མཚཧུངས་པ་ཉིད་མཐུན་པའི་ཕྱོགས་ཏེ། འདི་ལྟར་སྒྲ་མི་རྟག་པར་བསྒྲུབ་པ་ལ་བུམ་པ་ལ་སོགས་པ་ཡང་མི་རྟག་པ་ཡིན་པས་མཐུན་ཕྱོགས་སོ། །མི་མཐུན་པའི་ཕྱོགས་ནི་གང་ལ་བསྒྲུབ་པར
T11jithetuu:2	 1. sādhanaṃ dūṣaṇaṃ caiva sābhāsaṃ parasaṃvide /  pratyakṣamanumānaṃ ca sābhāsaṃ tvātmasaṃvide //	T17MW1PD95844_3440:5	ཉིད། །ལྟར་སྣང་བཅས་པ་གཞན་རྟོགས་ཕྱིར། །མངོན་སུམ་དང་ནི་རྗེས་སུ་དཔག །ལྟར་སྣང་བཅས་པ་བདག་རིག་ཕྱིར། །ཅེས་པ་བསྟན་བཅོས
T11jithetuu:27	 sādharmyeṇa vaidharmyeṇa ca //	T17MW1PD95844_3440:24	ཆོས་མཐུན་པ་དང་། ཆོས་མི་མཐུན་པ་ཡང་ངོ་། །དེ་ལ་ཆོས་མཐུན་པ་ནི་གང
T11jithetuu:29	 yatkṛtakaṃ tatsarvamanityaṃ dṛṣṭam /  yatha ghaṭādiḥ /	T17MW1PD95844_3440:28	སྟོན་པ་སྟེ། གང་རྟག་པ་དེ་བྱས་པ་མ་ཡིན་ཏེ། དཔེར་ན་ནམ་མཁའ་བཞིན
T11jithetuu:32	 10. vaidharmyeṇāpyanityatvābhāve kṛtakatvābhāvaḥ /	T17MW1PD95844_3440:34	པ་ཉིད་དོ། །གང་བྱས་པ་དེ་ནི་མི་རྟག་པར་མཐོང་སྟེ་དཔེར་ན་བུམ་པ་བཞིན་ཞེས་པ་མཐུན་ཕྱོགས་ལ་རྗེས་སུ་འགྲོ་བར་བརྗོད་དོ། །གང་རྟག་པ་ཡིན་པ་དེ་བྱས་པ་མ་ཡིན་པར་མཐོང་སྟེ། དཔེར་ན་ནམ་མཁའ་ལ་སོགས་པ་བཞིན་ཞེས་པ་བཟློག་པ་བརྗོད་པའོ། །འདི་རྣམས་ཉིད་གསུམ་ཡན་ལག་ཅེས་བརྗོད་དོ། ། བསྒྲུབ་པར་བྱ་བར་འདོད་པ་ལ་ཡང་མངོན་སུམ་ལ་སོགས་པས་བསལ་བ་རྣམས་ཕྱོགས་ལྟར་སྣང་བ་སྟེ། འདི་ལྟར་མངོན་སུམ་གྱིས་བསལ་བ་དང་། རྗེས་སུ
T11jithetuu:4	 ayaṃ śāstrārtharāṃgrahaḥ //  2. vādinā svayaṃ sādhayitumiṣṭo 'rthaḥ sādhyaḥ /  yena sādhyate tatsādhanam //  3. hetostrairūpyamucyate /	T17MW1PD95844_3440:7	བསྡུས་པའོ། །དེ་ལ་ཕྱོགས་ལ་སོགས་པ་བརྗོད་པ་རྣམས་སྒྲུབ་པར་བྱེད་པ་སྟེ།
T11jithetuu:8	 kiṃ punastattrairūpyam /  pakṣe sattvameva prathamaṃ rūpam /  sapakṣa eva sattvamiti dvitīyaṃ rūpam /  vipakṣe ca asattvameva niścitamiti tṛtīyaṃ rūpam //	T17MW1PD95844_3440:8	ཕྱོགས་དང་གཏན་ཚཧིགས་དང་དཔེ་བརྗོད་པ་རྣམས་ནི་ཕྱིར་རྒོལ་རྣམས་ཀྱིས་མ་རྟོགས་པའི་དོན་རབ་ཏུ་རྟོགས་པར་བྱེད་པའི་ཕྱིར་རོ་ཞེས་པའོ། །དེ་ལ་ཕྱོགས་ནི
