src_segmentnr	src_original	tgt_segmentnr	tgt_original
T04canprasu:5714	 pañca ca bhikṣuśatāni dhyānalābhīni utthāyāsanebhyaḥ prakrāntāni imāṃ gambhīrāṃ dharmadeśanāmanavabudhyamānāni anavataranti anavagāhamānāni anadhimucyamānāni /	T12n0352_005:0214c25_10	「此五百苾芻雖得三摩地，云何聞此甚深之法，難解難入，不信不學，即從座起速便而退？
T04canprasu:5715	 bhagavānāha- tathā hyete kāśyapa bhikṣavaḥ ābhimānikāḥ imāmanāsravāṃ śīlaviśuddhiṃ nāvataranti nāvagāhante nādhimucyante uttrasyanti saṃtrasyanti saṃtrāsamāpadyante /	T12n0352_005:0214c25_14	」佛言： 「迦葉！ 彼等五百苾芻我見未除，於此無漏清淨戒法聞已難解難入，心生驚怖所以不信不行。
T04canprasu:5716	 gambhīraḥ kāśyapa gāthābhinirhāro gambhīrā ca buddhānāṃ bhagavatāṃ bodhiḥ /  sā na śakyā anavaropitakuśalamūlaiḥ sattvaiḥ pāpamitraparigṛhītairanadhimuktibahulairadhimoktum /	T12n0352_005:0214c27_17	迦葉！ 此伽他戒法甚深微妙，三佛菩提皆從此出，彼等罪友於此解脫妙善而不能入。
T04canprasu:5718	 api ca /	T12n0352_005:0214c29_18	」復次告言：
T04canprasu:5719	 etāni kāśyapa pañca bhikṣuśatāni kāśyapasya tathāgatasya pravacane 'nyatīrthikaśrāvakā abhūvan /	T12n0352_005:0215a01_3	「迦葉！ 彼五百苾芻，於如來教中是外道聲聞。 如是迦葉！
T04canprasu:5720	 taireva tasya kāśyapasya tathāgatasyāntikādupālambhābhiprāyaireṣā dharmadeśanā śrutā /  śrutvā ca ekacittaprasādo labdhaḥ /	T12n0352_005:0215a04_8	彼於如來本意執求一事法故，若聞一法決定信受，依教修學如是伽他之法，言教玄妙是故驚怖。
T04canprasu:5722	 evaṃtairvāg bhāṣitā- āścaryaṃ yāvat madhurapriyamāṇī kāśyapastathāgato 'rhan samyaksaṃbuddha iti /	T12n0352_005:0215a05_4	」又復告言： 「迦葉！
T04canprasu:5723	 ta etenaikacittaprasādena pratilabdhena kālagatāḥ trāyastriṃśeṣu deveṣūpapannāḥ /  te tataścyutāḥ samānāḥ ihopapannāḥ /  tenaiva ca hetunā iha mama śāsane pravrajitāḥ /	T12n0352_005:0215a07_16	彼比丘意，於如來、應供、正遍知覺為求一法發心修行，於命終後求生忉利天宮，為如是事於佛教中而求出家。
T04canprasu:5726	 tānyetāni kāśyapa pañca bhikṣuśatāni dṛṣṭipraskandhāni imāṃ gambhīrāṃ dharmadeśanāṃ  nāvataranti nāvagāhante nādhimucyante uttrasyanti saṃtrasyanti saṃtrāsamāpadyante  kṛtaṃ punareṣāmanayā dharmadeśanayā parikarma /  na bhūyo durgativinipātaṃ gamiṣyanti /  ebhireva ca skandhaiḥ parinirvāsyanti //	T12n0352_005:0215a07_19	迦葉！ 此五百苾芻身見未捨，聞甚深法而生驚怖不信不學，此等命終必墮惡趣。
T04canprasu:5731	 atha khalu bhagavānāyuṣmantaṃ subhūtimāmantrayate sma- gaccha subhūte,	T12n0352_005:0215a10_11	」是時世尊告尊者須菩提言：
T04canprasu:5732	 etān bhikṣūn saṃjñapatha /	T12n0352_005:0215a11_10	「汝往五百苾芻所，以善方便而為教導。
T04canprasu:5733	 subhūtirāha- bhagavata eva tāvadete bhāṣitaṃ vilomayanti,	T12n0352_005:0215a11_16	」須菩提言： 「世尊如是說法誨喻，聞已不信不行。
T04canprasu:5734	 kaḥ punarvādo mama?	T12n0352_005:0215a13_7	我自小智言論寡識，云何化彼？
T04canprasu:5735	 atha bhagavāṃstasyāṃ velāyāṃ yena mārgeṇaite bhikṣāvo gacchanti sma,  tasmin mārge drau bhikṣū nirmimīte sma /  atha tāni pañca bhikṣuśatāni yena mārgeṇa tau dvau bhikṣū nirmitakau tenopasaṃkrāmanti sma /	T12n0352_005:0215a15_9	」是時五百苾芻已在中路，爾時世尊即以神力化二苾芻，於中路中逆往五百苾芻，而即問言：
T04canprasu:5738	 upasaṃkramya etadavocan- kutra āyuṣmantau gamiṣyathaḥ?	T12n0352_005:0215a15_13	「尊者！ 欲往何處？ 」苾芻答言：
T04canprasu:5739	 tāvavocatām- gamiṣyāva āvāmaraṇyāyataneṣu /  tatra dhyānasukhasaṃsparśavihārairvihariṣyāvaḥ //	T12n0352_005:0215a17_4	「我等今者欲詣林間，彼處寂靜自得定樂而當住處。
T04canprasu:623	 kasyāyuṣmantaḥ prahāṇāya pratipannāḥ?	T12n0352_005:0215b03_2	尊者！
T04canprasu:629	 [mā vikalpayata] /  yadā cāyuṣmanto na kalpayiṣyatha na vikalpayiṣyatha,  tadā na raṃkṣyatha na viraṃkṣyatha /	T12n0352_005:0215b07_14	汝以情想求圓寂者，此得妄想非涅槃也。
T04canprasu:632	 yaśca na rakto na viraktaḥ,  sa śānta ityucyate /  śīlamāyuṣmanto na saṃsarati na parinirvāti /  saṃjñā bandhanamevāsya tadbhavati /	T12n0352_005:0215b08_11	若想中生想，非是涅槃，被想纏縛。
T04canprasu:644	 saṃjñāvedayitanirodhasamāpattimāyuṣmantaḥ samāpadyadhvam /	T12n0352_005:0215b09_4	如是若滅受想，得真三摩鉢底。 尊者！
T04canprasu:645	 saṃjñāvedayitanirodhasamāpattisamāpannasya bhikṣornāstyuttarīkaraṇīyamiti vadāvaḥ //  atha teṣāṃ pañcānāṃ bhikṣuśatānāmanupādāyāśravebhyaścittāni vimuktānyabhūvan /	T12n0352_005:0215b09_16	行者若行更無有上。 」是時化者說此正法之時，彼五百苾芻聞此法已漏盡意解心得解脫。
T04canprasu:647	 tāni vimuktacittāni yena bhagavāṃstenopasaṃkrāntāni /  upasaṃkramya bhagavataḥ pādau śirasābhivandyaikānte nyasīdan /	T12n0352_005:0215b12_16	如是五百苾芻復詣佛所到已頭面禮足，遶佛三匝於一面坐。
T04canprasu:649	 athāyuṣmān subhūtistān /	T12n0352_005:0215b13_16	爾時長老須菩提即從座起，問彼苾芻： 「尊者！
T04canprasu:650	 bhikṣūnetadavocat- kutrāyuṣmanto gatāḥ kuto vāgatāḥ te 'vocan- na kvacidgamanāya na kutaścidāgamanāya bhadanta subhūte bhagavatā dharmo deśitaḥ āha- ko nāmāyuṣmatāṃ śāstā?	T12n0352_005:0215b14_4	汝於何去？ 今從何來？ 」彼言： 「本非所去，今亦不來。 」長老須菩提即以問佛： 「世尊！
T04canprasu:651	 āhuḥ- yo notpanno na parinirvāsyati /	T12n0352_005:0215b16_3	此所說法其義云何？ 」佛言： 「無生無滅。 」須菩提言：
T04canprasu:652	 āha- kathaṃ yuṣmābhirdharmaḥ śrutaḥ?	T12n0352_005:0215b17_4	「汝等尊者云何聞法？
T04canprasu:653	 āhuḥ- na bandhanāya na mokṣāya /	T12n0352_005:0215b17_10	」彼苾芻言： 「無縛無脫。 」須菩提言：
T04canprasu:654	 āha- kena yūyaṃ vinītāḥ?	T12n0352_005:0215b18_3	「誰化汝等？ 」彼苾芻言：
T04canprasu:655	 āhuḥ- yasya na kāyo na cittam /	T12n0352_005:0215b18_15	「無身無心。 」須菩提言：
