src_segmentnr	src_original	tgt_segmentnr	tgt_original
T08suvrnavu:1727	 mahākāruṇikānāṃ /	K01D0005_H0005:79b-16	ཐུགས་རྗེ་ཆེན་པོ་དང་ལྡན་པ་།
T08suvrnavu:1729	 ekārakṣāṇām advitīyānāṃ /	K01D0005_H0005:80a-3	བསྲུང་བ་གཅིག་པུ་པ་། གཉིས་སུ་མེད་པ་།
T08suvrnavu:1730	 advayavādināṃ /	K01D0005_H0005:80a-5	གཉིས་སུ་མི་གསུང་བ་༎
T08suvrnavu:1731	 śamathavipaśyanāvihāriṇāṃ tridamathavastukuśalānāṃ /	K01D0005_H0005:80a-6	ཞི་གནས་དང་ལྷག་མཐོང་ལ་གནས་པ་། རིག་པ་གསུམ་གསལ་བར་མཛད་པ་། བསླབ་པ་གསུམ་ལ་ལེགས་པར་བསླབས་པ་། གདུལ་བའི་གཞི་གསུམ་ལ་མཁས་པ་། ལམ་གསུམ་སྤངས་པ་༎ ཁམས་གསུམ་གྱི་འདོད་ཆགས་དང་བྲལ་བ་།
T08suvrnavu:1732	 caturoghottīrṇānāṃ /	K01D0005_H0005:80a-13	ཆུ་བོ་བཞི་ལས་རྒལ་བ་།
T08suvrnavu:1733	 catuṛddhipādacaraṇatalasupratiṣṭhitānāṃ /	K01D0005_H0005:80a-14	རྫུ་འཕྲུལ་གྱི་རྐང་པ་བཞིས་སྤྱོད་པའི་གཞི་ལ་ལེགས་པར་གནས་པ་།
T08suvrnavu:1734	 caturṣu saṅgrahavastuṣu dīrgharātrakṛtaparicayānāṃ pañcāṅgaviprahīṇānāṃ pañcagatisamatikrāntānāṃ /	K01D0005_H0005:80a-15	བསྡུ་བའི་དངོས་པོ་བཞི་ལ་ཡུན་རིང་པོ་ནས་ཡོངས་སུ་སྦྱོང་བ་མཛད་པ་།
T08suvrnavu:42	 śaraṇagamane pratiṣṭhāpya rājagṛhād antarhito deveṣu trayastriṃśeṣv pratyaṣṭāt /  tasya devaputrasya bhavane tataḥ śakro devendras tasya devaputrasyaitat prakaraṇaṃ vistareṇākhyātavān /  Sva Roy 7,3 - 9,10  [5] yāvad asau devaputro devebhyas trayastriṃśebhyaś cyuto rājagṛhe nagare divākarasya sārthavāhasya patnyāḥ kukṣim avakrāntaḥ /  sa yata eva tasyāḥ kukṣim avakrāntas tata eva tasyāḥ sārthavāhapatnyāḥ śarīre parā varṇapuṣkalatā prādurbhūtā /	K01D0005_H0005:40a-17	དེ་ལྷའི་འཇིག་རྟེན་ནས་ཤི་འཕོས་ཏེ་།
T08suvrnavu:48	 pañcāveṇikā dharmā ekatye paṇḍitajātīye mātṛgrāme /  katame pañca /	K01D0005_H0005:40a-19	འདི་ན་བུད་མེད་མཁས་པའི་རང་བཞིན་ཅན་ཁ་ཅིག་ཤེས་པར་བྱ་བའི་གནས་ལྔ་རབ་ཏུ་ཤེས་ཏེ་།
T08suvrnavu:50	 raktaṃ puruṣaṃ jānāti /  viraktaṃ jānāti /  kālaṃ jānāti /  ṛtuṃ jānāti /  garbham avakrāntaṃ jānāti /  yasya sakāśād garbho 'vakrāmati taṃ jānāti /  dārakaṃ jānāti /  dārikāṃ jānāti /	K01D0005_H0005:40a-20	སྐྱེས་པ་ཆགས་པར་གྱུར་པ་ཤེས་ཤིང་། སྐྱེས་པ་ཆགས་པ་དང་བྲལ་བ་ཤེས་པ་དང་། དུས་ཤེས་ཤིང་ཟླ་མཚན་ཤེས་པ་དང་། མངལ་དུ་ཞུགས་པ་ཤེས་པ་དང་། གང་ལས་མངལ་དུ་ཞུགས་པ་དེ་ཡང་ཤེས་པ་དང་། ཁྱེའུར་ཤེས་ཤིང་བུ་མོར་ཤེས་པ་སྟེ་།
