src_segmentnr	src_original	tgt_segmentnr	tgt_original
T04santbcpu:1	 aum namo buddhāya /  sugatān sasutān sadharmakāyān praṇipatyādarato 'khilāṃśca vandyān /	T04D3871:1b-4	སངས་རྒྱས་དང་བྱང་ཆུབ་སེམས་དཔའ་ཐམས་ཅད་ལ་ཕྱག་འཚལ་ལོ་༎ བདེ་གཤེགས་ཆོས་ཀྱི་སྐུ་མངའ་སྲས་བཅས་དང་༎ ཕྱག་འོས་ཀུན་ལའང་གུས་པར་ཕྱག་འཚལ་ཏེ་༎
T04santbcpu:10	 rātrau yathā meghaghanāndhakāre vidyutkṣaṇaṃ darśayati prakāśaṃ /	T04D3871:2a-3	ཇི་ལྟར་མཚན་མོ་མུན་ནག་སྤྲིན་རུམ་ན་༎ གློག་འགྱུ་སྐད་ཅིག་བར་སྣང་སྟོན་པ་ལྟར་༎
T04santbcpu:100	 divyairmṛduślakṣṇavicitraśobhair vastrairalaṅkāravaraiśca taistaiḥ /	T04D3871:4a-30	གོས་བཟང་སྲབ་ལ་འཇམ་པ་སྣ་ཚོགས་དང་༎ རྒྱན་མཆོག་བརྒྱ་ཕྲག་དེ་དང་དེ་དག་གིས་༎
T04santbcpu:1000	 kleśaprahārān saṃrakṣet kleśāṃśca prahareddṛḍham /  khaḍgayuddhamivāpannaḥ śikṣitenāriṇā saha // Bca_7.67 //	T04D3871:23a-3	འཐབ་རྙིང་དགྲ་དང་ལྷན་ཅིག་ཏུ་༎ ཉོན་མོངས་མཚོན་ལས་གཟུར་བྱ་ཞིང་༎ ཉོན་མོངས་དགྲ་རྣམས་གཞོམ་པར་བཏེག་། ག-ཡུལ་དུ་རལ་གྲི་ལྷུང་གྱུར་ན་༎
T04santbcpu:1002	 tatra khaḍgaṃ yathā bhraṣṭaṃ gṛhṇīyātsabhayastvaram /  smṛtikhaḍgaṃ tathā bhraṣṭaṃ gṛhṇīyānnarakān smaran // Bca_7.68 //	T04D3871:23a-7	འཇིགས་པས་མྱུར་དུ་ལེན་པ་ལྟར་༎ དེ་བཞིན་དྲན་པའི་མཚོན་ཤོར་ན་༎ དམྱལ་བའི་འཇིགས་དྲན་མྱུར་དུ་བླང་༎
T04santbcpu:1004	 viṣaṃ rudhiramāsādya prasarpati yathā tanau /	T04D3871:23a-10	ཇི་ལྟར་ཁྲག་ལ་བརྟེན་བཅས་ནས་༏་། དུག་ནི་ལུས་ལ་ཁྱབ་འགྱུར་བ་༎
T04santbcpu:101	 samantabhadrājitamañjughoṣa-lokeśvarādīnapi maṇḍayāmi // Bca_2.13 //	T04D3871:4a-31	འཕགས་པ་ཀུན་དུ་བཟང་དང་འཇམ་དབྱངས་དང་༎ འཇིག་རྟེན་དབང་ཕྱུག་སོགས་ལའང་བརྒྱན་པར་བགྱི་༎
T04santbcpu:1018	 bodhicaryāvatāre vīryapāramitā nāma saptamaḥ paricchedaḥ // ****************************************************************  Pariccheda 8	T04D3871:23a-37	བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་ལ་འཇུག་པ་ལས་། བརྩོན་འགྲུས་བསྟན་པ་ཞེས་བྱ་བ་སྟེ་ལེའུ་བདུན་པའོ་།
T04santbcpu:102	 sarvatrisāhasravisārigandhair gandhottamaistānanulepayāmi /	T04D3871:4a-32	སྟོང་གསུམ་ཀུན་དུ་དྲི་ངད་ལྡང་བ་ཡི་༎ དྲི་མཆོག་རྣམས་ཀྱིས་ཐུབ་དབང་ཀུན་གྱི་སྐུ་༎
T04santbcpu:1020	 vardhayitvaivamutsāhaṃ samādhau sthāpayenmanaḥ /	T04D3871:23a-39	༎ ། དེ་ལྟར་བརྩོན་འགྲུས་བསྐྱེད་ནས་ནི་༎ ཡིད་ནི་ཏིང་ངེ་འཛིན་ལ་བཞག་། སེམས་ནི་རྣམ་པར་ག-ཡེངས་པའི་མི་༎
