src_segmentnr	src_original	tgt_segmentnr	tgt_original
K03pspdut2u:12369	 tasmin samaye śūnyatāśūnyatāṃ nopaiti nopādadāti nādhitiṣṭhati nābhiniviśate na prajñapayati śūnyatāśūnyatā eṣā iti/	K02D0008-11_H0009-11:31b-17	ཞེས་བྱ་བར་མངོན་པར་ཆགས་པ་མེད་དོ་༎ སྟོང་པ་ཉིད་སྟོང་པ་ཉིད་ཅེ་འམ་།
K03pspdut2u:4884	 11618 parijñātukāmena bhagavan {bodhisattvena} mahāsattvena prajñāpāramitāyāṃ śikṣitavyam/ cakṣuḥ	K02D0008-11_H0009-11:325b-19	ཇི་ལྟར་ན་། མིག་རྣམ་པར་བསྒོམ་པ་སྒོམ་པ་། ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་སྒོམ་པ་ལགས་། ཇི་ལྟར་ན་།
K03pspdut2u:4886	 } {{śrotraṃ parijñātukāmena bhagavan bodhisattvena prajñāpāramitāyāṃ śikṣitavyam/  ghrāṇaṃ parijñātukāmena bhagavan bodhisattvena prajñāpāramitāyāṃ śikṣitavyam/  jihvāṃ parijñātukāmena bhagavan bodhisattvena prajñāpāramitāyāṃ śikṣitavyam/	K02D0008-11_H0009-11:325b-23	རྣ་བ་རྣམ་པར་བསྒོམ་པ་སྒོམ་པ་། ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་སྒོམ་པ་ལགས་། ཇི་ལྟར་ན་། སྣ་རྣམ་པར་བསྒོམ་པ་སྒོམ་པ་། ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་སྒོམ་པ་ལགས༏་ཇི་ལྟར་ན་ལྕེ་རྣམ་པར་བསྒོམ་པ་སྒོམ་པ་།
K03pspdut2u:4889	 kāyaṃ parijñātukāmena bhagavan bodhisattvena prajñāpāramitāyāṃ śikṣitavyam/	K02D0008-11_H0009-11:325b-28	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་སྒོམ་པ་ལགས་། ཇི་ལྟར་ན་། ལུས་རྣམ་པར་བསྒོམ་པ་བསྒོམ་པ་།
K03pspdut2u:4890	 }} manaḥ {parijñātukāmena bhagavan bodhisattvena prajñāpāramitāyāṃ śikṣitavyam}/	K02D0008-11_H0009-11:326a-0	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་༄༣༢༦ཨ་༌༎ ཇི་ལྟར་ན་། ཡིད་རྣམ་པར་བསྒོམ་པ་སྒོམ་པ་།
K03pspdut2u:4891	 rūpaṃ {parijñātukāmena bhagavan bodhisattvena prajñāpāramitāyāṃ śikṣitavyam}/	K02D0008-11_H0009-11:326a-4	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་སྒོམ་པ་ལགས་། ཇི་ལྟར་ན་། གཟུགས་རྣམ་པར་བསྒོམ་པ་སྒོམ་པ་།
K03pspdut2u:4892	 {{śabdaṃ parijñātukāmena bhagavan bodhisattvena prajñāpāramitāyāṃ śikṣitavyam/	K02D0008-11_H0009-11:326a-7	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་སྒོམ་པ་ལགས་། ཇི་ལྟར་ན་། སྒྲ་རྣམ་པར་བསྒོམ་པ་སྒོམ་པ་།
K03pspdut2u:4893	 gandhaṃ parijñātukāmena bhagavan bodhisattvena prajñāpāramitāyāṃ śikṣitavyam/	K02D0008-11_H0009-11:326a-10	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་སྒོམ་པ་ལགས་། ཇི་ལྟར་ན་། དྲི་རྣམ་པར་བསྒོམ་པ་སྒོམ་པ་།
K03pspdut2u:4301	 10517 vedanām {abhinivekṣyate}/  na saṃjñām {abhinivekyate}/	K02D0008-11_H0009-11:507b-9	ཚོར་བ་ལ་ཆགས་པ་མེད་དོ་༎ འདུ་ཤེས་ལ་ཆགས་པ་མེད་དོ་༎
K03pspdut2u:4303	 na saṃskārān {abhinivekṣyate}/	K02D0008-11_H0009-11:507b-11	འདུ་བྱེད་ལ་ཆགས་པ་མེད་དོ་༎
