src_segmentnr	src_original	tgt_segmentnr	tgt_original
K03psp_4u:4679	 tathā hi sa niḥkāṅkṣo bhūtakoṭyāḥ,  na bhūtakoṭim ekāṃ vā dve vā vikalpayati,  tasya jātivinivṛttasyāpi na śrāvakapratyekabuddhabhūmau cittam utpadyate. tat kasya hetoḥ?	T03D3787:152b-1	དེ་ཅིའི་ཕྱིར་ཞེ་ན་། དེ་ནི་འདི་ལྟར་ཡང་དག་པའི་མཐའ་ལ་ནེམ་ནུར་མེད་པར་ཡང་དག་པའི་མཐའ་ལ་གཅིག་གམ་གཉིས་སུ་ཡང་དག་པར་རྗེས་སུ་མི་མཐོང་བས་སྐྱེ་བ་རྗེས་སུ་ཟིན་ཀྱང་ཉན་ཐོས་ལ་སོགས་པའི་སེམས་མི་སྐྱེ་བའི་སྦྱོར་བ་ཐེག་པ་གཞན་དུ་ངེས་པར་འབྱུང་བ་མེད་པས་གཅིག་ཏུ་ངེས་པ་ཉིད་ཤེས་པར་བྱེད་པའི་དོན་དང་། དེ་ཅིའི་ཕྱིར་ཞེ་ན་།
K03psp_4u:4682	 tathā hi subhūte bodhisattvo mahāsattvaḥ svalakṣaṇaśūnyeṣu dharmeṣu na kasyacid dharmasyotpādaṃ vā nirodhaṃ vā saṃkleśaṃ vā vyavadānaṃ vā samanupaśyati. iti mārge dharmajñānam  tasya khalu punaḥ subhūte bodhisattvasya mahāsattvasya svalakṣaṇaśūnyeṣu sarvadharmeṣu  na kasyacid dharmasyotpādaṃ vā nirodhaṃ vā saṃkleśaṃ vā vyavadānaṃ vā samanupaśyate.	T03D3787:152b-4	ཆོས་ཐམས་ཅད་རང་གི་མཚན་ཉིད་ཀྱིས་སྟོང་པའི་ཕྱིར་སྐྱེ་བའམ་འགག་པ་ལ་སོགས་པ་རྗེས་སུ་མི་མཐོང་བས་ཉན་ཐོས་ལ་སོགས་པའི་ས་ལས་བཟློག་པར་ཤེས་པའི་འཐད་པས་གང་གསུངས་པ་ཡིན་ནོ་༎ ལམ་ལ་རྗེས་སུ་ཤེས་པའི་བཟོད་པ་ནི་།
K03psp_4u:4685	 jātivinivṛttasyāpi naivaṃ bhavati,  nāhaṃ nābhisaṃbhotsye 'nuttarāṃ samyaksaṃbodhim,  abhisaṃbhotsya evāham anuttarāṃ samyaksaṃbodhim. tat kasya hetoḥ?	T03D3787:152b-6	བདག་ནི་བླ་ན་མེད་པ་ཡང་དག་པར་རྫོགས་པའི་བྱང་ཆུབ་ཏུ་མངོན་པར་རྫོགས་པར་འཚང་རྒྱ་བར་འགྱུར་རོ་སྙམ་པའི་ངེས་པའི་རྙེད་པས་མངོན་པར་བྱང་མི་ཆུབ་པ་དང་མ་བྲལ་བར་ཤེས་པར་བྱེད་པའི་དོན་དང་། དེ་ཅིའི་ཕྱིར་ཞེ་ན་།
K03psp_4u:4688	 tathā hi subhūte svalakṣaṇaśūnyā anuttarā samyaksaṃbodhiḥ.	T03D3787:152b-7	བླ་ན་མེད་པ་ཡང་དག་པར་རྫོགས་པའི་བྱང་ཆུབ་ནི་རང་གི་མཚན་ཉིད་ཀྱིས་སྟོང་པ་ཉིད་ཡིན་པའི་ཕྱིར་རོ་༎
K03psp_4u:4689	 sa khalu punaḥ subhūte bodhisattvo mahāsattva evaṃ sthitaḥ svakāyāṃ bhūmāv,  aparapratyayaḥ svakāyāṃ bhūmāv,	T03D3787:152b-8	དེ་ལྟར་གནས་པ་ནི་ས་དེ་ལ་གཞན་གྱི་དྲིང་མི་འཇོག་པར་གནས་ཡིན་ནོ་༎ རང་གི་ས་ལ་བརྫི་བ་མེད་པ་ཡིན་ནོ་ཞེས་བྱ་བ་དང་སྟེ་།
K03psp_4u:4691	 anavamardanīyaḥ svakāyāṃ bhūmau. tat kasya hetoḥ?	T03D3787:152b-10	རང་གི་ས་ཞེས་བྱ་བ་ནི་གོ་རིམས་བཞིན་དུ་ཐམས་ཅད་མཁྱེན་པ་གསུམ་ནི་རང་གི་ས་ཡིན་པར་ཤེས་པར་བྱའོ་༎ དེ་ཅིའི་ཕྱིར་ཞེ་ན་།
K03psp_4u:4692	 tathā hi subhūte 'vinivartanīyo bodhisattvo mahāsattva evaṃ sthito 'saṃhāryeṇa jñānena samanvāgato bhavati.	T03D3787:152b-12	དེ་ལྟར་གནས་པ་ནི་མི་འཕྲོགས་པའི་ཡེ་ཤེས་དང་ལྡན་པ་ཉིད་ཀྱིས་སོ་༎
K03psp_4u:4694	 'haiva tvam arhattvaṃ prāpnu hi,	T03D3787:152b-14	ཁྱོད་ཀྱིས་འདི་ཉིད་དུ་དགྲ་བཅོམ་པ་ཐོབ་པར་གྱིས་ཤིག་། ཁྱོད་ནི་བླ་ན་མེད་པ་ཡང་དག་པར་རྫོགས་པའི་བྱང་ཆུབ་ཏུ་ལུང་མ་བསྟན་ཏོ་༎
K03psp_4u:5170	 bhagavān āha:  tat kiṃ manyase?	T03D3787:158b-1	ཇི་སྐད་དུ་རབ་འབྱོར་དེ་ཇི་སྙམ་དུ་སེམས་།
K03psp_4u:5172	 subhūte yac cittaṃ niruddham api nu tat punar evotpatsyate.	T03D3787:158b-2	སེམས་གང་འགག་པ་དེ་ཕྱིར་སྐྱེ་བར་འགྱུར་རམ་།
K03psp_4u:5173	 subhūtir āha:  no hīdaṃ bhagavan. ity utpādagāmbhīryam  bhagavān āha:	T03D3787:158b-3	བཅོམ་ལྡན་འདས་དེ་ནི་ལགས་སོ་ཞེས་གང་གསུངས་པ་ཡིན་ནོ་༎ འགག་པ་ཟབ་པ་ནི་སེམས་སྐྱེས་པ་ནི་འགག་པའི་ཆོས་ཉིད་ཀྱིས་ན་དེའི་ཆོས་ཅན་ལ་འགག་པ་བཀག་པ་ཉིད་ཀྱིས་གང་གསུངས་པ་ཡིན་ནོ་༎
K03psp_4u:5181	 tat kiṃ manyase?	T03D3787:158b-6	རབ་འབྱོར་འདི་ཇི་སྙམ་དུ་སེམས་༎
