src_segmentnr	src_original	tgt_segmentnr	tgt_original
T06srabhusu:10694	 sā vigatā bhavati /  tenāha /	T05D4016-2:118b-3	དེའི་ཕྱིར་རྣམ་པ་ཐམས་ཅད་དུ་གཟུགས་ཀྱི་འདུ་ཤེས་རྣམས་ལས་ཡང་དག་པར་འདས་ཏེ་ཞེས་བྱ་བ་གསུངས་སོ་༎
T06srabhusu:10696	 pratighasaṃjñānāmasta[ṅ]gamāt,	T05D4016-2:118b-4	ཐོགས་པའི་འདུ་ཤེས་ནུབ་པར་གྱུར་ཅིང་ཞེས་བྱ་བ་ནི་དེ་དག་ལས་ཡང་དག་པར་འདས་ཤིང་མི་སྣང་བར་གྱུར་པའི་རྒྱུས་ཁ་དོག་བསགས་པའི་རྒྱུར་གྱུར་པའི་སྒྲིབ་པའི་འདུ་ཤེས་རྣམ་པ་དུ་མ་སྣ་ཚོགས་མང་པོ་དག་དང་བྲལ་བས་ན་དེའི་ཕྱིར་ཐོགས་པའི་འདུ་ཤེས་ནུབ་པར་གྱུར་ཅིང་ཞེས་བྱ་བ་གསུངས་སོ་༎
T06srabhusu:10697	 tāsāmvā punarvigamahetoryā aupacayikīsaṃjñāsteṣvavaśiṣṭeṣu viśiṣṭeṣu saṃghāteṣu pravṛttāstadyathā bhojanapānavastrālaṃkāragṛhodyānavanasenāparvatādisaṃjñā[ḥ]	T05D4016-2:118b-6	སྣ་ཚོགས་ཀྱི་འདུ་ཤེས་ཡིད་ལ་མི་བྱེད་པས་ཞེས་བྱ་བས་ནི་། དེ་དག་དང་བྲལ་བ་ཐོགས་པ་ཁྱད་པར་ཅན་རྣམ་པ་སྣ་ཚོགས་དེ་དག་ཉིད་ལ་འདི་ལྟ་སྟེ་། ཟས་དང་། སྐོམ་དང་། བཞོན་པ་དང་། གོས་དང་རྒྱན་དང་། ནགས་དང་། སྐྱེད་མོས་ཚལ་དང་། ནགས་ཚལ་དང་། དམག་དང་། རི་ལ་སོགས་པར་ཉེ་བར་འདོགས་པའི་འདུ་ཤེས་འཇུག་པ་གང་ཡིན་པའི་འདུ་ཤེས་དེ་དག་དེ་རྣམས་ལ་གཏད་ཀྱང་།
T06srabhusu:10698	 teṣu sarveṇa sarvamābhogo 'pyasya na pravartate /	T05D4016-2:118b-9	རྣམ་པ་ཐམས་ཅད་ཀྱི་ཐམས་ཅད་དུ་དེ་ལ་འབྱུང་བར་མི་འགྱུར་བས་ན་།
T06srabhusu:10699	 tenāha /  nānātvasaṃjñānāmamanasikārāt /	T05D4016-2:118b-10	དེའི་ཕྱིར་སྣ་ཚོགས་ཀྱི་འདུ་ཤེས་རྣམས་ཡིད་ལ་མི་བྱེད་པས་ཞེས་བྱ་བ་གསུངས་སོ་༎
T06srabhusu:10701	 sa evaṃ rūpapratighanānātvasaṃjñā bhāvayitvā anantākāreṇākāśādhimukto bhavati /	T05D4016-2:118b-11	ནམ་མཁའ་མཐའ་ཡས་སོ་སྙམ་ནས་ཞེས་བྱ་བ་ནི་དེས་དེ་ལྟར་གཟུགས་དང་ཐོགས་པ་དང་སྣ་ཚོགས་ཀྱི་འདུ་ཤེས་དག་རྣམ་པར་བཤིག་ནས་། ནམ་མཁའ་མཐའ་ཡས་པའི་རྣམ་པས་མོས་པར་བྱེད་པས་ན་།
T06srabhusu:10702	 tenāha /  anantamākāśama(śaṃsa)	T05D4016-2:118b-13	དེའི་ཕྱིར་ནམ་མཁའ་མཐའ་ཡས་སོ་སྙམ་ནས་ཞེས་བྱ་བ་གསུངས་སོ་༎
T06srabhusu:10712	 vijñānānantyāyatanaṃ samāpattukāmaḥ /	T05D4016-2:118b-14	ནམ་མཁའ་མཐའ་ཡས་སྐྱེ་མཆེད་བསྒྲུབས་ཏེ་གནས་སོ་ཞེས་བྱ་བ་ནི་དེ་ཉེར་བསྡོགས་ལས་ཡང་དག་པར་འདས་ཤིང་སྦྱོར་བ་མཐར་ཐུག་པ་ཡིད་ལ་བྱེད་པས་། གོང་མ་སྦྱོར་བ་མཐར་ཐུག་པའི་འབྲས་བུའི་དངོས་གཞི་ལ་སྙོམས་པར་འཇུག་པར་བྱེད་པས་ན་། དེའི་ཕྱིར་ནམ་མཁའ་མཐའ་ཡས་སྐྱེ་མཆེད་བསྒྲུབས་ཏེ་གནས་སོ་ཞེས་བྱ་བ་གསུངས་སོ་༎ དེ་སྲིད་དུ་དངོས་གཞི་ལ་སྙོམས་པར་མི་འཇུག་པའི་བར་དུ་ནི་དེ་ནམ་མཁའ་ཁོ་ན་ལ་དམིགས་པར་བྱེད་དོ་༎
T06srabhusu:10715	 sasāmantake maulamākāśānantyāyatanaṃ samatikramyate /	T05D4016-2:119a-1	གཞི་ལ་སྙོམས་པར་ཞུགས་ནས་ནི་ནམ་མཁའ་དེ་ཉིད་དང་དེ་ལས་གཞན་པ་རང་གིས་པའི་ཕུང་པོ་རྣམས་ལ་དམིགས་པར་བྱེད་དོ་༎ ཉེར་བསྡོགས་ཀྱི་ཚེ་ན་ནི་ས་འོག་མའི་ཕུང་པོ་རྣམས་ལ་ཡང་དམིགས་པར་བྱེད་དོ་༎
T06srabhusu:10720	 vijñānānantyāyatanamupasampadya viharatīti /  sa vijñānānantyāyatanāduccalito vijñānāt pareṇālambanaṃ samanveṣamāṇo na punarlabhate (/  so [a]kiñcanasaṃjñādhimukta eva bhavati /  sa tasya saṃjñādhimokṣasya bahulīkārānvayādākiṃcanyāyatanasāmantakaṃ samatikramya yāvatprayoganiṣṭhā(n)  manasikārānmaulaṃ prayoganiṣṭhāphale samāpadyate /	T05D4016-2:119a-9	ནམ་མཁའ་མཐའ་ཡས་སྐྱེ་མཆེད་ཀྱི་དངོས་གཞི་ཉེར་བསྡོགས་དང་བཅས་པ་ལས་ཡང་དག་པར་འདས་པས་ན་དེའི་ཕྱིར་། དེ་རྣམ་པ་ཐམས་ཅད་དུ་ནམ་མཁའ་མཐའ་ཡས་སྐྱེ་མཆེད་ལས་ཡང་དག་པར་འདས་ཏེ་། རྣམ་ཤེས་མཐའ་ཡས་སོ་སྙམ་ནས་ཞེས་བྱ་བ་གསུངས་སོ་༎ རྣམ་ཤེས་མཐའ་ཡས་སྐྱེ་མཆེད་བསྒྲུབས་ཏེ་གནས་སོ་ཞེས་བྱ་བ་ནི་། རྣམ་ཤེས་མཐའ་ཡས་སྐྱེ་མཆེད་ཀྱི་ཉེར་བསྡོགས་ལས་ཡང་དག་པར་འདས་ཤིང་།
T06srabhusu:8648	 yadā punaścintayati /  tīrayati tulayatyupaparīkṣate /  tadā paryeṣaṇānucaritā bhavati /  yadā punastīrayitvā upaparīkṣya yathā vyavasthāpitameva pratyavekṣate /  tadā pratyavekṣaṇānucaritā bhavatīyaṃ trimukhā (khī) vipaśyanā /  katamāni ṣaḍvastuprabhedālambanāni /	T05D4016-2:112b-9	དེའི་ཕྱིར་བསྟན་བཅོས་རྣལ་འབྱོར་སྤྱོད་པའི་ས་ལས་དེ་ལ་གཞི་རབ་ཏུ་དབྱེ་བ་རྣམ་པ་དྲུག་ལ་དམིགས་པའི་ལྷག་མཐོང་གང་ཞེ་ན་།
T06srabhusu:8654	 sa paryeṣamāṇaḥ /  ṣaḍvastūni paryeṣate /	T05D4016-2:112b-11	ཡོངས་སུ་ཚོལ་བར་བྱེད་པ་ན་གཞི་རྣམ་པ་དྲུག་ཡོངས་སུ་ཚོལ་བར་བྱེད་དེ་།
T06srabhusu:8656	 arthaṃ, vastu,  lakṣaṇaṃ,  pakṣaṃ,  kālaṃ,  yuktiñca paryeṣyannetānyeva (paryeṣamāṇa etānyeva)	T05D4016-2:112b-12	དོན་དང་དངོས་པོ་དང་མཚན་ཉིད་དང་ཕྱོགས་དང་དུས་དང་རིགས་པ་ཡོངས་སུ་ཚོལ་བར་བྱེད་ཅིང་།
T06srabhusu:8663	 asya bhāṣitasyāyamartho [a]sya bhāṣitasyāyamartha (ta)	T05D4016-2:112b-13	ཡོངས་སུ་བཙལ་ནས་ཀྱང་དེ་དག་ལ་སོ་སོར་རྟོག་པར་བྱེད་དོ་༎
T06srabhusu:8669	 kathaṃ lakṣaṇaṃ paryeṣate /	T05D4016-2:112b-14	དེ་ལ་ཇི་ལྟར་དོན་ཡོངས་སུ་ཚོལ་བར་བྱེད་ཅེ་ན་།
T06srabhusu:8671	 svalakṣaṇaṃ sāmānyalakṣaṇaṃ ca /  evaṃ lakṣaṇaṃ paryeṣate /	T05D4016-2:112b-15	སྨྲས་པ་། འདིའི་དོན་ནི་འདི་ཡིན་ནོ་ཞེས་དེ་ལྟར་དོན་ཡོངས་སུ་ཚོལ་བར་བྱེད་དོ་༎
T06srabhusu:8673	 (Śbh_Sh 369)  kathaṃ pakṣaṃ paryeṣate /	T05D4016-2:112b-16	ཇི་ལྟར་དངོས་པོ་ཡོངས་སུ་ཚོལ་བར་བྱེད་ཅེ་ན་།
