src_segmentnr	src_original	tgt_segmentnr	tgt_original
T07yabhkvyu:2503	 vedanāsvādavaśād dhi kāmān abhiṣvajante gṛhiṇaḥ.	T85n2812_001:1086a01_16	由味受故貪著諸色。
T07yabhkvyu:2504	 viparītasaṃjñāvaśāc ca dṛṣṭīḥ.	T85n2812_001:1086a02_6	由倒想故貪著諸見。
T07yabhkvyu:2510	 vedanāgṛddho hīti [Tib.44a] vistaraḥ.  vedanāsaktaś caturbhir viparyāsair viparyastaḥ saṃsāre janmaparaṃparāṃ karoti kramakāraṇād iti.	T85n2812_001:1086a03_14	由耽著受起倒想故生死輪迴。 故受想二為生死因。
T07yabhkvyu:2512	 catvāri kāraṇāni skandhānukrame vakṣyaṃte.	T85n2812_001:1086a04_9	次第因者。 復有四種。
T07yabhkvyu:2515	 rūpaṃ hi sapratighatvāt sarvaudārikaṃ.  arūpiṇāṃ vedanā pracāraudārikatayā.	T85n2812_001:1086a05_8	色有對故諸蘊中麁。 餘四無對故先明色。 於無色中次受最麁。
T07yabhkvyu:2517	 tathā hi vyapadiśanti.  haste me vedanā pāde me vedaneti.	T85n2812_001:1086a06_16	如言手痛非想等故。
T07yabhkvyu:2519	 dvābhyām audārikatarā saṃjñā.	T85n2812_001:1086a07_6	若對行識其想乃麁。 男女等想易了知故。 若對於識其行即麁。 貪嗔等行易了知故。
T07yabhkvyu:2520	 vijñānāt saṃskārā ity ato yathaudārikaṃ tat pūrvam uktam ity prathamaṃ kāraṇaṃ.	T85n2812_001:1086a08_19	識最為細。 總取境相難分別故。 最後說也。 二隨染次第。
T07yabhkvyu:2521	 atha vānādimati saṃsāre strīpuruṣā anyonyaṃ rūpābhirāmāḥ.	T85n2812_001:1086a10_12	從無始來男女於色更相愛樂。
T07yabhkvyu:2522	 te ca vedanāsvādagardhāt.  tadgardhaḥ saṃjñāviparyāsāt.  tadviparyāsaḥ kleśaiḥ.	T85n2812_001:1086a11_3	緣此色愛起耽著受。 此受復因倒想而生。
T07yabhkvyu:2525	 cittaṃ ca tatsaṃkliṣṭam iti yathāsaṃkleśaṃ krama iti dvitīyaṃ.	T85n2812_001:1086a12_2	此想復由煩惱而起。 如是煩惱復由識生。
T07yabhkvyu:2559	 sarvaudārikam iti.  sarvebhyo vedanādibhya audārikaṃ rūpaṃ.	T85n2812_001:1086a06_7	於無色中次受最麁。
T07yabhkvyu:2561	 sanidarśanasapratighatvādiyogāt.  arūpiṇāṃ vedanādīnāṃ.  nirdhāraṇe ṣaṣṭhī.  vedanā audārikī pracāraudārikatayā samudācāraudārikatayety arthaḥ.	T85n2812_001:1086a06_16	如言手痛非想等故。
T07yabhkvyu:2565	 dvābhyāṃ saṃskāravijñānābhyāṃ.  audārikī saṃjñā.	T85n2812_001:1086a07_6	若對行識其想乃麁。
T07yabhkvyu:2567	 nimittaparicchedena sujñātatvāt.	T85n2812_001:1086a07_15	男女等想易了知故。
T07yabhkvyu:2569	 vijñānaṃ tu sarvasūkṣmam upalabdhimātralakṣaṇatvāt.	T85n2812_001:1086a08_5	若對於識其行即麁。 貪嗔等行易了知故。 識最為細。
T07yabhkvyu:2570	 yathaudārikaṃ ca vineyānām arthapratipādanaṃ nyāyyam iti evaṃ skandhānukramaḥ.  te ca vedanāsvādagardhāt.	T85n2812_001:1086a09_8	總取境相難分別故。 最後說也。 二隨染次第。
T07yabhkvyu:2572	 te ca strīpuruṣā vedanāsvādasakter anyonyaṃ rūpābhirāmā bhavanti.	T85n2812_001:1086a10_12	從無始來男女於色更相愛樂。
