src_segmentnr	src_original	tgt_segmentnr	tgt_original
K12sarvttsu:4674	 ākāśagarbhaṃ satvārtha mahāsatva mahādyute /	T01n805u_001:2	 ākāśagarbha sattvārtha mahāsattva mahādyute |
K12sarvttsu:4675	 mahāratna suratnāgrya vajraratna namo 'stu te // 1 //	T01n805u_001:3	 mahāratna suratnāgrya vajraratna namo'stu te || 1 ||
K12sarvttsu:4676	 abhiṣeka mahāratna mahāśuddha mahāśubha /	T01n805u_001:4	 abhiṣekamahāratna mahāśuddha mahāśubha |
K12sarvttsu:4677	 buddharatna viśuddhāṅga ratnaratna namo 'stu te // 2 //	T01n805u_001:5	 buddharatna viśuddhāṅga ratnaratna namo'stu te || 2 ||
K12sarvttsu:4678	 ākāśākāśasaṃbhūta sarvākāśa mahānabha /	T01n805u_001:6	 ākāśākāśasaṃbhūta sarvākāśa mahānabha |
K12sarvttsu:4679	 ākāśadhātu sarvāśa sarvāśāgrya namo 'stu te // 3 //	T01n805u_001:7	 ākāśadhātusarvāśa sarvāśāgrya namo'stu te || 3 ||
K12sarvttsu:4680	 ratnasaṃbhava ratnorṇa buddhorṇa sutathāgata /	T01n805u_001:8	 ratnasaṃbhava ratnorṇa buddhorṇa sutathāgata |
K12sarvttsu:4681	 sarvaratna susarvāgrya ratnakārya namo 'stu te // 4 //	T01n805u_001:9	 sarvaratna susarvāgrya ratnakārya namo'stu te || 4 ||
K12sarvttsu:4682	 ratna ratnāgrya ratnogra ratnasarvatathāgata /	T01n805u_001:10	 ratnaratnāgrya ratnogra ratnasarva tathāgata |
K12sarvttsu:4683	 ratnottama mahākāśa samākāśa namo 'stu te // 5 //	T01n805u_001:11	 ratnottama mahākāśa samākāśa namo'stu te || 5 ||
K12sarvttsu:4684	 alaṅkāra mahāśobha śobhākara suśobhaka /	T01n805u_001:12	 alaṅkāramahāśobha śobhākara suśobhaka |
K12sarvttsu:4685	 śuddha sarvārtha śuddhārtha dānacarya namo 'stu te // 6 //	T01n805u_001:13	 śuddhasarvārtha śuddhārtha dānacarya namo'stu te || 6 ||
K12sarvttsu:4686	 dharmaratna viśuddhāgrya saṅgharatna tathāgata /	T01n805u_001:14	 dharmaratna viśuddhāgrya saṅgharatna tathāgata |
K12sarvttsu:4687	 mahābhiṣeka lokārtha pramodārtha namo 'stu te // 7 //	T01n805u_001:15	 mahābhiṣeka lokārtha pramodārtha namo'stu te || 7 ||
K12sarvttsu:4688	 dāna pradana dānāgrya tyāga tyāgāgrya dāyaka /	T01n805u_001:16	 dāna pradāna dānāgrya tyāga tyāgāgrya dāyaka |
K12sarvttsu:4689	 sarvasatvārtha tatvārtha mahārthārtha namo 'stu te // 8 //	T01n805u_001:17	 sarvasattvārtha tattvārtha mahārthārtha namo'stu te || 8 ||
K12sarvttsu:4690	 cintārāja mahāteja dānapāramitānaya /	T01n805u_001:18	 cintārāja mahāteja dānapāramitānaya |
K12sarvttsu:4691	 tathāgata mahāsatva sarvabuddha namo 'stu te // 9 //	T01n805u_001:19	 tathāgata mahāsattva sarvabuddha namo'stu te || 9 ||
K12sarvttsu:4692	 tathāgata mahāratna tathāgata mahāprabha /	T01n805u_001:20	 tathāgata mahāratna tathāgata mahāprabha |
K12sarvttsu:4693	 tathāgata mahāketo mahāhāsa namo 'stu te // 10 //  tathāgatābhiṣekāgrya mahābhiṣeka mahāvibho /	T01n805u_001:21	 tathāgata mahāketo mahāhāsa namo'stu te || 10 ||  tathāgatābhiṣekājña mahābhiṣeka mahāvibho |
K12sarvttsu:4695	 lokanāthatva lokāgrya lokasūrya namo 'stu te // 11 //	T01n805u_001:23	 lokanātha trilokāgrya lokasūrya namo'stu te || 11 ||
K12sarvttsu:4696	 ratnādhikādhikatara ratnabhūṣaṇa ratnadhṛk /	T01n805u_001:24	 ratnādhikādhikatara ratnabhūṣaṇa ratnadhṛk |
K12sarvttsu:4697	 ratnāloka mahāloka ratnakīrte namo 'stu te // 12 //	T01n805u_001:25	 ratnāloka mahāloka ratnakīrte namo'stu te || 12 ||
K12sarvttsu:4698	 ratnotkara suratnottha maṇe vajramaṇe guṇa /	T01n805u_001:26	 ratnotkara suratnottha maṇe vajramaṇe guṇa |
K12sarvttsu:4699	 ratnākara sudīptāṅga sarvaratna namo 'stu te // 13 //	T01n805u_001:27	 ratnākara sudīptāṅga sarvaratna namo'stu te || 13 ||
K12sarvttsu:4700	 mahātma yaṣṭi ratneśa sarvāśāparipūraka /	T01n805u_001:28	 mahātmayaṣṭi ratneśa sarvāśāparipūraka |
K12sarvttsu:4701	 sarvābhiprāyasaṃprāpti ratnarāśi namo 'stu te // 14 //	T01n805u_001:29	 sarvābhiprāyasaṃprāptiratnarāśi namo'stu te || 14 ||
K12sarvttsu:4702	 a[bhva]grya vyāpi sarvātma varaprada mahāvara /  vibhūte sarvasaṃpatte vajragarbha namo 'stu te // 15 //	T01n805u_001:30	 abhvagrya vyāpi sarvātma varaprada mahāvara |  vibhūte sarvasaṃpatte vajragarbhaṃ namo'stu te || 15 ||
K12sarvttsu:4704	 yaḥ kaścid dhārayen nāmnāmidante 'ṣṭaśataṃ śivaṃ /	T01n805u_001:32	 yaḥ kaścid dhārayen nāmnāmidante'ṣṭaśataṃ śivam |
