src_segmentnr	src_original	tgt_segmentnr	tgt_original
K01vinsutru:2370	 Vin_2.1405 / nirbhaktasya /	T08D4120-1:321b-16	དེ་དག་སུའི་བཟའ་བར་བྱ་བ་ཉིད་ཡིན་ཞེ་ན་དེའི་ཕྱིར་ཟན་མེད་པའི་འོ་ཞེས་བྱ་བ་སྨྲས་ཏེ་། དགེ་སློང་ཟས་མེད་པའི་འོ་༎ ཅི་གནས་སྐབས་ཐམས་ཅད་དུ་འམ་ཞེ་ན་དེའི་ཕྱིར་། ཤིན་ཏུ་བཀྲེས་པ་ཉིད་ནའོ་ཞེས་བྱ་བ་སྨྲས་ཏེ་། ཤིན་ཏུ་བཀྲེས་པའི་དངོས་པོ་ནི་ཤིན་ཏུ་བཀྲེས་པ་ཉིད་དེ་དགེ་སློང་དེ་ཤིན་ཏུ་བཀྲེས་པ་ཉིད་ཡིན་ན་བཟའ་བར་བྱ་བ་ཉིད་ཡིན་ཏེ་།
K01vinsutru:2371	 Vin_2.1406 / taivrye kṣudaḥ /	T08D4120-1:321b-21	བཀྲེས་པས་ཤིན་ཏུ་སྲོག་ལ་ཐུག་པ་ཞེས་བྱ་བའི་ཐ་ཚིག་གོ་༎
K01vinsutru:2372	 Vin_2.1407 / mūlānāñ ca /  Vin_2.1408 / svayaṃ ca pātanotpādyate sāhyatvaṃ ca /	T08D4120-1:321b-22	རྩ་བ་དག་ཀྱང་ངོ་ཞེས་བྱ་བ་ཡང་། དགེ་སློང་ཟན་མེད་པ་ཤིན་ཏུ་བཀྲེས་པ་ཉིད་ན་རྩ་བ་རུང་བར་མ་བྱས་པ་ལ་སོགས་པ་དག་ཀྱང་དུས་མ་༄༣༢༢ཨ་༌་༎ ཡིན་བར་ཡང་བཟའ་བར་བྱ་བ་ཉིད་ཡིན་ནོ་༎ རང་གིས་ཀྱང་ཞེས་སྨོས་པའི་ཀྱང་གི་སྒྲས་ནི་གཞན་བྱེད་དུ་གཞུག་པ་ཡང་བསྡུའོ་༎ དགེ་སློང་ཟན་མེད་པ་ཤིན་ཏུ་བཀྲེས་པ་ཉིད་ནི་རང་གིས་གྱང་ཤིང་ཏོག་ལ་སོགས་པ་བཏོག་པ་ཉིད་དང་། རྩ་བ་ལ་སོགས་པ་དབྱུང་བ་ཉིད་དང་། བཙོ་བར་བྱ་བ་བསྒྲུབ་པར་བྱ་བ་ཉིད་ཀྱང་བྱར་རུང་ལ་གཞན་བྱེད་དུ་གཞུག་ཏུ་ཡང་རུང་ངོ་༎ བྱིན་ལེན་མ་བསྟབས་པ་དང་རུང་བར་མ་བྱས་པ་དང་དུས་མ་ཡིན་བར་བཟའ་བ་ལ་སོགས་པ་རུང་བར་བྱ་བ་དག་ལ་རྩོམ་པ་འདོད་པ་ནི་བྱང་གི་སྒྲ་མི་སྙན་ན་གྲགས་པའི་ཡིད་ལ་བྱེད་པ་བྱའོ་ཞེས་བྱ་བ་ནི་།
K01vinsutru:2374	 Vin_2.1409 / uttarakauvaraprasiddheḥ sarvatrāpratigrāhītopa[24b4]bhogādau prāripsāyām abhidhyānaṃ/	T08D4120-1:322a-6	དགེ་སློང་ཟན་མེད་པ་ཤིན་ཏུ་བཀྲེས་པ་ཉིད་ན་བྱིན་ལེན་མ་བསྟབས་པ་དང་། རུང་བར་མ་བྱས་པ་དང་དུས་མ་ཡིན་བར་ཟ་བ་ལ་སོགས་པ་རུང་བ་བྱ་བ་དག་ལ་རྩོམ་པའི་མདུན་རོལ་དུ་རྩོམ་པ་འདོད་པའི་ཚེ་ན་དགེ་སློང་དེས་བྱང་གི་སྒྲ་མི་སྙན་ན་གྲགས་པའི་ཡིད་ལ་བྱེད་པ་བྱ་སྟེ་། འདི་ལྟར་བྱང་གི་སྒྲ་མི་སྙན་ན་གཞན་དང་འབྲེལ་བའི་ཐ་སྙད་མེད་ཅིང་སེམས་ཅན་དེ་དག་ཀྱང་བྱེ་བྲག་ཏུ་མི་རྟོག་པས་རང་གིས་བླང་བ་ལ་སོགས་པའི་ཐ་སྙད་བྱེད་པ་ཡིན་ཏེ་། བསམ་པ་དྲང་ཞིང་དགེ་བ་ཡིན་པའི་ཕྱིར་བདག་གི་ཞེ་འམ་གཞན་གྱི་ཞེ་འམ་གཞན་ལས་བླང་བར་བྱ་བ་དེ་ལྟ་བུ་ལ་སོགས་པའི་བྱེ་བྲག་ཏུ་རྟོག་པ་དེ་ན་མེད་པ་ཁོ་ན་ཡིན་པས་དགེ་སློང་དེས་ཀྱང་དེའི་ཚེ་བྱིན་ལེན་མ་བསྟབས་པ་ལ་སོགས་པ་དེ་དག་ཐམས་ཅད་ལ་དེ་ལྟ་བུའི་བསམ་པས་རང་གིས་བྱའོ་༎ ལག་བསྙལ་བ་དང་འདབ་མ་དག་ཡོད་ན་སྐྱོགས་ཀྱིས་སྐོམ་མི་བཏུང་ངོ་ཞེས་བྱ་བ་ནི་། ལག་བསྙལ་བ་དང་འདབ་མ་དག་ཡོད་ན་།
K01vinsutru:2375	 Vin_2.1410 / na karake pānīyaṃ pibet saṃbhave hastanirmādanapatrayoḥ /	T08D4120-1:322a-12	སྐྱོགས་ཀྱི་ནང་ནས་སྐོམ་བཏུང་བར་མི་བྱ་བའོ་༎ ལག་བསྙལ་བ་དང་འདབ་མ་དག་མེད་ན་སྐྱོགས་ཀྱིས་སྐོམ་བཏུང་བ་མ་བསྒྲིབས་པར་བཏུང་བར་མི་བྱའོ་༎
K01vinsutru:2379	 Vin_2.1414 / kāṣṭhamayaṃ śailamayam mṛnmayam iti /  Vin_2.1415 / dhārayet karakasthālakam /  Vin_2.1416 / kāṣṭhamayaṃ śailamayam vā /	T08D4120-1:322b-3	ཤིང་ལས་བྱས་པ་དང་། རྡོ་ལས་བྱས་པ་དང་། ས་ལས་བྱས་པའོ་ཞེས་བྱ་བ་ནི་།
K01vinsutru:229	 Vin_1.173 / evaṃ nakhachedanaṃ /  Vin_1.174 / nānadhiṣṭhitā bhikṣuṇyaiṣā puruṣeṇāvītarāgā keśāṃ chedayet /	T08D4120-1:41b-8	སེན་མོ་གཅད་པ་ཡང་དེ་བཞིན་ནོ་ཞེས་བྱ་བ་ནི་། སྐྲ་བྲེག་པའི་ཆོ་ག་བསྟན་པ་གང་ཡིན་པའི་ཆོ་ག་དེ་ཉིད་ཀྱིས་སེན་མོ་བཅད་པར་ཡང་རིག་པར་བྱའོ་༎ དེ་འདོད་ཆགས་དང་བྲལ་བ་མ་ཡིན་ན་དགེ་སློང་མས་ཞལ་ཏ་མ་བྱས་པར་སྐྱེས་པས་སྐྲ་མི་བྲེག་གོ་ཞེས་བྱ་བ་ལ་། དེ་ཞེས་བྱ་བ་ནི་དགེ་སློང་མའོ་༎ དགེ་སློང་མས་ཞལ་ཏ་མ་བྱས་པར་ཞེས་བྱ་བ་ནི་དགེ་སློང་མ་གཞན་གྱིས་མ་བསྲུངས་པར་སྐྱེས་པས་སྐྲ་མི་བྲེག་གོ་ཞེས་བྱ་བར་སྦྱར་རོ་༎ ཅི་ཐམས་ཅད་དམ་ཞེ་ན་།
K01vinsutru:231	 Vin_1.175 / saṃrajyamānām adhiṣṭhātrī samanuśiṣyān* [3b5] smṛtim upasthāpaya kim asmin* pūtikaḍevare sāram astīti /	T08D4120-1:41b-16	འདིར་གཞུང་ནི་གལ་ཏེ་འདོད་ཆགས་དང་བྲལ་བ་ཞིག་ཡིན་ན་ལྟུང་བ་མེད་དོ་ཞེས་གསུངས་པ་ཡིན་ནོ་༎ ཀུན་དུ་ཆགས་པར་གྱུར་ན་ཞལ་ཏ་བྱེད་པ་མོས་རྗེས་སུ་བསྟན་པར་བྱའོ་ཞེས་བྱ་བ་ནི་། གལ་ཏེ་སྐྱེས་པའི་ཡུལ་དེའི་འདོད་ཆགས་སྐྱེ་ན་དགེ་སློང་མ་ཀུན་དུ་ཆགས་པར་གྱུར་པ་དེ་ལ་དགེ་སློང་མ་ཞལ་ཏ་བྱེད་པ་མོས་རྗེས་སུ་བསྟན་པར་བྱ་སྟེ་ཡང་དག་པར་རྗེས་སུ་བསྟན་པར་བྱའོ་༎ ཇི་ལྟར་ཞེ་ན་དྲན་པ་ཉེ་བར་ཞོག་ཅིག་། ཇི་རྣག་གི་ལུས་འདི་ལ་སྙིང་པོ་ཡོད་དམ་ཞེས་སོ་ཞེས་བྱ་བས་ནི་། དྲན་པ་ཉེ་བར་ཞོག་ཅིག་ཅེས་བྱ་བ་ནི་། དྲན་པ་མངོན་དུ་གྱིས་ཤིག་ཅེས་པའོ་༎ ཇི་རྣག་གི་ལུས་འདི་ལ་ཞེས་བྱ་བ་ནི་། འཇིག་བའི་བདག་ཉིད་ཀྱི་ལུས་ལའོ་༎ སྙིང་པོ་ཡོད་དམ་ཞེས་བྱ་བ་ནི་ཀུན་དུ་འདོད་ཆགས་པའི་དངོས་པོ་ཡོད་དམ་ཞེས་བྱ་བའི་ཐ་ཚིག་གོ་༎
K01vinsutru:232	 Vin_1.176 / matṛsaṃjñāṃ bhaginyā duhitur veti kalpakaṃ /	T08D4120-1:41b-25	འདྲེག་མཁན་ལ་ནི་མ་དང་སྲིང་མོ་དང་བུ་མོའི་འདུ་ཤེས་ཉེ་བར་ཞོག་ཅིག་ཅེས་སོ་ཞེས་བྱ་བ་ནི་གལ་ཏེ་འདྲེག་མཁན་དགེ་སློང་མའི་ཡུལ་ལ་འདོད་ཆགས་སྐྱེ་བར་གྱུར་ན་དེའི་ཚེ་འདྲེག་མཁན་ཀུན་དུ་ཆགས་པར་གྱུར་པ་དེ་ལ་ནི་ཞལ་ཏ་བྱེད་པ་༄༤༢ཨ་༌་༎ མོས་རྗེས་སུ་བསྟན་པར་བྱ་སྟེ་། ཇི་ལྟར་ཞེ་ན་། མ་ལ་སོགས་བའི་འདུ་ཤེས་ཉེ་བར་ཞོག་ཤིག་ཅེས་བྱ་བས་སོ་༎ དགེ་སློང་མ་རྣམས་ཀྱིས་སྐྲ་བྲེག་པའི་བྱེ་བྲག་སྨྲས་ན་། ད་ནི་སྤྱིའི་ཆོ་ག་བསྟན་པའི་ཕྱིར་དེ་བྱས་ནས་ཁྲུས་བྱའོ་ཞེས་བྱ་བ་སྨྲས་ཏེ་།
K01vinsutru:233	 Vin_1.177 / snānaṃ kṛte tra kurvīta /  Vin_1.178 / pañcāṅgikam vā śaucaṃ na nagnaḥ snāyāt* /	T08D4120-1:42a-6	དེ་ཞེས་བྱ་བ་ནི་། སྐྲ་དང་ཁ་སྤུ་བྲེགས་པའོ་༎ བྱས་ནས་ཞེས་བྱ་བ་ནི་ཟིན་ནས་ཏེ་། ཁྲུས་བྱའོ་ཞེས་བྱ་བར་སྦྱར་རོ་༎ ཡང་ན་ཡན་ལག་ལྔའི་ཁྲུས་ཀྱང་བྱའོ་ཞེས་བྱ་བ་ཡང་ངོ་ཞེས་བྱ་བར་སྦྱར་རོ་༎
