src_segmentnr	src_original	tgt_segmentnr	tgt_original
GP12agp_bi_u:4268	 saptanetrau smṛtau bāhū prabāhū ṣoḍaśāṅgulau  trikalau vistṛtau bāhū prabāhū cāpi tatsamau /AP_44.027ab/	T14n1282u_001:104	 kaphoṇeradhastānmaṇibandhādūrddhvaṃ prabāhuḥ ṣoḍaśāṅgulaḥ |  ekāṅgulo maṇibandhaḥ |  maṇibandhādadho madhyāṅgulyagraparyantaṃ dvādaśāṅgulo hastaḥ |
GP12agp_bi_u:4271	 saptadaśāṅgulo madhye kūrpārordhe ca ṣoḍaśa /AP_44.028ab/  kūrpārasya bhavennāhaḥ triguṇaḥ kamalodbhava //AP_44.028cd/	T14n1282u_001:108	 bāhau madhyeveṣṭanaṃ viṃśatyaṅgulam |
GP12agp_bi_u:4273	 nāhaḥ prabāhumadhye tu ṣoḍaśāṅgula ucyate /AP_44.029ab/	T14n1282u_001:109	 upabāhormadhyaveṣṭanaṃ ṣoḍaśāṅgulam |
GP12agp_bi_u:4274	 agrahaste parīṇāho dvādaśāṅgula ucyate //AP_44.029cd/	T14n1282u_001:110	 maṇibandhe veṣṭanaṃ dvādaśāṅgulam |
GP12agp_bi_u:4275	 vistareṇa karatalaṃ kīrtitaṃ tu ṣaḍaṅgulam /AP_44.030ab/  dairghyaṃ saptāṅgulaṃ kāryaṃ madhyā pajcāṅgulā matā	T14n1282u_001:111	 maṇibandhāt saptāṅgulaṃ karatalam |  madhyāṅgulī pañcamātrā |  tasyāḥ parvārddhonā pradeśinī |
GP12agp_bi_u:4277	 tarjanyanāmikā caiva tasmādardhāṅgulaṃ vinā /AP_44.031ab/	T14n1282u_001:114	 anāmikā tatsamā |  parvonā kanīyasī |
GP12agp_bi_u:4278	 kaniṣṭhāṅguṣṭhakau kāryau caturaṅgulasammitau  1 bhrūdairghyāccaturaṅgulā iti ṅa,  dviparvoṅguṣṭhakaḥ kāryaḥ śeṣāgulyastriparvikāḥ  sarvāsāṃ parvaṇordhena nakhamānaṃ vidhīyate //AP_44.032cd/	T14n1282u_001:116	 sarvāṅgulyastriparvāḥ |
GP12agp_bi_u:4285	 vakṣaso yat pramāṇantu jaṭharaṃ tatpramāṇataḥ  aṅgulaikaṃ bhavennābhī vedhena ca pramāṇataḥ //AP_44.033cd/	T14n1282u_001:127	 stananābhyormadhyaṃ ṣoḍaśāṅgulam |
GP12agp_bi_u:4287	 tato meḍhrāntaraṃ kāryaṃ tālamātraṃ pramāṇataḥ  nābhimadhye prīṇāho dvicatvāriṃśadaṅgulaiḥ //AP_44.034cd/  antaraṃ stanayoḥ kāryaṃ tālamātraṃ pramāṇataḥ  civukau(1) yavamānau tu maṇḍalaṃ dvipadaṃ bhavet //AP_44.035cd/	T14n1282u_001:128	 nābhimārabhya vṛṣṭhena (pṛṣṭhena)
GP12agp_bi_u:4291	 catuḥṣaṣṭyaṅgulaṃ kāryaṃ veṣṭanaṃ vakṣasaḥ	T14n1282u_001:129	 sa[ha]nābhiṃ yāvat ṣaṭcatvāriṃśadaṅgulaṃ nābhernimūtayo ekāṅgulaṃ pariṇāhaṃ ca |
GP12agp_bi_u:4293	 caturmukhañca tadadhoveṣṭanaṃ parikīrtitam //AP_44.036cd/  pariṇāhas tathā kaṭyā catuḥpañcāśadaṅgulaiḥ	T14n1282u_001:130	 tathā vistareṇāṣṭādaśāṅgulā kaṭiḥ sphiccau caturaṅgulau vistārāyāmau |
GP12agp_bi_u:4295	 vistāraścorumūle tu procyate dvādaśaṅgulaḥ //AP_44.037cd/	T14n1282u_001:131	 urumūlayormadhyaṃ dvādaśāṅgulam |
GP12agp_bi_u:4296	 tasmādabhyadhikaṃ madhye tato nimnataraṃ kramāt /AP_44.038ab/  vistṛtāṣṭāṅgulaṃ jānutriguṇā pariṇāhataḥ	T14n1282u_001:132	 veṣṭanena triguṇam |  tayormadhya āyāmena pañcāṅgulau vistāreṇa caturaṅgulau aṇḍakoṣau |
GP12agp_bi_u:4298	 jaṅghāmadhye tu vistāraḥ saptāṅgula udāhṛtaḥ  triguṇā paridhiścāsya jaṅghāgraṃ pañcavistarāt //AP_44.039cd/  triguṇā paridhiścāsya pādau tālapramāṇakau /AP_44.040ab/	T14n1282u_001:134	 tadupari dvyaṅgulaṃ vistāreṇa guhyaṃ dairghyeṇa dviyavādhika - ṣaḍaṅgulam |  urumadhyaṃ veṣṭanena dvātriṃśadaṅgulam |  jānuveṣṭanamaṣṭāviṃśatyaṅgulam |  jaṃghādho veṣṭanamekaviṃśatyaṅgulam |
GP12agp_bi_u:4301	 āyāmādutthitau pādau caturaṅgulameva ca //AP_44.040cd/	T14n1282u_001:140	 adha ūrdhvataḥ ṣaḍaṅgule |  tiryakvistārācca pariṇāhenāṣṭādaśāṅgule |
GP12agp_bi_u:4303	 trikalaṃ vistṛtau pādau tryaṅgulo guhyakaḥ smṛtaḥ  pañcāṅgulastu nāhosya dīrghā tadvat pradeśinī /AP_44.042ab/	T14n1282u_001:143	 ṅguṣṭhanakhāgraṃ yā[va]t pādau dvādaśāṅgulau vistāreṇa ṣaḍaṅgulau |  adha ūrdhvena dvyaṅgulavistārau pādayoḥ pārṣṇī |  pādāṅgulyaḥ pañca dvidviparvā |
GP12agp_bi_u:4305	 aṣṭamāṣṭāṃśatonyūnaḥ śeṣāṅgulyaḥ krameṇa tu  sapādāṅgulamutsedhamaṅguṣṭasya prakīrtitaṃ /AP_44.043ab/	T14n1282u_001:151	 tasyā apyaṣṭamabhāgonā kanīyasī |  aṅgulya ekāṅgulonnatāḥ |  aṅguṣṭhāgrau sārddhāṅgulonnatau |
